,tradeDate,Name,F1_Volume,F2_Volume,F3_Volume,F1MinusF2_Volume
0,,CL,VOLUME,VOLUME,VOLUME,VOLUME
1,2010-01-04,CL,263542.0,96295.0,30877.0,51487.0
2,2010-01-05,CL,258887.0,95556.0,36974.0,50959.0
3,2010-01-06,CL,370059.0,139178.0,60368.0,73411.0
4,2010-01-07,CL,246632.0,112493.0,42910.0,63937.0
5,2010-01-08,CL,310377.0,120793.0,41106.0,63360.0
6,2010-01-11,CL,296304.0,130542.0,30455.0,65466.0
7,2010-01-12,CL,333866.0,164315.0,53347.0,85687.0
8,2010-01-13,CL,401627.0,216845.0,56324.0,108979.0
9,2010-01-14,CL,275404.0,197449.0,61465.0,104809.0
10,2010-01-15,CL,200555.0,190088.0,49443.0,78050.0
11,2010-01-19,CL,186882.0,351108.0,90135.0,90297.0
12,2010-01-20,CL,40679.0,303758.0,73437.0,29096.0
13,2010-01-21,CL,327417.0,73163.0,29749.0,44118.0
14,2010-01-22,CL,348819.0,93682.0,41753.0,58265.0
15,2010-01-25,CL,280559.0,87651.0,31153.0,61341.0
16,2010-01-26,CL,256207.0,60873.0,29897.0,31058.0
17,2010-01-27,CL,356179.0,101291.0,47562.0,55413.0
18,2010-01-28,CL,292911.0,67277.0,26903.0,38296.0
19,2010-01-29,CL,335270.0,66262.0,31517.0,33939.0
20,2010-02-01,CL,277411.0,63158.0,25394.0,34395.0
21,2010-02-02,CL,366269.0,89994.0,38268.0,47377.0
22,2010-02-03,CL,391294.0,120781.0,48436.0,66176.0
23,2010-02-04,CL,523892.0,161942.0,73186.0,92182.0
24,2010-02-05,CL,596142.0,198355.0,93186.0,113994.0
25,2010-02-08,CL,345638.0,141625.0,62871.0,78335.0
26,2010-02-09,CL,429845.0,168989.0,71174.0,92713.0
27,2010-02-10,CL,422057.0,153593.0,67340.0,88141.0
28,2010-02-11,CL,464441.0,221849.0,88139.0,133272.0
29,2010-02-12,CL,335805.0,139389.0,56460.0,71092.0
30,2010-02-16,CL,365032.0,164720.0,48491.0,91648.0
31,2010-02-17,CL,283816.0,139976.0,42946.0,70498.0
32,2010-02-18,CL,274169.0,228169.0,51860.0,92725.0
33,2010-02-19,CL,183234.0,314632.0,56635.0,88807.0
34,2010-02-22,CL,34938.0,238956.0,54264.0,26122.0
35,2010-02-23,CL,316878.0,76246.0,42150.0,43168.0
36,2010-02-24,CL,289321.0,88746.0,47513.0,48616.0
37,2010-02-25,CL,346025.0,71581.0,31320.0,41639.0
38,2010-02-26,CL,319038.0,104180.0,56454.0,64156.0
39,2010-03-01,CL,298718.0,84974.0,45362.0,44646.0
40,2010-03-02,CL,301698.0,75318.0,43262.0,40522.0
41,2010-03-03,CL,306910.0,76361.0,53914.0,38480.0
42,2010-03-04,CL,278889.0,102209.0,64995.0,54162.0
43,2010-03-05,CL,299634.0,98684.0,50594.0,52895.0
44,2010-03-08,CL,295351.0,119815.0,56393.0,66688.0
45,2010-03-09,CL,332133.0,147722.0,56175.0,84163.0
46,2010-03-10,CL,430148.0,181314.0,96762.0,88316.0
47,2010-03-11,CL,279161.0,159699.0,61611.0,87061.0
48,2010-03-12,CL,337201.0,131484.0,70093.0,64337.0
49,2010-03-15,CL,283135.0,141848.0,50649.0,78545.0
50,2010-03-16,CL,290180.0,166486.0,75044.0,77008.0
51,2010-03-17,CL,275205.0,184634.0,71972.0,88684.0
52,2010-03-18,CL,208343.0,197918.0,83719.0,77196.0
53,2010-03-19,CL,150682.0,327502.0,71094.0,78097.0
54,2010-03-22,CL,32676.0,351220.0,87245.0,27019.0
55,2010-03-23,CL,261873.0,65774.0,24302.0,31074.0
56,2010-03-24,CL,307763.0,87468.0,26916.0,47375.0
57,2010-03-25,CL,296271.0,103681.0,31972.0,52099.0
58,2010-03-26,CL,324607.0,76598.0,25098.0,41373.0
59,2010-03-29,CL,311042.0,87226.0,40221.0,40898.0
60,2010-03-30,CL,244435.0,80805.0,30616.0,41798.0
61,2010-03-31,CL,371961.0,115747.0,42129.0,56282.0
62,2010-04-01,CL,295387.0,111547.0,38732.0,56106.0
63,2010-04-05,CL,244106.0,97439.0,31446.0,52166.0
64,2010-04-06,CL,290480.0,122327.0,45275.0,60799.0
65,2010-04-07,CL,379528.0,171551.0,66497.0,87059.0
66,2010-04-08,CL,389596.0,184018.0,75166.0,89376.0
67,2010-04-09,CL,442943.0,288958.0,135570.0,143907.0
68,2010-04-12,CL,421904.0,288555.0,120134.0,148868.0
69,2010-04-13,CL,552298.0,389136.0,176618.0,191489.0
70,2010-04-14,CL,425166.0,325996.0,144513.0,150042.0
71,2010-04-15,CL,274095.0,261588.0,113838.0,104675.0
72,2010-04-16,CL,268760.0,360600.0,115334.0,97813.0
73,2010-04-19,CL,122831.0,355166.0,92353.0,64510.0
74,2010-04-20,CL,33432.0,344024.0,120826.0,22705.0
75,2010-04-21,CL,428236.0,176788.0,80523.0,102059.0
76,2010-04-22,CL,433947.0,143647.0,61027.0,85743.0
77,2010-04-23,CL,322550.0,97814.0,50798.0,51996.0
78,2010-04-26,CL,337123.0,145246.0,62507.0,83349.0
79,2010-04-27,CL,462842.0,166105.0,79293.0,88846.0
80,2010-04-28,CL,400695.0,159348.0,79250.0,86367.0
81,2010-04-29,CL,393689.0,185237.0,85839.0,104221.0
82,2010-04-30,CL,392139.0,185306.0,67957.0,103790.0
83,2010-05-03,CL,324726.0,152700.0,56497.0,88990.0
84,2010-05-04,CL,497427.0,204854.0,77202.0,116337.0
85,2010-05-05,CL,512285.0,191388.0,77065.0,89919.0
86,2010-05-06,CL,605011.0,217466.0,77890.0,118492.0
87,2010-05-07,CL,601534.0,221693.0,64292.0,123066.0
88,2010-05-10,CL,447158.0,189964.0,51906.0,101134.0
89,2010-05-11,CL,441537.0,218129.0,77378.0,115759.0
90,2010-05-12,CL,475847.0,293788.0,103461.0,159355.0
91,2010-05-13,CL,532331.0,335848.0,117949.0,179197.0
92,2010-05-14,CL,373981.0,249080.0,91907.0,81829.0
93,2010-05-17,CL,355833.0,265540.0,86966.0,81091.0
94,2010-05-18,CL,206381.0,413717.0,118868.0,78471.0
95,2010-05-19,CL,129166.0,514193.0,121429.0,64550.0
96,2010-05-20,CL,33221.0,553741.0,135284.0,26026.0
97,2010-05-21,CL,449428.0,113143.0,52128.0,66925.0
98,2010-05-24,CL,279820.0,75589.0,33535.0,48214.0
99,2010-05-25,CL,395399.0,98452.0,49754.0,55255.0
100,2010-05-26,CL,405519.0,112332.0,42662.0,71926.0
101,2010-05-27,CL,401812.0,117594.0,46855.0,79710.0
102,2010-05-28,CL,420674.0,89138.0,40082.0,50880.0
103,2010-06-01,CL,438588.0,110776.0,44421.0,68991.0
104,2010-06-02,CL,391034.0,123632.0,60081.0,75146.0
105,2010-06-03,CL,439431.0,156155.0,76441.0,94150.0
106,2010-06-04,CL,448494.0,143751.0,63654.0,83104.0
107,2010-06-07,CL,417308.0,157835.0,73862.0,96845.0
108,2010-06-08,CL,421966.0,177977.0,78048.0,101468.0
109,2010-06-09,CL,436981.0,194904.0,76997.0,109686.0
110,2010-06-10,CL,430042.0,184974.0,69212.0,106906.0
111,2010-06-11,CL,421739.0,212352.0,78902.0,125822.0
112,2010-06-14,CL,321671.0,145483.0,58642.0,77410.0
113,2010-06-15,CL,308294.0,149234.0,57667.0,71854.0
114,2010-06-16,CL,323357.0,178723.0,70957.0,83808.0
115,2010-06-17,CL,303284.0,228190.0,89090.0,94608.0
116,2010-06-18,CL,157434.0,171766.0,47735.0,56235.0
117,2010-06-21,CL,124289.0,285720.0,60352.0,57498.0
118,2010-06-22,CL,27337.0,285495.0,69402.0,19306.0
119,2010-06-23,CL,365038.0,104190.0,37074.0,59673.0
120,2010-06-24,CL,260401.0,58471.0,20747.0,32100.0
121,2010-06-25,CL,316456.0,69179.0,22662.0,38662.0
122,2010-06-28,CL,223305.0,58070.0,27114.0,30561.0
123,2010-06-29,CL,323267.0,72534.0,29255.0,36595.0
124,2010-06-30,CL,357752.0,99506.0,29806.0,56446.0
125,2010-07-01,CL,405081.0,108331.0,48875.0,53973.0
126,2010-07-02,CL,256171.0,73504.0,29218.0,37426.0
127,2010-07-06,CL,325727.0,93843.0,28559.0,54129.0
128,2010-07-07,CL,275342.0,86756.0,24420.0,53550.0
129,2010-07-08,CL,325813.0,127276.0,34191.0,71008.0
130,2010-07-09,CL,269887.0,122120.0,34367.0,61238.0
131,2010-07-12,CL,309169.0,142727.0,34297.0,84170.0
132,2010-07-13,CL,361792.0,175713.0,37484.0,105862.0
133,2010-07-14,CL,364471.0,187505.0,44590.0,100277.0
134,2010-07-15,CL,366023.0,202862.0,37826.0,117736.0
135,2010-07-16,CL,225250.0,160890.0,28430.0,74983.0
136,2010-07-19,CL,169548.0,308732.0,45519.0,82342.0
137,2010-07-20,CL,34223.0,285817.0,48055.0,27591.0
138,2010-07-21,CL,322410.0,81213.0,35827.0,42889.0
139,2010-07-22,CL,358815.0,83282.0,26718.0,48241.0
140,2010-07-23,CL,259741.0,43613.0,13217.0,23198.0
141,2010-07-26,CL,227656.0,35405.0,12647.0,20119.0
142,2010-07-27,CL,377844.0,64388.0,19590.0,38495.0
143,2010-07-28,CL,314173.0,92258.0,47384.0,54788.0
144,2010-07-29,CL,350581.0,84441.0,32027.0,54510.0
145,2010-07-30,CL,294425.0,52903.0,23507.0,29144.0
146,2010-08-02,CL,306098.0,83313.0,37307.0,44700.0
147,2010-08-03,CL,290979.0,77024.0,32947.0,47273.0
148,2010-08-04,CL,293321.0,87351.0,35273.0,51860.0
149,2010-08-05,CL,234811.0,84880.0,40577.0,49361.0
150,2010-08-06,CL,397532.0,130202.0,62248.0,74290.0
151,2010-08-09,CL,267083.0,123976.0,60364.0,66670.0
152,2010-08-10,CL,385854.0,156440.0,65247.0,86335.0
153,2010-08-11,CL,416889.0,174839.0,65384.0,101413.0
154,2010-08-12,CL,430788.0,207419.0,83434.0,108848.0
155,2010-08-13,CL,286126.0,110540.0,51402.0,52864.0
156,2010-08-16,CL,237455.0,108987.0,41024.0,50255.0
157,2010-08-17,CL,347432.0,239911.0,101832.0,112803.0
158,2010-08-18,CL,247104.0,274746.0,92779.0,85944.0
159,2010-08-19,CL,123224.0,288023.0,67081.0,59246.0
160,2010-08-20,CL,27480.0,246977.0,61011.0,25627.0
161,2010-08-23,CL,252439.0,56238.0,45962.0,33740.0
162,2010-08-24,CL,340994.0,103503.0,72746.0,61565.0
163,2010-08-25,CL,343405.0,92567.0,73349.0,54638.0
164,2010-08-26,CL,362828.0,131210.0,129091.0,73636.0
165,2010-08-27,CL,477903.0,205232.0,152689.0,120216.0
166,2010-08-30,CL,260666.0,116289.0,89914.0,63898.0
167,2010-08-31,CL,469412.0,180764.0,131794.0,102051.0
168,2010-09-01,CL,396607.0,185596.0,128771.0,102622.0
169,2010-09-02,CL,340168.0,170787.0,122221.0,92197.0
170,2010-09-03,CL,361247.0,143855.0,90731.0,88069.0
171,2010-09-07,CL,406641.0,175607.0,133636.0,96380.0
172,2010-09-08,CL,359759.0,174429.0,103515.0,97137.0
173,2010-09-09,CL,372881.0,195462.0,107820.0,109800.0
174,2010-09-10,CL,431370.0,295531.0,185769.0,156846.0
175,2010-09-13,CL,349157.0,207335.0,144890.0,101933.0
176,2010-09-14,CL,416114.0,238912.0,139618.0,122920.0
177,2010-09-15,CL,356325.0,231268.0,153994.0,96804.0
178,2010-09-16,CL,289281.0,211074.0,112677.0,90233.0
179,2010-09-17,CL,195831.0,240914.0,125980.0,70042.0
180,2010-09-20,CL,132427.0,292953.0,101668.0,69324.0
181,2010-09-21,CL,34579.0,311954.0,153746.0,26882.0
182,2010-09-22,CL,343846.0,186635.0,65391.0,95433.0
183,2010-09-23,CL,295903.0,155811.0,58259.0,80644.0
184,2010-09-24,CL,288499.0,166177.0,54708.0,83018.0
185,2010-09-27,CL,289641.0,143126.0,52726.0,78544.0
186,2010-09-28,CL,329350.0,148842.0,56026.0,77260.0
187,2010-09-29,CL,388993.0,179476.0,66780.0,83352.0
188,2010-09-30,CL,392495.0,184137.0,68421.0,96549.0
189,2010-10-01,CL,359944.0,217390.0,63079.0,104825.0
190,2010-10-04,CL,313306.0,173782.0,67538.0,83904.0
191,2010-10-05,CL,336832.0,223945.0,95463.0,111474.0
192,2010-10-06,CL,349174.0,191760.0,79134.0,90653.0
193,2010-10-07,CL,450952.0,256527.0,102813.0,118784.0
194,2010-10-08,CL,414081.0,224162.0,95439.0,114530.0
195,2010-10-11,CL,234320.0,149957.0,63295.0,70695.0
196,2010-10-12,CL,333582.0,195934.0,63179.0,93137.0
197,2010-10-13,CL,330288.0,227224.0,66361.0,103228.0
198,2010-10-14,CL,340955.0,214511.0,59727.0,96862.0
199,2010-10-15,CL,345844.0,228253.0,62853.0,99756.0
200,2010-10-18,CL,225081.0,284111.0,59467.0,111872.0
201,2010-10-19,CL,151357.0,470435.0,90776.0,91025.0
202,2010-10-20,CL,40706.0,422745.0,97904.0,26799.0
203,2010-10-21,CL,378285.0,86495.0,32735.0,52044.0
204,2010-10-22,CL,256382.0,48814.0,17468.0,26742.0
205,2010-10-25,CL,339395.0,64833.0,24304.0,34513.0
206,2010-10-26,CL,265930.0,48873.0,21445.0,25921.0
207,2010-10-27,CL,375249.0,96589.0,39047.0,52155.0
208,2010-10-28,CL,296748.0,70225.0,27153.0,38661.0
209,2010-10-29,CL,313874.0,78767.0,28017.0,41933.0
210,2010-11-01,CL,358535.0,95265.0,30298.0,51993.0
211,2010-11-02,CL,281834.0,73142.0,32684.0,38521.0
212,2010-11-03,CL,393735.0,110498.0,61950.0,54331.0
213,2010-11-04,CL,317997.0,100705.0,46808.0,50101.0
214,2010-11-05,CL,317997.0,100705.0,46808.0,61468.0
215,2010-11-08,CL,309966.0,114648.0,31181.0,59609.0
216,2010-11-09,CL,367995.0,142691.0,37495.0,75702.0
217,2010-11-10,CL,472840.0,202436.0,71683.0,112007.0
218,2010-11-11,CL,343012.0,178046.0,67365.0,94818.0
219,2010-11-12,CL,478815.0,183916.0,57398.0,96914.0
220,2010-11-15,CL,315260.0,149117.0,39732.0,77255.0
221,2010-11-16,CL,454828.0,224785.0,54714.0,112188.0
222,2010-11-17,CL,334525.0,354527.0,78107.0,135388.0
223,2010-11-18,CL,160405.0,369365.0,76792.0,81999.0
224,2010-11-19,CL,36970.0,324513.0,68210.0,26670.0
225,2010-11-22,CL,290222.0,56471.0,30256.0,34136.0
226,2010-11-23,CL,351860.0,66527.0,35070.0,37673.0
227,2010-11-24,CL,324511.0,57665.0,32699.0,30141.0
228,2010-11-26,CL,174178.0,33206.0,17180.0,18331.0
229,2010-11-29,CL,335800.0,66499.0,38285.0,34401.0
230,2010-11-30,CL,338358.0,70920.0,38804.0,37280.0
231,2010-12-01,CL,340736.0,90418.0,52973.0,44014.0
232,2010-12-02,CL,330642.0,106465.0,62181.0,58202.0
233,2010-12-03,CL,354635.0,110497.0,74316.0,60236.0
234,2010-12-06,CL,293836.0,118234.0,64176.0,61952.0
235,2010-12-07,CL,462689.0,187767.0,97555.0,106821.0
236,2010-12-08,CL,383144.0,159818.0,67006.0,84336.0
237,2010-12-09,CL,353964.0,158546.0,73045.0,88551.0
238,2010-12-10,CL,313842.0,117693.0,51658.0,66792.0
239,2010-12-13,CL,329766.0,154225.0,63315.0,77560.0
240,2010-12-14,CL,281851.0,139482.0,59458.0,76751.0
241,2010-12-15,CL,355056.0,193930.0,66584.0,95127.0
242,2010-12-16,CL,221145.0,177355.0,73267.0,71680.0
243,2010-12-17,CL,152396.0,225957.0,72858.0,63432.0
244,2010-12-20,CL,33048.0,265975.0,96954.0,22371.0
245,2010-12-21,CL,187321.0,59526.0,31260.0,30647.0
246,2010-12-22,CL,187386.0,65420.0,29976.0,35214.0
247,2010-12-23,CL,145007.0,43401.0,17055.0,22941.0
248,2010-12-27,CL,104321.0,30879.0,12719.0,16398.0
249,2010-12-28,CL,104415.0,29066.0,16228.0,15330.0
250,2010-12-29,CL,117853.0,37772.0,17916.0,21169.0
251,2010-12-30,CL,209645.0,74605.0,34478.0,41689.0
252,2010-12-31,CL,171010.0,51321.0,23303.0,25295.0
253,2011-01-03,CL,225189.0,77594.0,35205.0,41376.0
254,2011-01-04,CL,415521.0,146287.0,67756.0,73761.0
255,2011-01-05,CL,416908.0,159540.0,87233.0,83166.0
256,2011-01-06,CL,440456.0,216028.0,119253.0,109629.0
257,2011-01-07,CL,444813.0,263239.0,134214.0,136827.0
258,2011-01-10,CL,430277.0,233623.0,82405.0,129246.0
259,2011-01-11,CL,429761.0,279900.0,102308.0,153797.0
260,2011-01-12,CL,382686.0,225416.0,101564.0,108935.0
261,2011-01-13,CL,358898.0,232416.0,113337.0,104579.0
262,2011-01-14,CL,313331.0,238650.0,133620.0,90469.0
263,2011-01-18,CL,211930.0,267097.0,71273.0,90999.0
264,2011-01-19,CL,109525.0,325048.0,91283.0,52155.0
265,2011-01-20,CL,25963.0,442041.0,167019.0,17565.0
266,2011-01-21,CL,287810.0,104882.0,65529.0,56756.0
267,2011-01-24,CL,356085.0,141631.0,93065.0,70260.0
268,2011-01-25,CL,338646.0,137438.0,70212.0,70948.0
269,2011-01-26,CL,347753.0,151152.0,82367.0,75908.0
270,2011-01-27,CL,369379.0,183487.0,116240.0,90810.0
271,2011-01-28,CL,584789.0,290335.0,171099.0,140175.0
272,2011-01-31,CL,436801.0,178845.0,97415.0,85627.0
273,2011-02-01,CL,392882.0,169495.0,94155.0,82125.0
274,2011-02-02,CL,312107.0,146368.0,85518.0,72403.0
275,2011-02-03,CL,290494.0,127187.0,63213.0,65905.0
276,2011-02-04,CL,359925.0,146776.0,71659.0,76153.0
277,2011-02-07,CL,324984.0,158279.0,87663.0,78881.0
278,2011-02-08,CL,414877.0,218966.0,113549.0,102535.0
279,2011-02-09,CL,367209.0,219018.0,131123.0,90220.0
280,2011-02-10,CL,419188.0,250851.0,157012.0,109072.0
281,2011-02-11,CL,383391.0,248656.0,117324.0,121214.0
282,2011-02-14,CL,319329.0,218628.0,112551.0,98203.0
283,2011-02-15,CL,284165.0,229224.0,118961.0,90466.0
284,2011-02-16,CL,297660.0,254054.0,121195.0,90732.0
285,2011-02-17,CL,176128.0,307820.0,165823.0,82893.0
286,2011-02-18,CL,155296.0,370523.0,144013.0,74583.0
287,2011-02-22,CL,37925.0,638193.0,246952.0,25523.0
288,2011-02-23,CL,489667.0,167464.0,143188.0,87783.0
289,2011-02-24,CL,507456.0,154500.0,132063.0,81545.0
290,2011-02-25,CL,307903.0,98541.0,84905.0,55060.0
291,2011-02-28,CL,262001.0,86904.0,69349.0,45398.0
292,2011-03-01,CL,322429.0,109281.0,85088.0,57466.0
293,2011-03-02,CL,446378.0,164094.0,110388.0,97021.0
294,2011-03-03,CL,382555.0,127527.0,91059.0,73819.0
295,2011-03-04,CL,369148.0,127363.0,98811.0,79142.0
296,2011-03-07,CL,404435.0,159741.0,101282.0,89876.0
297,2011-03-08,CL,420036.0,185457.0,113541.0,105033.0
298,2011-03-09,CL,353948.0,175748.0,93354.0,101235.0
299,2011-03-10,CL,432988.0,194250.0,100459.0,108591.0
300,2011-03-11,CL,342531.0,166780.0,78571.0,91751.0
301,2011-03-14,CL,289434.0,121915.0,55706.0,72289.0
302,2011-03-15,CL,388736.0,218453.0,100941.0,115088.0
303,2011-03-16,CL,357944.0,225137.0,82567.0,120184.0
304,2011-03-17,CL,261573.0,165099.0,58801.0,82289.0
305,2011-03-18,CL,217675.0,227003.0,72774.0,96599.0
306,2011-03-21,CL,103960.0,241888.0,55971.0,54247.0
307,2011-03-22,CL,31920.0,303365.0,75852.0,24969.0
308,2011-03-23,CL,254571.0,99302.0,38085.0,50348.0
309,2011-03-24,CL,258015.0,91986.0,40890.0,44544.0
310,2011-03-25,CL,235658.0,65355.0,31737.0,31759.0
311,2011-03-28,CL,223079.0,57285.0,25797.0,30387.0
312,2011-03-29,CL,246824.0,72770.0,28720.0,35636.0
313,2011-03-30,CL,256895.0,104174.0,49823.0,50257.0
314,2011-03-31,CL,270630.0,92911.0,45451.0,48247.0
315,2011-04-01,CL,283710.0,97213.0,40587.0,52712.0
316,2011-04-04,CL,228494.0,86326.0,31543.0,42585.0
317,2011-04-05,CL,249358.0,105482.0,40843.0,57777.0
318,2011-04-06,CL,255598.0,102162.0,54678.0,49944.0
319,2011-04-07,CL,334906.0,144492.0,64781.0,82624.0
320,2011-04-08,CL,319475.0,166536.0,65747.0,87152.0
321,2011-04-11,CL,364348.0,165103.0,67868.0,90357.0
322,2011-04-12,CL,555625.0,222724.0,90321.0,129860.0
323,2011-04-13,CL,456863.0,268856.0,108996.0,147921.0
324,2011-04-14,CL,352072.0,208695.0,58228.0,112965.0
325,2011-04-15,CL,224394.0,190936.0,46822.0,86600.0
326,2011-04-18,CL,138178.0,288280.0,40338.0,74639.0
327,2011-04-19,CL,37088.0,324778.0,56749.0,29103.0
328,2011-04-20,CL,291546.0,65500.0,28013.0,35399.0
329,2011-04-21,CL,240462.0,52043.0,21745.0,30948.0
330,2011-04-25,CL,209683.0,44387.0,17791.0,26697.0
331,2011-04-26,CL,234441.0,62523.0,31673.0,35970.0
332,2011-04-27,CL,338697.0,72191.0,38777.0,40906.0
333,2011-04-28,CL,301604.0,70560.0,37180.0,40003.0
334,2011-04-29,CL,201831.0,48972.0,21941.0,27591.0
335,2011-05-02,CL,310994.0,66686.0,25956.0,36497.0
336,2011-05-03,CL,300333.0,65723.0,29124.0,35749.0
337,2011-05-04,CL,333018.0,80418.0,47242.0,43033.0
338,2011-05-05,CL,670082.0,144704.0,58603.0,86184.0
339,2011-05-06,CL,606528.0,163459.0,59221.0,94850.0
340,2011-05-09,CL,469290.0,196542.0,68307.0,127168.0
341,2011-05-10,CL,439607.0,148235.0,60868.0,82336.0
342,2011-05-11,CL,524761.0,200468.0,63532.0,114629.0
343,2011-05-12,CL,522503.0,217844.0,53109.0,123925.0
344,2011-05-13,CL,367717.0,129392.0,39968.0,80409.0
345,2011-05-16,CL,335318.0,171276.0,32201.0,97863.0
346,2011-05-17,CL,399128.0,242871.0,49138.0,132543.0
347,2011-05-18,CL,285299.0,286251.0,54187.0,128241.0
348,2011-05-19,CL,142668.0,311515.0,44031.0,70030.0
349,2011-05-20,CL,33927.0,394911.0,54049.0,28583.0
350,2011-05-23,CL,296828.0,50132.0,36052.0,29380.0
351,2011-05-24,CL,339530.0,63694.0,41221.0,37943.0
352,2011-05-25,CL,354880.0,61461.0,42183.0,37431.0
353,2011-05-26,CL,332135.0,88735.0,61152.0,53958.0
354,2011-05-27,CL,212254.0,54216.0,41037.0,29941.0
355,2011-05-31,CL,319037.0,88914.0,52992.0,51062.0
356,2011-06-01,CL,376476.0,83667.0,49674.0,48912.0
357,2011-06-02,CL,389637.0,118378.0,71572.0,68348.0
358,2011-06-03,CL,351309.0,95875.0,61075.0,55165.0
359,2011-06-06,CL,289670.0,68155.0,37966.0,36618.0
360,2011-06-07,CL,415373.0,139364.0,72519.0,76636.0
361,2011-06-08,CL,484275.0,156838.0,96307.0,84719.0
362,2011-06-09,CL,345542.0,138335.0,88872.0,77265.0
363,2011-06-10,CL,379238.0,147708.0,75422.0,82996.0
364,2011-06-13,CL,381993.0,140488.0,64992.0,74973.0
365,2011-06-14,CL,347721.0,141206.0,54273.0,83211.0
366,2011-06-15,CL,508717.0,222394.0,84180.0,133898.0
367,2011-06-16,CL,336011.0,154315.0,51522.0,84723.0
368,2011-06-17,CL,245013.0,196081.0,58295.0,86959.0
369,2011-06-20,CL,136837.0,277378.0,35972.0,76327.0
370,2011-06-21,CL,41374.0,323911.0,52766.0,33988.0
371,2011-06-22,CL,296275.0,83110.0,33151.0,49263.0
372,2011-06-23,CL,484057.0,144965.0,68802.0,84668.0
373,2011-06-24,CL,337767.0,85668.0,49679.0,40091.0
374,2011-06-27,CL,278681.0,64061.0,34056.0,32606.0
375,2011-06-28,CL,279024.0,78880.0,40292.0,43214.0
376,2011-06-29,CL,348790.0,81722.0,38446.0,46444.0
377,2011-06-30,CL,276580.0,73337.0,36074.0,38542.0
378,2011-07-01,CL,263626.0,65541.0,36294.0,34939.0
379,2011-07-05,CL,275650.0,67267.0,35380.0,34810.0
380,2011-07-06,CL,288321.0,78626.0,33666.0,41116.0
381,2011-07-07,CL,339270.0,109073.0,59982.0,52177.0
382,2011-07-08,CL,347999.0,131169.0,45367.0,73663.0
383,2011-07-11,CL,311449.0,105445.0,37618.0,60920.0
384,2011-07-12,CL,343493.0,141843.0,54735.0,73632.0
385,2011-07-13,CL,355098.0,146042.0,44863.0,94062.0
386,2011-07-14,CL,403419.0,184909.0,53702.0,103972.0
387,2011-07-15,CL,266461.0,138963.0,41594.0,72595.0
388,2011-07-18,CL,203973.0,182989.0,50829.0,70817.0
389,2011-07-19,CL,138045.0,294707.0,42131.0,75157.0
390,2011-07-20,CL,35287.0,295669.0,50617.0,26210.0
391,2011-07-21,CL,293973.0,74570.0,41281.0,43066.0
392,2011-07-22,CL,223266.0,54396.0,35839.0,26601.0
393,2011-07-25,CL,205209.0,59115.0,34360.0,30298.0
394,2011-07-26,CL,332692.0,71304.0,28919.0,47493.0
395,2011-07-27,CL,304524.0,72803.0,37711.0,39738.0
396,2011-07-28,CL,236246.0,48996.0,26787.0,25084.0
397,2011-07-29,CL,284385.0,52297.0,30660.0,30488.0
398,2011-08-01,CL,398857.0,83863.0,38871.0,47478.0
399,2011-08-02,CL,328175.0,85140.0,39078.0,48992.0
400,2011-08-03,CL,350221.0,79629.0,39465.0,43658.0
401,2011-08-04,CL,535941.0,132502.0,64148.0,78204.0
402,2011-08-05,CL,512488.0,145314.0,69401.0,83109.0
403,2011-08-08,CL,521066.0,140933.0,68044.0,77089.0
404,2011-08-09,CL,605796.0,170754.0,72502.0,98546.0
405,2011-08-10,CL,520144.0,151567.0,71180.0,83596.0
406,2011-08-11,CL,502092.0,173915.0,96483.0,91636.0
407,2011-08-12,CL,350091.0,90361.0,44449.0,53590.0
408,2011-08-15,CL,292796.0,105366.0,48136.0,67043.0
409,2011-08-16,CL,375339.0,152593.0,44016.0,98067.0
410,2011-08-17,CL,344487.0,153155.0,52242.0,82186.0
411,2011-08-18,CL,331275.0,265833.0,56767.0,115714.0
412,2011-08-19,CL,148811.0,392953.0,51266.0,81445.0
413,2011-08-22,CL,30152.0,374045.0,65050.0,23513.0
414,2011-08-23,CL,353947.0,70865.0,65138.0,45126.0
415,2011-08-24,CL,294928.0,62966.0,69946.0,36937.0
416,2011-08-25,CL,357816.0,77592.0,85104.0,43341.0
417,2011-08-26,CL,283261.0,43986.0,51123.0,23109.0
418,2011-08-29,CL,208605.0,41773.0,54375.0,23722.0
419,2011-08-30,CL,315383.0,93720.0,103674.0,59088.0
420,2011-08-31,CL,317696.0,120560.0,170537.0,67479.0
421,2011-09-01,CL,282342.0,77069.0,79191.0,48063.0
422,2011-09-02,CL,307284.0,63514.0,78197.0,34004.0
423,2011-09-06,CL,316166.0,63604.0,61213.0,35062.0
424,2011-09-07,CL,313728.0,107645.0,103169.0,58788.0
425,2011-09-08,CL,336725.0,121011.0,123052.0,65350.0
426,2011-09-09,CL,349238.0,101915.0,79013.0,52587.0
427,2011-09-12,CL,355070.0,145087.0,109527.0,74739.0
428,2011-09-13,CL,364262.0,160623.0,114821.0,87412.0
429,2011-09-14,CL,330978.0,151690.0,97149.0,76381.0
430,2011-09-15,CL,296285.0,158805.0,92024.0,85545.0
431,2011-09-16,CL,210962.0,181501.0,99604.0,73993.0
432,2011-09-19,CL,104504.0,283210.0,80814.0,75875.0
433,2011-09-20,CL,30002.0,264593.0,69126.0,22838.0
434,2011-09-21,CL,298905.0,85184.0,28964.0,41730.0
435,2011-09-22,CL,459998.0,130573.0,40874.0,67932.0
