Unnamed: 0,tradeDate,Name,F1_OI,F2_OI,F3_OI,AGG_OI,F1_OI_Minus_F2_OI,prior_1D_F1_OI_change,prior_5D_F1_OI_change,prior_10D_F1_OI_change,prior_15D_F1_OI_change,prior_20D_F1_OI_change,prior_1D_F2_OI_change,prior_5D_F2_OI_change,prior_10D_F2_OI_change,prior_15D_F2_OI_change,prior_20D_F2_OI_change,prior_1D_F3_OI_change,prior_5D_F3_OI_change,prior_10D_F3_OI_change,prior_15D_F3_OI_change,prior_20D_F3_OI_change,prior_1D_AGG_OI_change,prior_5D_AGG_OI_change,prior_10D_AGG_OI_change,prior_15D_AGG_OI_change,prior_20D_AGG_OI_change,forward_1D_F1_OI_change,forward_5D_F1_OI_change,forward_10D_F1_OI_change,forward_15D_F1_OI_change,forward_20D_F1_OI_change,forward_1D_F2_OI_change,forward_5D_F2_OI_change,forward_10D_F2_OI_change,forward_15D_F2_OI_change,forward_20D_F2_OI_change,forward_1D_F3_OI_change,forward_5D_F3_OI_change,forward_10D_F3_OI_change,forward_15D_F3_OI_change,forward_20D_F3_OI_change,forward_1D_AGG_OI_change,forward_5D_AGG_OI_change,forward_10D_AGG_OI_change,forward_15D_AGG_OI_change,forward_20D_AGG_OI_change
7852,2025-07-07,XB,126010.0,86720.0,41737.0,349276.0,39290.0,177.0,120296.0,80890.0,39736.0,24.0,-76.0,-36320.0,-29788.0,-22966.0,-7355.0,3166.0,-38210.0,-31523.0,-33189.0,-28402.0,4789.0,13692.0,-9808.0,-33644.0,-43284.0,-177.0,-120296.0,-80890.0,-39736.0,-24.0,76.0,36320.0,29788.0,22966.0,7355.0,-3166.0,38210.0,31523.0,33189.0,28402.0,-4789.0,-13692.0,9808.0,33644.0,43284.0
7850,2025-07-03,XB,125833.0,86796.0,38571.0,344487.0,39037.0,-1991.0,111283.0,79056.0,31026.0,-3039.0,1652.0,-34364.0,-24394.0,-22231.0,-10764.0,-100.0,-40581.0,-32806.0,-34165.0,-31448.0,663.0,3094.0,-7112.0,-41401.0,-51301.0,1991.0,-111283.0,-79056.0,-31026.0,3039.0,-1652.0,34364.0,24394.0,22231.0,10764.0,100.0,40581.0,32806.0,34165.0,31448.0,-663.0,-3094.0,7112.0,41401.0,51301.0
7849,2025-07-02,XB,127824.0,85144.0,38671.0,343824.0,42680.0,1310.0,106400.0,70688.0,23066.0,757.0,1277.0,-39125.0,-24453.0,-23408.0,-6798.0,1065.0,-41035.0,-36074.0,-33143.0,-30544.0,5521.0,-8755.0,-17927.0,-50076.0,-41939.0,-1310.0,-106400.0,-70688.0,-23066.0,-757.0,-1277.0,39125.0,24453.0,23408.0,6798.0,-1065.0,41035.0,36074.0,33143.0,30544.0,-5521.0,8755.0,17927.0,50076.0,41939.0
7848,2025-07-01,XB,126514.0,83867.0,37606.0,338303.0,42647.0,124305.0,99010.0,58598.0,12620.0,-1393.0,-40805.0,-37481.0,-25462.0,-22261.0,-4109.0,-44193.0,-41957.0,-38859.0,-33830.0,-30554.0,2005.0,-14952.0,-32462.0,-58664.0,-42671.0,-124305.0,-99010.0,-58598.0,-12620.0,1393.0,40805.0,37481.0,25462.0,22261.0,4109.0,44193.0,41957.0,38859.0,33830.0,30554.0,-2005.0,14952.0,32462.0,58664.0,42671.0
7847,2025-06-30,XB,2209.0,124672.0,81799.0,336298.0,-122463.0,-3505.0,-32482.0,-73620.0,-120927.0,1335.0,1632.0,5816.0,14794.0,25956.0,-12478.0,1852.0,4246.0,5942.0,11971.0,-2547.0,714.0,-21455.0,-39597.0,-59042.0,-50929.0,3505.0,32482.0,73620.0,120927.0,-1335.0,-1632.0,-5816.0,-14794.0,-25956.0,12478.0,-1852.0,-4246.0,-5942.0,-11971.0,2547.0,-714.0,21455.0,39597.0,59042.0,50929.0
7846,2025-06-27,XB,5714.0,123040.0,79947.0,335584.0,-117326.0,-8836.0,-39406.0,-80560.0,-120272.0,999.0,1880.0,6532.0,13354.0,28965.0,-23091.0,795.0,6687.0,5021.0,9808.0,-3817.0,-5809.0,-23500.0,-47336.0,-56976.0,-62048.0,8836.0,39406.0,80560.0,120272.0,-999.0,-1880.0,-6532.0,-13354.0,-28965.0,23091.0,-795.0,-6687.0,-5021.0,-9808.0,3817.0,5809.0,23500.0,47336.0,56976.0,62048.0
7845,2025-06-26,XB,14550.0,121160.0,79152.0,341393.0,-106610.0,-6874.0,-32227.0,-80257.0,-114322.0,1610.0,-3109.0,9970.0,12133.0,23600.0,-19094.0,-554.0,7775.0,6416.0,9133.0,2026.0,-11186.0,-10206.0,-44495.0,-54395.0,-49358.0,6874.0,32227.0,80257.0,114322.0,-1610.0,3109.0,-9970.0,-12133.0,-23600.0,19094.0,554.0,-7775.0,-6416.0,-9133.0,-2026.0,11186.0,10206.0,44495.0,54395.0,49358.0
7844,2025-06-25,XB,21424.0,124269.0,79706.0,352579.0,-102845.0,-6080.0,-35712.0,-83334.0,-105643.0,468.0,2921.0,14672.0,15717.0,32327.0,-14336.0,143.0,4961.0,7892.0,10491.0,2716.0,-676.0,-9172.0,-41321.0,-33184.0,-44250.0,6080.0,35712.0,83334.0,105643.0,-468.0,-2921.0,-14672.0,-15717.0,-32327.0,14336.0,-143.0,-4961.0,-7892.0,-10491.0,-2716.0,676.0,9172.0,41321.0,33184.0,44250.0
7843,2025-06-24,XB,27504.0,121348.0,79563.0,353255.0,-93844.0,-7187.0,-40412.0,-86390.0,-100403.0,-4852.0,2492.0,12019.0,15220.0,33372.0,-14157.0,2010.0,3098.0,8127.0,11403.0,7095.0,-4498.0,-17510.0,-43712.0,-27719.0,-45796.0,7187.0,40412.0,86390.0,100403.0,4852.0,-2492.0,-12019.0,-15220.0,-33372.0,14157.0,-2010.0,-3098.0,-8127.0,-11403.0,-7095.0,4498.0,17510.0,43712.0,27719.0,45796.0
7842,2025-06-23,XB,34691.0,118856.0,77553.0,357753.0,-84165.0,-10429.0,-41138.0,-88445.0,33817.0,-10123.0,2348.0,8978.0,20140.0,-18294.0,-11455.0,4293.0,1696.0,7725.0,-6793.0,8924.0,-1331.0,-18142.0,-37587.0,-29474.0,-41017.0,10429.0,41138.0,88445.0,-33817.0,10123.0,-2348.0,-8978.0,-20140.0,18294.0,11455.0,-4293.0,-1696.0,-7725.0,6793.0,-8924.0,1331.0,18142.0,37587.0,29474.0,41017.0
7841,2025-06-20,XB,45120.0,116508.0,73260.0,359084.0,-71388.0,-1657.0,-41154.0,-80866.0,40405.0,-5531.0,5318.0,6822.0,22433.0,-29623.0,-9468.0,1883.0,-1666.0,3121.0,-10504.0,5703.0,7485.0,-23836.0,-33476.0,-38548.0,-39716.0,1657.0,41154.0,80866.0,-40405.0,5531.0,-5318.0,-6822.0,-22433.0,29623.0,9468.0,-1883.0,1666.0,-3121.0,10504.0,-5703.0,-7485.0,23836.0,33476.0,38548.0,39716.0
7839,2025-06-18,XB,46777.0,111190.0,71377.0,351599.0,-64413.0,-10359.0,-48030.0,-82095.0,33837.0,-9343.0,1593.0,2163.0,13630.0,-29064.0,-13812.0,-3368.0,-1359.0,1358.0,-5749.0,5998.0,-10152.0,-34289.0,-44189.0,-39152.0,-48007.0,10359.0,48030.0,82095.0,-33837.0,9343.0,-1593.0,-2163.0,-13630.0,29064.0,13812.0,3368.0,1359.0,-1358.0,5749.0,-5998.0,10152.0,34289.0,44189.0,39152.0,48007.0
7838,2025-06-17,XB,57136.0,109597.0,74745.0,361751.0,-52461.0,-10780.0,-47622.0,-69931.0,36180.0,-4036.0,268.0,1045.0,17655.0,-29008.0,-13187.0,-1720.0,2931.0,5530.0,-2245.0,11769.0,-9014.0,-32149.0,-24012.0,-35078.0,-37862.0,10780.0,47622.0,69931.0,-36180.0,4036.0,-268.0,-1045.0,-17655.0,29008.0,13187.0,1720.0,-2931.0,-5530.0,2245.0,-11769.0,9014.0,32149.0,24012.0,35078.0,37862.0
7837,2025-06-16,XB,67916.0,109329.0,76465.0,370765.0,-41413.0,-7913.0,-45978.0,-59991.0,35560.0,2976.0,-549.0,3201.0,21353.0,-26176.0,-7900.0,608.0,5029.0,8305.0,3997.0,15995.0,-5130.0,-26202.0,-10209.0,-28286.0,-23748.0,7913.0,45978.0,59991.0,-35560.0,-2976.0,549.0,-3201.0,-21353.0,26176.0,7900.0,-608.0,-5029.0,-8305.0,-3997.0,-15995.0,5130.0,26202.0,10209.0,28286.0,23748.0
7836,2025-06-13,XB,75829.0,109878.0,75857.0,375895.0,-34049.0,-10445.0,-47307.0,74955.0,31015.0,4555.0,192.0,11162.0,-27272.0,-20433.0,-4580.0,931.0,6029.0,-8489.0,7228.0,18023.0,-7025.0,-19445.0,-11332.0,-22875.0,-19659.0,10445.0,47307.0,-74955.0,-31015.0,-4555.0,-192.0,-11162.0,27272.0,20433.0,4580.0,-931.0,-6029.0,8489.0,-7228.0,-18023.0,7025.0,19445.0,11332.0,22875.0,19659.0
7835,2025-06-12,XB,86274.0,109686.0,74926.0,382920.0,-23412.0,-8533.0,-39712.0,81559.0,35623.0,3677.0,659.0,15611.0,-36445.0,-16290.0,-1553.0,2190.0,4787.0,-8838.0,7369.0,20564.0,-2968.0,-9640.0,-14712.0,-15880.0,-17073.0,8533.0,39712.0,-81559.0,-35623.0,-3677.0,-659.0,-15611.0,36445.0,16290.0,1553.0,-2190.0,-4787.0,8838.0,-7369.0,-20564.0,2968.0,9640.0,14712.0,15880.0,17073.0
7834,2025-06-11,XB,94807.0,109027.0,72736.0,385888.0,-14220.0,-9951.0,-34065.0,81867.0,38687.0,3055.0,475.0,11467.0,-31227.0,-15975.0,4100.0,922.0,2717.0,-4390.0,7357.0,22980.0,-8012.0,-9900.0,-4863.0,-13718.0,-10239.0,9951.0,34065.0,-81867.0,-38687.0,-3055.0,-475.0,-11467.0,31227.0,15975.0,-4100.0,-922.0,-2717.0,4390.0,-7357.0,-22980.0,8012.0,9900.0,4863.0,13718.0,10239.0
7833,2025-06-10,XB,104758.0,108552.0,71814.0,393900.0,-3794.0,-9136.0,-22309.0,83802.0,43586.0,6024.0,2424.0,16610.0,-30053.0,-14232.0,12038.0,378.0,2599.0,-5176.0,8838.0,24021.0,-3067.0,8137.0,-2929.0,-5713.0,3866.0,9136.0,22309.0,-83802.0,-43586.0,-6024.0,-2424.0,-16610.0,30053.0,14232.0,-12038.0,-378.0,-2599.0,5176.0,-8838.0,-24021.0,3067.0,-8137.0,2929.0,5713.0,-3866.0
7832,2025-06-09,XB,113894.0,106128.0,71436.0,396967.0,7766.0,-9242.0,-14013.0,81538.0,48954.0,7696.0,7412.0,18152.0,-29377.0,-11101.0,15754.0,1608.0,3276.0,-1032.0,10966.0,25884.0,1627.0,15993.0,-2084.0,2454.0,10659.0,9242.0,14013.0,-81538.0,-48954.0,-7696.0,-7412.0,-18152.0,29377.0,11101.0,-15754.0,-1608.0,-3276.0,1032.0,-10966.0,-25884.0,-1627.0,-15993.0,2084.0,-2454.0,-10659.0
7831,2025-06-06,XB,123136.0,98716.0,69828.0,395340.0,24420.0,-2850.0,122262.0,78322.0,51862.0,7975.0,4641.0,-38434.0,-31595.0,-15742.0,8602.0,-311.0,-14518.0,1199.0,11994.0,24162.0,2780.0,8113.0,-3430.0,-214.0,-896.0,2850.0,-122262.0,-78322.0,-51862.0,-7975.0,-4641.0,38434.0,31595.0,15742.0,-8602.0,311.0,14518.0,-1199.0,-11994.0,-24162.0,-2780.0,-8113.0,3430.0,214.0,896.0
7830,2025-06-05,XB,125986.0,94075.0,70139.0,392560.0,31911.0,-2886.0,121271.0,75335.0,43389.0,3010.0,-3485.0,-52056.0,-31901.0,-17164.0,7475.0,120.0,-13625.0,2582.0,15777.0,25542.0,-3228.0,-5072.0,-6240.0,-7433.0,-6111.0,2886.0,-121271.0,-75335.0,-43389.0,-3010.0,3485.0,52056.0,31901.0,17164.0,-7475.0,-120.0,13625.0,-2582.0,-15777.0,-25542.0,3228.0,5072.0,6240.0,7433.0,6111.0
7829,2025-06-04,XB,128872.0,97560.0,70019.0,395788.0,31312.0,1805.0,115932.0,72752.0,37120.0,4184.0,5618.0,-42694.0,-27442.0,-7367.0,12874.0,804.0,-7107.0,4640.0,20263.0,24056.0,10025.0,5037.0,-3818.0,-339.0,-1531.0,-1805.0,-115932.0,-72752.0,-37120.0,-4184.0,-5618.0,42694.0,27442.0,7367.0,-12874.0,-804.0,7107.0,-4640.0,-20263.0,-24056.0,-10025.0,-5037.0,3818.0,339.0,1531.0
7828,2025-06-03,XB,127067.0,91942.0,69215.0,385763.0,35125.0,-840.0,106111.0,65895.0,28333.0,-1258.0,3966.0,-46663.0,-30842.0,-4572.0,7791.0,1055.0,-7775.0,6239.0,21422.0,21747.0,4789.0,-11066.0,-13850.0,-4271.0,-12661.0,840.0,-106111.0,-65895.0,-28333.0,1258.0,-3966.0,46663.0,30842.0,4572.0,-7791.0,-1055.0,7775.0,-6239.0,-21422.0,-21747.0,-4789.0,11066.0,13850.0,4271.0,12661.0
7827,2025-06-02,XB,127907.0,87976.0,68160.0,380974.0,39931.0,127033.0,95551.0,62967.0,21709.0,3882.0,-49174.0,-47529.0,-29253.0,-2398.0,4836.0,-16186.0,-4308.0,7690.0,22608.0,21503.0,-6253.0,-18077.0,-13539.0,-5334.0,-10134.0,-127033.0,-95551.0,-62967.0,-21709.0,-3882.0,49174.0,47529.0,29253.0,2398.0,-4836.0,16186.0,4308.0,-7690.0,-22608.0,-21503.0,6253.0,18077.0,13539.0,5334.0,10134.0
7826,2025-05-30,XB,874.0,137150.0,84346.0,387227.0,-136276.0,-3841.0,-43940.0,-70400.0,-114287.0,-123364.0,-8981.0,6839.0,22692.0,47036.0,54801.0,582.0,15717.0,26512.0,38680.0,36430.0,-10405.0,-11543.0,-8327.0,-9009.0,-4205.0,3841.0,43940.0,70400.0,114287.0,123364.0,8981.0,-6839.0,-22692.0,-47036.0,-54801.0,-582.0,-15717.0,-26512.0,-38680.0,-36430.0,10405.0,11543.0,8327.0,9009.0,4205.0
7825,2025-05-29,XB,4715.0,146131.0,83764.0,397632.0,-141416.0,-8225.0,-45936.0,-77882.0,-118261.0,2979.0,5877.0,20155.0,34892.0,59531.0,18649.0,6638.0,16207.0,29402.0,39167.0,4798.0,6881.0,-1168.0,-2361.0,-1039.0,2810.0,8225.0,45936.0,77882.0,118261.0,-2979.0,-5877.0,-20155.0,-34892.0,-59531.0,-18649.0,-6638.0,-16207.0,-29402.0,-39167.0,-4798.0,-6881.0,1168.0,2361.0,1039.0,-2810.0
7824,2025-05-28,XB,12940.0,140254.0,77126.0,390751.0,-127314.0,-8016.0,-43180.0,-78812.0,-111748.0,7199.0,1649.0,15252.0,35327.0,55568.0,15261.0,136.0,11747.0,27370.0,31163.0,4571.0,-6078.0,-8855.0,-5376.0,-6568.0,5635.0,8016.0,43180.0,78812.0,111748.0,-7199.0,-1649.0,-15252.0,-35327.0,-55568.0,-15261.0,-136.0,-11747.0,-27370.0,-31163.0,-4571.0,6078.0,8855.0,5376.0,6568.0,-5635.0
7823,2025-05-27,XB,20956.0,138605.0,76990.0,396829.0,-117649.0,-11400.0,-40216.0,-77778.0,-107369.0,4089.0,3100.0,15821.0,42091.0,54454.0,16274.0,4522.0,14014.0,29197.0,29522.0,4084.0,-2222.0,-2784.0,6795.0,-1595.0,8713.0,11400.0,40216.0,77778.0,107369.0,-4089.0,-3100.0,-15821.0,-42091.0,-54454.0,-16274.0,-4522.0,-14014.0,-29197.0,-29522.0,-4084.0,2222.0,2784.0,-6795.0,1595.0,-8713.0
7822,2025-05-23,XB,32356.0,135505.0,72468.0,399051.0,-103149.0,-12458.0,-32584.0,-73842.0,-91669.0,5529.0,5194.0,18276.0,45131.0,52365.0,13349.0,3839.0,11998.0,26916.0,25811.0,1764.0,281.0,4538.0,12743.0,7943.0,4144.0,12458.0,32584.0,73842.0,91669.0,-5529.0,-5194.0,-18276.0,-45131.0,-52365.0,-13349.0,-3839.0,-11998.0,-26916.0,-25811.0,-1764.0,-281.0,-4538.0,-12743.0,-7943.0,-4144.0
7821,2025-05-22,XB,44814.0,130311.0,68629.0,398770.0,-85497.0,-5837.0,-26460.0,-70347.0,-79424.0,10346.0,4335.0,15853.0,40197.0,47962.0,6011.0,1072.0,10795.0,22963.0,20713.0,-1894.0,-30.0,3216.0,2534.0,7338.0,-4240.0,5837.0,26460.0,70347.0,79424.0,-10346.0,-4335.0,-15853.0,-40197.0,-47962.0,-6011.0,-1072.0,-10795.0,-22963.0,-20713.0,1894.0,30.0,-3216.0,-2534.0,-7338.0,4240.0
7820,2025-05-21,XB,50651.0,125976.0,67557.0,398800.0,-75325.0,-5469.0,-31946.0,-72325.0,48915.0,9376.0,974.0,14737.0,39376.0,-1506.0,3444.0,2178.0,13195.0,22960.0,-11409.0,-3129.0,-806.0,-1193.0,129.0,3978.0,-6863.0,5469.0,31946.0,72325.0,-48915.0,-9376.0,-974.0,-14737.0,-39376.0,1506.0,-3444.0,-2178.0,-13195.0,-22960.0,11409.0,3129.0,806.0,1193.0,-129.0,-3978.0,6863.0
7819,2025-05-20,XB,56120.0,125002.0,65379.0,399606.0,-68882.0,-5052.0,-35632.0,-68568.0,50379.0,7245.0,2218.0,20075.0,40316.0,9.0,3691.0,2403.0,15623.0,19416.0,-7176.0,-2758.0,-7.0,3479.0,2287.0,14490.0,-9244.0,5052.0,35632.0,68568.0,-50379.0,-7245.0,-2218.0,-20075.0,-40316.0,-9.0,-3691.0,-2403.0,-15623.0,-19416.0,7176.0,2758.0,7.0,-3479.0,-2287.0,-14490.0,9244.0
7818,2025-05-19,XB,61172.0,122784.0,62976.0,399613.0,-61612.0,-3768.0,-37562.0,-67153.0,44305.0,6731.0,5555.0,26270.0,38633.0,453.0,6222.0,2506.0,15183.0,15508.0,-9930.0,-3893.0,5100.0,9579.0,1189.0,11497.0,-8605.0,3768.0,37562.0,67153.0,-44305.0,-6731.0,-5555.0,-26270.0,-38633.0,-453.0,-6222.0,-2506.0,-15183.0,-15508.0,9930.0,3893.0,-5100.0,-9579.0,-1189.0,-11497.0,8605.0
7817,2025-05-16,XB,64940.0,117229.0,60470.0,394513.0,-52289.0,-6334.0,-41258.0,-59085.0,38113.0,1799.0,2771.0,26855.0,34089.0,-4927.0,2633.0,2636.0,14918.0,13813.0,-10234.0,-5774.0,-1041.0,8205.0,3405.0,-394.0,-21340.0,6334.0,41258.0,59085.0,-38113.0,-1799.0,-2771.0,-26855.0,-34089.0,4927.0,-2633.0,-2636.0,-14918.0,-13813.0,10234.0,5774.0,1041.0,-8205.0,-3405.0,394.0,21340.0
7816,2025-05-15,XB,71274.0,114458.0,57834.0,395554.0,-43184.0,-11323.0,-43887.0,-52964.0,36806.0,-657.0,3219.0,24344.0,32109.0,-9842.0,-647.0,3472.0,12168.0,9918.0,-12689.0,-7092.0,-4439.0,-682.0,4122.0,-7456.0,-26987.0,11323.0,43887.0,52964.0,-36806.0,657.0,-3219.0,-24344.0,-32109.0,9842.0,647.0,-3472.0,-12168.0,-9918.0,12689.0,7092.0,4439.0,682.0,-4122.0,7456.0,26987.0
7815,2025-05-14,XB,82597.0,111239.0,54362.0,399993.0,-28642.0,-9155.0,-40379.0,80861.0,41322.0,4018.0,6312.0,24639.0,-16243.0,-11293.0,-515.0,4606.0,9765.0,-24604.0,-16324.0,-7879.0,3866.0,1322.0,5171.0,-5670.0,-18284.0,9155.0,40379.0,-80861.0,-41322.0,-4018.0,-6312.0,-24639.0,16243.0,11293.0,515.0,-4606.0,-9765.0,24604.0,16324.0,7879.0,-3866.0,-1322.0,-5171.0,5670.0,18284.0
7814,2025-05-13,XB,91752.0,104927.0,49756.0,396127.0,-13175.0,-6982.0,-32936.0,86011.0,42877.0,7857.0,8413.0,20241.0,-20066.0,-16384.0,-5197.0,1963.0,3793.0,-22799.0,-18381.0,-11660.0,6093.0,-1192.0,11011.0,-12723.0,-25168.0,6982.0,32936.0,-86011.0,-42877.0,-7857.0,-8413.0,-20241.0,20066.0,16384.0,5197.0,-1963.0,-3793.0,22799.0,18381.0,11660.0,-6093.0,1192.0,-11011.0,12723.0,25168.0
7813,2025-05-12,XB,98734.0,96514.0,47793.0,390034.0,2220.0,-7464.0,-29591.0,81867.0,44293.0,8302.0,6140.0,12363.0,-25817.0,-20048.0,-7963.0,2241.0,325.0,-25113.0,-19076.0,-10730.0,3726.0,-8390.0,1918.0,-18184.0,-28317.0,7464.0,29591.0,-81867.0,-44293.0,-8302.0,-6140.0,-12363.0,25817.0,20048.0,7963.0,-2241.0,-325.0,25113.0,19076.0,10730.0,-3726.0,8390.0,-1918.0,18184.0,28317.0
7812,2025-05-09,XB,106198.0,90374.0,45552.0,386308.0,15824.0,-8963.0,-17827.0,79371.0,43057.0,8704.0,260.0,7234.0,-31782.0,-24222.0,-13612.0,-114.0,-1105.0,-25152.0,-20692.0,-10759.0,-9928.0,-4800.0,-8599.0,-29545.0,-34154.0,8963.0,17827.0,-79371.0,-43057.0,-8704.0,-260.0,-7234.0,31782.0,24222.0,13612.0,114.0,1105.0,25152.0,20692.0,10759.0,9928.0,4800.0,8599.0,29545.0,34154.0
7811,2025-05-08,XB,115161.0,90114.0,45666.0,396236.0,25047.0,-7815.0,-9077.0,80693.0,43230.0,10377.0,3514.0,7765.0,-34186.0,-24991.0,-12473.0,1069.0,-2250.0,-24857.0,-19260.0,-7678.0,-2435.0,4804.0,-6774.0,-26305.0,-26577.0,7815.0,9077.0,-80693.0,-43230.0,-10377.0,-3514.0,-7765.0,34186.0,24991.0,12473.0,-1069.0,2250.0,24857.0,19260.0,7678.0,2435.0,-4804.0,6774.0,26305.0,26577.0
7810,2025-05-07,XB,122976.0,86600.0,44597.0,398671.0,36376.0,-1712.0,121240.0,81701.0,44397.0,10697.0,1914.0,-40882.0,-35932.0,-25154.0,-14494.0,-1366.0,-34369.0,-26089.0,-17644.0,-8545.0,1352.0,3849.0,-6992.0,-19606.0,-23519.0,1712.0,-121240.0,-81701.0,-44397.0,-10697.0,-1914.0,40882.0,35932.0,25154.0,14494.0,1366.0,34369.0,26089.0,17644.0,8545.0,-1352.0,-3849.0,6992.0,19606.0,23519.0
7809,2025-05-06,XB,124688.0,84686.0,45963.0,397319.0,40002.0,-3637.0,118947.0,75813.0,40793.0,5922.0,535.0,-40307.0,-36625.0,-25438.0,-14328.0,-1505.0,-26592.0,-22174.0,-15453.0,-6894.0,-1105.0,12203.0,-11531.0,-23976.0,-27684.0,3637.0,-118947.0,-75813.0,-40793.0,-5922.0,-535.0,40307.0,36625.0,25438.0,14328.0,1505.0,26592.0,22174.0,15453.0,6894.0,1105.0,-12203.0,11531.0,23976.0,27684.0
7808,2025-05-05,XB,128325.0,84151.0,47468.0,398424.0,44174.0,4300.0,111458.0,73884.0,37893.0,6012.0,1011.0,-38180.0,-32411.0,-20326.0,-11944.0,811.0,-25438.0,-19401.0,-11055.0,-4984.0,7316.0,10308.0,-9794.0,-19927.0,-23534.0,-4300.0,-111458.0,-73884.0,-37893.0,-6012.0,-1011.0,38180.0,32411.0,20326.0,11944.0,-811.0,25438.0,19401.0,11055.0,4984.0,-7316.0,-10308.0,9794.0,19927.0,23534.0
7807,2025-05-02,XB,124025.0,83140.0,46657.0,391108.0,40885.0,-213.0,97198.0,60884.0,26531.0,310.0,791.0,-39016.0,-31456.0,-20846.0,-12433.0,-1259.0,-24047.0,-19587.0,-9654.0,-4923.0,-324.0,-3799.0,-24745.0,-29354.0,-28039.0,213.0,-97198.0,-60884.0,-26531.0,-310.0,-791.0,39016.0,31456.0,20846.0,12433.0,1259.0,24047.0,19587.0,9654.0,4923.0,324.0,3799.0,24745.0,29354.0,28039.0
7806,2025-05-01,XB,124238.0,82349.0,47916.0,391432.0,41889.0,122502.0,89770.0,52307.0,19454.0,-1985.0,-45133.0,-41951.0,-32756.0,-20238.0,-9850.0,-31050.0,-22607.0,-17010.0,-5428.0,216.0,-3390.0,-11578.0,-31109.0,-31381.0,-18193.0,-122502.0,-89770.0,-52307.0,-19454.0,1985.0,45133.0,41951.0,32756.0,20238.0,9850.0,31050.0,22607.0,17010.0,5428.0,-216.0,3390.0,11578.0,31109.0,31381.0,18193.0
7805,2025-04-30,XB,1736.0,127482.0,78966.0,394822.0,-125746.0,-4005.0,-39539.0,-76843.0,-110543.0,-129958.0,2489.0,4950.0,15728.0,26388.0,34924.0,6411.0,8280.0,16725.0,25824.0,30726.0,9706.0,-10841.0,-23455.0,-27368.0,-23322.0,4005.0,39539.0,76843.0,110543.0,129958.0,-2489.0,-4950.0,-15728.0,-26388.0,-34924.0,-6411.0,-8280.0,-16725.0,-25824.0,-30726.0,-9706.0,10841.0,23455.0,27368.0,23322.0
7804,2025-04-29,XB,5741.0,124993.0,72555.0,385116.0,-119252.0,-11126.0,-43134.0,-78154.0,-113025.0,4161.0,2662.0,3682.0,14869.0,25979.0,-12242.0,-351.0,4418.0,11139.0,19698.0,-15900.0,-3000.0,-23734.0,-36179.0,-39887.0,-35547.0,11126.0,43134.0,78154.0,113025.0,-4161.0,-2662.0,-3682.0,-14869.0,-25979.0,12242.0,351.0,-4418.0,-11139.0,-19698.0,15900.0,3000.0,23734.0,36179.0,39887.0,35547.0
7803,2025-04-28,XB,16867.0,122331.0,72906.0,388116.0,-105464.0,-9960.0,-37574.0,-73565.0,-105446.0,12299.0,175.0,5769.0,17854.0,26236.0,-15806.0,2202.0,6037.0,14383.0,20454.0,-14186.0,-6791.0,-20102.0,-30235.0,-33842.0,-34166.0,9960.0,37574.0,73565.0,105446.0,-12299.0,-175.0,-5769.0,-17854.0,-26236.0,15806.0,-2202.0,-6037.0,-14383.0,-20454.0,14186.0,6791.0,20102.0,30235.0,33842.0,34166.0
7802,2025-04-25,XB,26827.0,122156.0,70704.0,394907.0,-95329.0,-7641.0,-36314.0,-70667.0,-96888.0,14704.0,-2144.0,7560.0,18170.0,26583.0,-16980.0,181.0,4460.0,14393.0,19124.0,-16599.0,-8103.0,-20946.0,-25555.0,-24240.0,-36564.0,7641.0,36314.0,70667.0,96888.0,-14704.0,2144.0,-7560.0,-18170.0,-26583.0,16980.0,-181.0,-4460.0,-14393.0,-19124.0,16599.0,8103.0,20946.0,25555.0,24240.0,36564.0
7801,2025-04-24,XB,34468.0,124300.0,70523.0,403010.0,-89832.0,-6807.0,-37463.0,-70316.0,-91755.0,15096.0,1768.0,9195.0,21713.0,32101.0,-11957.0,-163.0,5597.0,17179.0,22823.0,-13930.0,-2653.0,-19531.0,-19803.0,-6615.0,-28691.0,6807.0,37463.0,70316.0,91755.0,-15096.0,-1768.0,-9195.0,-21713.0,-32101.0,11957.0,163.0,-5597.0,-17179.0,-22823.0,13930.0,2653.0,19531.0,19803.0,6615.0,28691.0
7800,2025-04-23,XB,41275.0,122532.0,70686.0,405663.0,-81257.0,-7600.0,-37304.0,-71004.0,-90419.0,12432.0,1221.0,10778.0,21438.0,29974.0,-18524.0,2549.0,8445.0,17544.0,22446.0,-14186.0,-3187.0,-12614.0,-16527.0,-12481.0,-38498.0,7600.0,37304.0,71004.0,90419.0,-12432.0,-1221.0,-10778.0,-21438.0,-29974.0,18524.0,-2549.0,-8445.0,-17544.0,-22446.0,14186.0,3187.0,12614.0,16527.0,12481.0,38498.0
7799,2025-04-22,XB,48875.0,121311.0,68137.0,408850.0,-72436.0,-5566.0,-35020.0,-69891.0,47295.0,11226.0,4749.0,11187.0,22297.0,-15924.0,-15188.0,1268.0,6721.0,15280.0,-20318.0,-16695.0,632.0,-12445.0,-16153.0,-11813.0,-36215.0,5566.0,35020.0,69891.0,-47295.0,-11226.0,-4749.0,-11187.0,-22297.0,15924.0,15188.0,-1268.0,-6721.0,-15280.0,20318.0,16695.0,-632.0,12445.0,16153.0,11813.0,36215.0
