tradeDate,Name,Commercial_NetPosition,CommercialLongPosition,CommercialShortPosition,ManagedMoney_NetPosition,ManagedMoney_LongPosition,ManagedMoney_ShortPosition,Commercial_NetPosition_change,prior_report_Commercial_NetPosition_change,forward_report_Commercial_NetPosition_change,CommercialLongPosition_change,prior_report_CommercialLongPosition_change,forward_report_CommercialLongPosition_change,CommercialShortPosition_change,prior_report_CommercialShortPosition_change,forward_report_CommercialShortPosition_change,ManagedMoney_NetPosition_change,prior_report_ManagedMoney_NetPosition_change,forward_report_ManagedMoney_NetPosition_change,ManagedMoney_LongPosition_change,prior_report_ManagedMoney_LongPosition_change,forward_report_ManagedMoney_LongPosition_change,ManagedMoney_ShortPosition_change,prior_report_ManagedMoney_ShortPosition_change,forward_report_ManagedMoney_ShortPosition_change
2013-10-01,CO,-318428.0,634145.0,952573.0,128043.0,235089.0,107046.0,14703.0,27252.0,-12899.0,31361.0,40363.0,36344.0,16658.0,13111.0,49243.0,-9323.0,-14469.0,6386.0,-11004.0,-18433.0,13322.0,-1681.0,-3964.0,6936.0
2013-10-08,CO,-331327.0,670489.0,1001816.0,134429.0,248411.0,113982.0,-12899.0,14703.0,9320.0,36344.0,31361.0,-14461.0,49243.0,16658.0,-23781.0,6386.0,-9323.0,-6137.0,13322.0,-11004.0,-7804.0,6936.0,-1681.0,-1667.0
2013-10-15,CO,-322007.0,656028.0,978035.0,128292.0,240607.0,112315.0,9320.0,-12899.0,-10170.0,-14461.0,36344.0,-73437.0,-23781.0,49243.0,-63267.0,-6137.0,6386.0,-10089.0,-7804.0,13322.0,9503.0,-1667.0,6936.0,19592.0
2013-10-22,CO,-332177.0,582591.0,914768.0,118203.0,250110.0,131907.0,-10170.0,9320.0,10707.0,-73437.0,-14461.0,8397.0,-63267.0,-23781.0,-2310.0,-10089.0,-6137.0,-30452.0,9503.0,-7804.0,-19684.0,19592.0,-1667.0,10768.0
2013-10-29,CO,-321470.0,590988.0,912458.0,87751.0,230426.0,142675.0,10707.0,-10170.0,31113.0,8397.0,-73437.0,23114.0,-2310.0,-63267.0,-7999.0,-30452.0,-10089.0,-17340.0,-19684.0,9503.0,-9839.0,10768.0,19592.0,7501.0
2013-11-05,CO,-290357.0,614102.0,904459.0,70411.0,220587.0,150176.0,31113.0,10707.0,10735.0,23114.0,8397.0,44879.0,-7999.0,-2310.0,34144.0,-17340.0,-30452.0,-18726.0,-9839.0,-19684.0,-14916.0,7501.0,10768.0,3810.0
2013-11-12,CO,-279622.0,658981.0,938603.0,51685.0,205671.0,153986.0,10735.0,31113.0,5935.0,44879.0,23114.0,-2064.0,34144.0,-7999.0,-7999.0,-18726.0,-17340.0,13271.0,-14916.0,-9839.0,14635.0,3810.0,7501.0,1364.0
2013-11-19,CO,-273687.0,656917.0,930604.0,64956.0,220306.0,155350.0,5935.0,10735.0,-28232.0,-2064.0,44879.0,2020.0,-7999.0,34144.0,30252.0,13271.0,-18726.0,17870.0,14635.0,-14916.0,19372.0,1364.0,3810.0,1502.0
2013-11-26,CO,-301919.0,658937.0,960856.0,82826.0,239678.0,156852.0,-28232.0,5935.0,28631.0,2020.0,-2064.0,8659.0,30252.0,-7999.0,-19972.0,17870.0,13271.0,-1025.0,19372.0,14635.0,1868.0,1502.0,1364.0,2893.0
2013-12-03,CO,-273288.0,667596.0,940884.0,81801.0,241546.0,159745.0,28631.0,-28232.0,25924.0,8659.0,2020.0,37836.0,-19972.0,30252.0,11912.0,-1025.0,17870.0,-16932.0,1868.0,19372.0,-9106.0,2893.0,1502.0,7826.0
2013-12-10,CO,-247364.0,705432.0,952796.0,64869.0,232440.0,167571.0,25924.0,28631.0,25454.0,37836.0,8659.0,-32090.0,11912.0,-19972.0,-57544.0,-16932.0,-1025.0,-27037.0,-9106.0,1868.0,-22767.0,7826.0,2893.0,4270.0
2013-12-17,CO,-221910.0,673342.0,895252.0,37832.0,209673.0,171841.0,25454.0,25924.0,-20690.0,-32090.0,37836.0,-43762.0,-57544.0,11912.0,-23072.0,-27037.0,-16932.0,22030.0,-22767.0,-9106.0,16373.0,4270.0,7826.0,-5657.0
2013-12-24,CO,-242600.0,629580.0,872180.0,59862.0,226046.0,166184.0,-20690.0,25454.0,202.0,-43762.0,-32090.0,-4910.0,-23072.0,-57544.0,-5112.0,22030.0,-27037.0,9593.0,16373.0,-22767.0,7831.0,-5657.0,4270.0,-1762.0
2013-12-31,CO,-242398.0,624670.0,867068.0,69455.0,233877.0,164422.0,202.0,-20690.0,22839.0,-4910.0,-43762.0,11418.0,-5112.0,-23072.0,-11421.0,9593.0,22030.0,-32988.0,7831.0,16373.0,-26907.0,-1762.0,-5657.0,6081.0
2014-01-07,CO,-219559.0,636088.0,855647.0,36467.0,206970.0,170503.0,22839.0,202.0,37.0,11418.0,-4910.0,-333.0,-11421.0,-5112.0,-370.0,-32988.0,9593.0,-12763.0,-26907.0,7831.0,-11807.0,6081.0,-1762.0,956.0
2014-01-14,CO,-219522.0,635755.0,855277.0,23704.0,195163.0,171459.0,37.0,22839.0,-25185.0,-333.0,11418.0,-14636.0,-370.0,-11421.0,10549.0,-12763.0,-32988.0,6720.0,-11807.0,-26907.0,8208.0,956.0,6081.0,1488.0
2014-01-21,CO,-244707.0,621119.0,865826.0,30424.0,203371.0,172947.0,-25185.0,37.0,1569.0,-14636.0,-333.0,23795.0,10549.0,-370.0,22226.0,6720.0,-12763.0,8375.0,8208.0,-11807.0,14015.0,1488.0,956.0,5640.0
2014-01-28,CO,-243138.0,644914.0,888052.0,38799.0,217386.0,178587.0,1569.0,-25185.0,19310.0,23795.0,-14636.0,20248.0,22226.0,10549.0,938.0,8375.0,6720.0,-9345.0,14015.0,8208.0,-5368.0,5640.0,1488.0,3977.0
2014-02-04,CO,-223828.0,665162.0,888990.0,29454.0,212018.0,182564.0,19310.0,1569.0,-22535.0,20248.0,23795.0,-39886.0,938.0,22226.0,-17351.0,-9345.0,8375.0,14154.0,-5368.0,14015.0,18557.0,3977.0,5640.0,4403.0
2014-02-11,CO,-246363.0,625276.0,871639.0,43608.0,230575.0,186967.0,-22535.0,19310.0,595.0,-39886.0,20248.0,-21604.0,-17351.0,938.0,-22199.0,14154.0,-9345.0,6347.0,18557.0,-5368.0,10073.0,4403.0,3977.0,3726.0
2014-02-18,CO,-245768.0,603672.0,849440.0,49955.0,240648.0,190693.0,595.0,-22535.0,-20249.0,-21604.0,-39886.0,-2240.0,-22199.0,-17351.0,18009.0,6347.0,14154.0,20326.0,10073.0,18557.0,13664.0,3726.0,4403.0,-6662.0
2014-02-25,CO,-266017.0,601432.0,867449.0,70281.0,254312.0,184031.0,-20249.0,595.0,-3621.0,-2240.0,-21604.0,49982.0,18009.0,-22199.0,53603.0,20326.0,6347.0,4544.0,13664.0,10073.0,1463.0,-6662.0,3726.0,-3081.0
2014-03-04,CO,-269638.0,651414.0,921052.0,74825.0,255775.0,180950.0,-3621.0,-20249.0,4061.0,49982.0,-2240.0,10121.0,53603.0,18009.0,6060.0,4544.0,20326.0,-7285.0,1463.0,13664.0,-17188.0,-3081.0,-6662.0,-9903.0
2014-03-11,CO,-265577.0,661535.0,927112.0,67540.0,238587.0,171047.0,4061.0,-3621.0,1357.0,10121.0,49982.0,-42356.0,6060.0,53603.0,-43713.0,-7285.0,4544.0,4533.0,-17188.0,1463.0,-13644.0,-9903.0,-3081.0,-18177.0
2014-03-18,CO,-264220.0,619179.0,883399.0,72073.0,224943.0,152870.0,1357.0,4061.0,-2358.0,-42356.0,10121.0,-2326.0,-43713.0,6060.0,32.0,4533.0,-7285.0,-7752.0,-13644.0,-17188.0,258.0,-18177.0,-9903.0,8010.0
2014-03-25,CO,-266578.0,616853.0,883431.0,64321.0,225201.0,160880.0,-2358.0,1357.0,8094.0,-2326.0,-42356.0,28772.0,32.0,-43713.0,20678.0,-7752.0,4533.0,2433.0,258.0,-13644.0,1692.0,8010.0,-18177.0,-741.0
2014-04-01,CO,-258484.0,645625.0,904109.0,66754.0,226893.0,160139.0,8094.0,-2358.0,-25529.0,28772.0,-2326.0,5482.0,20678.0,32.0,31011.0,2433.0,-7752.0,7690.0,1692.0,258.0,7760.0,-741.0,8010.0,70.0
2014-04-08,CO,-284013.0,651107.0,935120.0,74444.0,234653.0,160209.0,-25529.0,8094.0,-42880.0,5482.0,28772.0,-21783.0,31011.0,20678.0,21097.0,7690.0,2433.0,41973.0,7760.0,1692.0,26208.0,70.0,-741.0,-15765.0
2014-04-15,CO,-326893.0,629324.0,956217.0,116417.0,260861.0,144444.0,-42880.0,-25529.0,-11353.0,-21783.0,5482.0,-2736.0,21097.0,31011.0,8617.0,41973.0,7690.0,28839.0,26208.0,7760.0,13993.0,-15765.0,70.0,-14846.0
2014-04-22,CO,-338246.0,626588.0,964834.0,145256.0,274854.0,129598.0,-11353.0,-42880.0,-1304.0,-2736.0,-21783.0,5674.0,8617.0,21097.0,6978.0,28839.0,41973.0,2602.0,13993.0,26208.0,-3133.0,-14846.0,-15765.0,-5735.0
2014-04-29,CO,-339550.0,632262.0,971812.0,147858.0,271721.0,123863.0,-1304.0,-11353.0,27411.0,5674.0,-2736.0,45734.0,6978.0,8617.0,18323.0,2602.0,28839.0,-33789.0,-3133.0,13993.0,-22905.0,-5735.0,-14846.0,10884.0
2014-05-06,CO,-312139.0,677996.0,990135.0,114069.0,248816.0,134747.0,27411.0,-1304.0,-10860.0,45734.0,5674.0,-4178.0,18323.0,6978.0,6682.0,-33789.0,2602.0,3221.0,-22905.0,-3133.0,7663.0,10884.0,-5735.0,4442.0
2014-05-13,CO,-322999.0,673818.0,996817.0,117290.0,256479.0,139189.0,-10860.0,27411.0,-29285.0,-4178.0,45734.0,-35539.0,6682.0,18323.0,-6254.0,3221.0,-33789.0,18652.0,7663.0,-22905.0,18178.0,4442.0,10884.0,-474.0
2014-05-20,CO,-352284.0,638279.0,990563.0,135942.0,274657.0,138715.0,-29285.0,-10860.0,-9150.0,-35539.0,-4178.0,18501.0,-6254.0,6682.0,27651.0,18652.0,3221.0,15558.0,18178.0,7663.0,6282.0,-474.0,4442.0,-9276.0
2014-05-27,CO,-361434.0,656780.0,1018214.0,151500.0,280939.0,129439.0,-9150.0,-29285.0,-1661.0,18501.0,-35539.0,16573.0,27651.0,-6254.0,18234.0,15558.0,18652.0,-13315.0,6282.0,18178.0,-10240.0,-9276.0,-474.0,3075.0
2014-06-03,CO,-363095.0,673353.0,1036448.0,138185.0,270699.0,132514.0,-1661.0,-9150.0,-8400.0,16573.0,18501.0,-11650.0,18234.0,27651.0,-3250.0,-13315.0,15558.0,3016.0,-10240.0,6282.0,3712.0,3075.0,-9276.0,696.0
2014-06-10,CO,-371495.0,661703.0,1033198.0,141201.0,274411.0,133210.0,-8400.0,-1661.0,-21034.0,-11650.0,16573.0,1470.0,-3250.0,18234.0,22504.0,3016.0,-13315.0,23549.0,3712.0,-10240.0,23666.0,696.0,3075.0,117.0
2014-06-17,CO,-392529.0,663173.0,1055702.0,164750.0,298077.0,133327.0,-21034.0,-8400.0,-13329.0,1470.0,-11650.0,37408.0,22504.0,-3250.0,50737.0,23549.0,3016.0,15593.0,23666.0,3712.0,20571.0,117.0,696.0,4978.0
2014-06-24,CO,-405858.0,700581.0,1106439.0,180343.0,318648.0,138305.0,-13329.0,-21034.0,-7078.0,37408.0,1470.0,-48644.0,50737.0,22504.0,-41566.0,15593.0,23549.0,-1616.0,20571.0,23666.0,-1167.0,4978.0,117.0,449.0
2014-07-01,CO,-412936.0,651937.0,1064873.0,178727.0,317481.0,138754.0,-7078.0,-13329.0,33405.0,-48644.0,37408.0,-651.0,-41566.0,50737.0,-34056.0,-1616.0,15593.0,-34784.0,-1167.0,20571.0,-28735.0,449.0,4978.0,6049.0
2014-07-08,CO,-379531.0,651286.0,1030817.0,143943.0,288746.0,144803.0,33405.0,-7078.0,33764.0,-651.0,-48644.0,-102738.0,-34056.0,-41566.0,-136502.0,-34784.0,-1616.0,-51062.0,-28735.0,-1167.0,-39294.0,6049.0,449.0,11768.0
2014-07-15,CO,-345767.0,548548.0,894315.0,92881.0,249452.0,156571.0,33764.0,33405.0,19683.0,-102738.0,-651.0,-17233.0,-136502.0,-34056.0,-36916.0,-51062.0,-34784.0,-28884.0,-39294.0,-28735.0,-22441.0,11768.0,6049.0,6443.0
2014-07-22,CO,-326084.0,531315.0,857399.0,63997.0,227011.0,163014.0,19683.0,33764.0,960.0,-17233.0,-102738.0,-28593.0,-36916.0,-136502.0,-29553.0,-28884.0,-51062.0,-5088.0,-22441.0,-39294.0,-2326.0,6443.0,11768.0,2762.0
2014-07-29,CO,-325124.0,502722.0,827846.0,58909.0,224685.0,165776.0,960.0,19683.0,32475.0,-28593.0,-17233.0,-1544.0,-29553.0,-36916.0,-34019.0,-5088.0,-28884.0,-12696.0,-2326.0,-22441.0,-8230.0,2762.0,6443.0,4466.0
2014-08-05,CO,-292649.0,501178.0,793827.0,46213.0,216455.0,170242.0,32475.0,960.0,20871.0,-1544.0,-28593.0,3607.0,-34019.0,-29553.0,-17264.0,-12696.0,-5088.0,-22291.0,-8230.0,-2326.0,-1555.0,4466.0,2762.0,20736.0
2014-08-12,CO,-271778.0,504785.0,776563.0,23922.0,214900.0,190978.0,20871.0,32475.0,8487.0,3607.0,-1544.0,-5623.0,-17264.0,-34019.0,-14110.0,-22291.0,-12696.0,-16518.0,-1555.0,-8230.0,-2538.0,20736.0,4466.0,13980.0
2014-08-19,CO,-263291.0,499162.0,762453.0,7404.0,212362.0,204958.0,8487.0,20871.0,-12643.0,-5623.0,3607.0,-3921.0,-14110.0,-17264.0,8722.0,-16518.0,-22291.0,3110.0,-2538.0,-1555.0,5127.0,13980.0,20736.0,2017.0
2014-08-26,CO,-275934.0,495241.0,771175.0,10514.0,217489.0,206975.0,-12643.0,8487.0,-4070.0,-3921.0,-5623.0,21341.0,8722.0,-14110.0,25411.0,3110.0,-16518.0,-2621.0,5127.0,-2538.0,7944.0,2017.0,13980.0,10565.0
2014-09-02,CO,-280004.0,516582.0,796586.0,7893.0,225433.0,217540.0,-4070.0,-12643.0,-11571.0,21341.0,-3921.0,23242.0,25411.0,8722.0,34813.0,-2621.0,3110.0,3824.0,7944.0,5127.0,-5241.0,10565.0,2017.0,-9065.0
2014-09-09,CO,-291575.0,539824.0,831399.0,11717.0,220192.0,208475.0,-11571.0,-4070.0,-19534.0,23242.0,21341.0,-53066.0,34813.0,25411.0,-33532.0,3824.0,-2621.0,1720.0,-5241.0,7944.0,2003.0,-9065.0,10565.0,283.0
2014-09-16,CO,-311109.0,486758.0,797867.0,13437.0,222195.0,208758.0,-19534.0,-11571.0,24189.0,-53066.0,23242.0,27347.0,-33532.0,34813.0,3158.0,1720.0,3824.0,-21422.0,2003.0,-5241.0,-3186.0,283.0,-9065.0,18236.0
2014-09-23,CO,-286920.0,514105.0,801025.0,-7985.0,219009.0,226994.0,24189.0,-19534.0,4020.0,27347.0,-53066.0,17837.0,3158.0,-33532.0,13817.0,-21422.0,1720.0,-10171.0,-3186.0,2003.0,-597.0,18236.0,283.0,9574.0
2014-09-30,CO,-282900.0,531942.0,814842.0,-18156.0,218412.0,236568.0,4020.0,24189.0,-21034.0,17837.0,27347.0,-7667.0,13817.0,3158.0,13367.0,-10171.0,-21422.0,12829.0,-597.0,-3186.0,3060.0,9574.0,18236.0,-9769.0
2014-10-07,CO,-303934.0,524275.0,828209.0,-5327.0,221472.0,226799.0,-21034.0,4020.0,-7733.0,-7667.0,17837.0,25277.0,13367.0,13817.0,33010.0,12829.0,-10171.0,8638.0,3060.0,-597.0,1279.0,-9769.0,9574.0,-7359.0
2014-10-14,CO,-311667.0,549552.0,861219.0,3311.0,222751.0,219440.0,-7733.0,-21034.0,-697.0,25277.0,-7667.0,-22712.0,33010.0,13367.0,-22015.0,8638.0,12829.0,-13724.0,1279.0,3060.0,-7867.0,-7359.0,-9769.0,5857.0
2014-10-21,CO,-312364.0,526840.0,839204.0,-10413.0,214884.0,225297.0,-697.0,-7733.0,-10851.0,-22712.0,25277.0,22520.0,-22015.0,33010.0,33371.0,-13724.0,8638.0,-8073.0,-7867.0,1279.0,1139.0,5857.0,-7359.0,9212.0
2014-10-28,CO,-323215.0,549360.0,872575.0,-18486.0,216023.0,234509.0,-10851.0,-697.0,14005.0,22520.0,-22712.0,4529.0,33371.0,-22015.0,-9476.0,-8073.0,-13724.0,-2884.0,1139.0,-7867.0,-51.0,9212.0,5857.0,2833.0
2014-11-04,CO,-309210.0,553889.0,863099.0,-21370.0,215972.0,237342.0,14005.0,-10851.0,-10217.0,4529.0,22520.0,-66326.0,-9476.0,33371.0,-56109.0,-2884.0,-8073.0,10575.0,-51.0,1139.0,7144.0,2833.0,9212.0,-3431.0
2014-11-11,CO,-319427.0,487563.0,806990.0,-10795.0,223116.0,233911.0,-10217.0,14005.0,5009.0,-66326.0,4529.0,-9262.0,-56109.0,-9476.0,-14271.0,10575.0,-2884.0,-4023.0,7144.0,-51.0,-5593.0,-3431.0,2833.0,-1570.0
2014-11-18,CO,-314418.0,478301.0,792719.0,-14818.0,217523.0,232341.0,5009.0,-10217.0,-9975.0,-9262.0,-66326.0,28864.0,-14271.0,-56109.0,38839.0,-4023.0,10575.0,41.0,-5593.0,7144.0,1978.0,-1570.0,-3431.0,1937.0
2014-11-25,CO,-324393.0,507165.0,831558.0,-14777.0,219501.0,234278.0,-9975.0,5009.0,-17455.0,28864.0,-9262.0,41145.0,38839.0,-14271.0,58600.0,41.0,-4023.0,32637.0,1978.0,-5593.0,14314.0,1937.0,-1570.0,-18323.0
2014-12-02,CO,-341848.0,548310.0,890158.0,17860.0,233815.0,215955.0,-17455.0,-9975.0,7156.0,41145.0,28864.0,-25820.0,58600.0,38839.0,-32976.0,32637.0,41.0,3031.0,14314.0,1978.0,8325.0,-18323.0,1937.0,5294.0
2014-12-09,CO,-334692.0,522490.0,857182.0,20891.0,242140.0,221249.0,7156.0,-17455.0,16014.0,-25820.0,41145.0,-44636.0,-32976.0,58600.0,-60650.0,3031.0,32637.0,21582.0,8325.0,14314.0,15715.0,5294.0,-18323.0,-5867.0
2014-12-16,CO,-318678.0,477854.0,796532.0,42473.0,257855.0,215382.0,16014.0,7156.0,-18592.0,-44636.0,-25820.0,10124.0,-60650.0,-32976.0,28716.0,21582.0,3031.0,-12742.0,15715.0,8325.0,-10842.0,-5867.0,5294.0,1900.0
2014-12-23,CO,-337270.0,487978.0,825248.0,29731.0,247013.0,217282.0,-18592.0,16014.0,271.0,10124.0,-44636.0,12159.0,28716.0,-60650.0,11888.0,-12742.0,21582.0,5622.0,-10842.0,15715.0,9922.0,1900.0,-5867.0,4300.0
2014-12-30,CO,-336999.0,500137.0,837136.0,35353.0,256935.0,221582.0,271.0,-18592.0,-24529.0,12159.0,10124.0,-493.0,11888.0,28716.0,24036.0,5622.0,-12742.0,34719.0,9922.0,-10842.0,35388.0,4300.0,1900.0,669.0
2015-01-06,CO,-361528.0,499644.0,861172.0,70072.0,292323.0,222251.0,-24529.0,271.0,-27610.0,-493.0,12159.0,32309.0,24036.0,11888.0,59919.0,34719.0,5622.0,12921.0,35388.0,9922.0,24114.0,669.0,4300.0,11193.0
2015-01-13,CO,-389138.0,531953.0,921091.0,82993.0,316437.0,233444.0,-27610.0,-24529.0,1976.0,32309.0,-493.0,15117.0,59919.0,24036.0,13141.0,12921.0,34719.0,-24969.0,24114.0,35388.0,-778.0,11193.0,669.0,24191.0
2015-01-20,CO,-387162.0,547070.0,934232.0,58024.0,315659.0,257635.0,1976.0,-27610.0,-10387.0,15117.0,32309.0,23328.0,13141.0,59919.0,33715.0,-24969.0,12921.0,-14450.0,-778.0,24114.0,-5522.0,24191.0,11193.0,8928.0
2015-01-27,CO,-397549.0,570398.0,967947.0,43574.0,310137.0,266563.0,-10387.0,1976.0,-5334.0,23328.0,15117.0,45662.0,33715.0,13141.0,50996.0,-14450.0,-24969.0,-20497.0,-5522.0,-778.0,-15962.0,8928.0,24191.0,4535.0
2015-02-03,CO,-402883.0,616060.0,1018943.0,23077.0,294175.0,271098.0,-5334.0,-10387.0,-21616.0,45662.0,23328.0,-13926.0,50996.0,33715.0,7690.0,-20497.0,-14450.0,17792.0,-15962.0,-5522.0,-1657.0,4535.0,8928.0,-19449.0
2015-02-10,CO,-424499.0,602134.0,1026633.0,40869.0,292518.0,251649.0,-21616.0,-5334.0,-14457.0,-13926.0,45662.0,19178.0,7690.0,50996.0,33635.0,17792.0,-20497.0,19985.0,-1657.0,-15962.0,-3417.0,-19449.0,4535.0,-23402.0
2015-02-17,CO,-438956.0,621312.0,1060268.0,60854.0,289101.0,228247.0,-14457.0,-21616.0,4948.0,19178.0,-13926.0,10475.0,33635.0,7690.0,5527.0,19985.0,17792.0,3516.0,-3417.0,-1657.0,8082.0,-23402.0,-19449.0,4566.0
2015-02-24,CO,-434008.0,631787.0,1065795.0,64370.0,297183.0,232813.0,4948.0,-14457.0,920.0,10475.0,19178.0,21623.0,5527.0,33635.0,20703.0,3516.0,19985.0,9897.0,8082.0,-3417.0,8948.0,4566.0,-23402.0,-949.0
2015-03-03,CO,-433088.0,653410.0,1086498.0,74267.0,306131.0,231864.0,920.0,4948.0,8731.0,21623.0,10475.0,22738.0,20703.0,5527.0,14007.0,9897.0,3516.0,-667.0,8948.0,8082.0,6993.0,-949.0,4566.0,7660.0
2015-03-10,CO,-424357.0,676148.0,1100505.0,73600.0,313124.0,239524.0,8731.0,920.0,2502.0,22738.0,21623.0,6947.0,14007.0,20703.0,4445.0,-667.0,9897.0,-7220.0,6993.0,8948.0,-1494.0,7660.0,-949.0,5726.0
2015-03-17,CO,-421855.0,683095.0,1104950.0,66380.0,311630.0,245250.0,2502.0,8731.0,-28145.0,6947.0,22738.0,3432.0,4445.0,14007.0,31577.0,-7220.0,-667.0,12289.0,-1494.0,6993.0,2371.0,5726.0,7660.0,-9918.0
2015-03-24,CO,-450000.0,686527.0,1136527.0,78669.0,314001.0,235332.0,-28145.0,2502.0,-31666.0,3432.0,6947.0,26612.0,31577.0,4445.0,58278.0,12289.0,-7220.0,22186.0,2371.0,-1494.0,27526.0,-9918.0,5726.0,5340.0
2015-03-31,CO,-481666.0,713139.0,1194805.0,100855.0,341527.0,240672.0,-31666.0,-28145.0,-10741.0,26612.0,3432.0,19858.0,58278.0,31577.0,30599.0,22186.0,12289.0,12989.0,27526.0,2371.0,9199.0,5340.0,-9918.0,-3790.0
2015-04-07,CO,-492407.0,732997.0,1225404.0,113844.0,350726.0,236882.0,-10741.0,-31666.0,-35333.0,19858.0,26612.0,-8934.0,30599.0,58278.0,26399.0,12989.0,22186.0,35477.0,9199.0,27526.0,13931.0,-3790.0,5340.0,-21546.0
2015-04-14,CO,-527740.0,724063.0,1251803.0,149321.0,364657.0,215336.0,-35333.0,-10741.0,866.0,-8934.0,19858.0,49184.0,26399.0,30599.0,48318.0,35477.0,12989.0,2279.0,13931.0,9199.0,-5380.0,-21546.0,-3790.0,-7659.0
2015-04-21,CO,-526874.0,773247.0,1300121.0,151600.0,359277.0,207677.0,866.0,-35333.0,-15612.0,49184.0,-8934.0,-36313.0,48318.0,26399.0,-20701.0,2279.0,35477.0,3934.0,-5380.0,13931.0,12073.0,-7659.0,-21546.0,8139.0
2015-04-28,CO,-542486.0,736934.0,1279420.0,155534.0,371350.0,215816.0,-15612.0,866.0,-15331.0,-36313.0,49184.0,-35946.0,-20701.0,48318.0,-20615.0,3934.0,2279.0,18931.0,12073.0,-5380.0,4072.0,8139.0,-7659.0,-14859.0
2015-05-05,CO,-557817.0,700988.0,1258805.0,174465.0,375422.0,200957.0,-15331.0,-15612.0,1990.0,-35946.0,-36313.0,-70611.0,-20615.0,-20701.0,-72601.0,18931.0,3934.0,-6831.0,4072.0,12073.0,-14995.0,-14859.0,8139.0,-8164.0
2015-05-12,CO,-555827.0,630377.0,1186204.0,167634.0,360427.0,192793.0,1990.0,-15331.0,37277.0,-70611.0,-35946.0,-63700.0,-72601.0,-20615.0,-100977.0,-6831.0,18931.0,-42345.0,-14995.0,4072.0,-36431.0,-8164.0,-14859.0,5914.0
2015-05-19,CO,-518550.0,566677.0,1085227.0,125289.0,323996.0,198707.0,37277.0,1990.0,28258.0,-63700.0,-70611.0,-542.0,-100977.0,-72601.0,-28800.0,-42345.0,-6831.0,-15419.0,-36431.0,-14995.0,-13914.0,5914.0,-8164.0,1505.0
2015-05-26,CO,-490292.0,566135.0,1056427.0,109870.0,310082.0,200212.0,28258.0,37277.0,5128.0,-542.0,-63700.0,73913.0,-28800.0,-100977.0,68785.0,-15419.0,-42345.0,-11492.0,-13914.0,-36431.0,-14467.0,1505.0,5914.0,-2975.0
2015-06-02,CO,-485164.0,640048.0,1125212.0,98378.0,295615.0,197237.0,5128.0,28258.0,4290.0,73913.0,-542.0,20340.0,68785.0,-28800.0,16050.0,-11492.0,-15419.0,-9382.0,-14467.0,-13914.0,7480.0,-2975.0,1505.0,16862.0
2015-06-09,CO,-480874.0,660388.0,1141262.0,88996.0,303095.0,214099.0,4290.0,5128.0,19013.0,20340.0,73913.0,-47401.0,16050.0,68785.0,-66414.0,-9382.0,-11492.0,-14534.0,7480.0,-14467.0,2431.0,16862.0,-2975.0,16965.0
2015-06-16,CO,-461861.0,612987.0,1074848.0,74462.0,305526.0,231064.0,19013.0,4290.0,4508.0,-47401.0,20340.0,35308.0,-66414.0,16050.0,30800.0,-14534.0,-9382.0,-10444.0,2431.0,7480.0,8679.0,16965.0,16862.0,19123.0
2015-06-23,CO,-457353.0,648295.0,1105648.0,64018.0,314205.0,250187.0,4508.0,19013.0,7402.0,35308.0,-47401.0,24178.0,30800.0,-66414.0,16776.0,-10444.0,-14534.0,2279.0,8679.0,2431.0,12084.0,19123.0,16965.0,9805.0
2015-06-30,CO,-449951.0,672473.0,1122424.0,66297.0,326289.0,259992.0,7402.0,4508.0,6284.0,24178.0,35308.0,14724.0,16776.0,30800.0,8440.0,2279.0,-10444.0,72.0,12084.0,8679.0,5341.0,9805.0,19123.0,5269.0
2015-07-07,CO,-443667.0,687197.0,1130864.0,66369.0,331630.0,265261.0,6284.0,7402.0,-29713.0,14724.0,24178.0,-42457.0,8440.0,16776.0,-12744.0,72.0,2279.0,14102.0,5341.0,12084.0,16332.0,5269.0,9805.0,2230.0
2015-07-14,CO,-473380.0,644740.0,1118120.0,80471.0,347962.0,267491.0,-29713.0,6284.0,23132.0,-42457.0,14724.0,-2791.0,-12744.0,8440.0,-25923.0,14102.0,72.0,-24084.0,16332.0,5341.0,-14281.0,2230.0,5269.0,9803.0
2015-07-21,CO,-450248.0,641949.0,1092197.0,56387.0,333681.0,277294.0,23132.0,-29713.0,75747.0,-2791.0,-42457.0,54672.0,-25923.0,-12744.0,-21075.0,-24084.0,14102.0,-50517.0,-14281.0,16332.0,-29935.0,9803.0,2230.0,20582.0
2015-07-28,CO,-374501.0,696621.0,1071122.0,5870.0,303746.0,297876.0,75747.0,23132.0,36033.0,54672.0,-2791.0,33639.0,-21075.0,-25923.0,-2394.0,-50517.0,-24084.0,-36631.0,-29935.0,-14281.0,-11446.0,20582.0,9803.0,25185.0
2015-08-04,CO,-338468.0,730260.0,1068728.0,-30761.0,292300.0,323061.0,36033.0,75747.0,16091.0,33639.0,54672.0,12463.0,-2394.0,-21075.0,-3628.0,-36631.0,-50517.0,-36051.0,-11446.0,-29935.0,-6355.0,25185.0,20582.0,29696.0
2015-08-11,CO,-322377.0,742723.0,1065100.0,-66812.0,285945.0,352757.0,16091.0,36033.0,-3171.0,12463.0,33639.0,-46290.0,-3628.0,-2394.0,-43119.0,-36051.0,-36631.0,-2912.0,-6355.0,-11446.0,9369.0,29696.0,25185.0,12281.0
