Unnamed: 0,tradeDate,Name,F1_OI,F2_OI,F3_OI,AGG_OI,F1_OI_Minus_F2_OI,prior_1D_F1_OI_change,prior_5D_F1_OI_change,prior_10D_F1_OI_change,prior_15D_F1_OI_change,prior_20D_F1_OI_change,prior_1D_F2_OI_change,prior_5D_F2_OI_change,prior_10D_F2_OI_change,prior_15D_F2_OI_change,prior_20D_F2_OI_change,prior_1D_F3_OI_change,prior_5D_F3_OI_change,prior_10D_F3_OI_change,prior_15D_F3_OI_change,prior_20D_F3_OI_change,prior_1D_AGG_OI_change,prior_5D_AGG_OI_change,prior_10D_AGG_OI_change,prior_15D_AGG_OI_change,prior_20D_AGG_OI_change,forward_1D_F1_OI_change,forward_5D_F1_OI_change,forward_10D_F1_OI_change,forward_15D_F1_OI_change,forward_20D_F1_OI_change,forward_1D_F2_OI_change,forward_5D_F2_OI_change,forward_10D_F2_OI_change,forward_15D_F2_OI_change,forward_20D_F2_OI_change,forward_1D_F3_OI_change,forward_5D_F3_OI_change,forward_10D_F3_OI_change,forward_15D_F3_OI_change,forward_20D_F3_OI_change,forward_1D_AGG_OI_change,forward_5D_AGG_OI_change,forward_10D_AGG_OI_change,forward_15D_AGG_OI_change,forward_20D_AGG_OI_change
19787,2025-07-07,CO,520754.0,399692.0,241206.0,2734548.0,121062.0,-2629.0,436152.0,227341.0,98209.0,70947.0,6349.0,-140797.0,-156555.0,-121744.0,-92259.0,500.0,-111002.0,-48955.0,-25364.0,7316.0,2196.0,-4683.0,-103302.0,-199096.0,-76135.0,2629.0,-436152.0,-227341.0,-98209.0,-70947.0,-6349.0,140797.0,156555.0,121744.0,92259.0,-500.0,111002.0,48955.0,25364.0,-7316.0,-2196.0,4683.0,103302.0,199096.0,76135.0
19785,2025-07-03,CO,523383.0,393343.0,240706.0,2732352.0,130040.0,3905.0,409645.0,219881.0,71697.0,53417.0,9834.0,-154706.0,-117254.0,-142927.0,-88139.0,13200.0,-101637.0,-38418.0,-21838.0,11985.0,42710.0,-22046.0,-68092.0,-227732.0,-74457.0,-3905.0,-409645.0,-219881.0,-71697.0,-53417.0,-9834.0,154706.0,117254.0,142927.0,88139.0,-13200.0,101637.0,38418.0,21838.0,-11985.0,-42710.0,22046.0,68092.0,227732.0,74457.0
19784,2025-07-02,CO,519478.0,383509.0,227506.0,2689642.0,135969.0,1278.0,378536.0,195918.0,75364.0,38293.0,7781.0,-154257.0,-108627.0,-141428.0,-77416.0,-278.0,-102312.0,-56847.0,-16338.0,-7582.0,14525.0,-51248.0,-122956.0,-219309.0,-102905.0,-1278.0,-378536.0,-195918.0,-75364.0,-38293.0,-7781.0,154257.0,108627.0,141428.0,77416.0,278.0,102312.0,56847.0,16338.0,7582.0,-14525.0,51248.0,122956.0,219309.0,102905.0
19783,2025-07-01,CO,518200.0,375728.0,227784.0,2675117.0,142472.0,436292.0,332380.0,194432.0,82601.0,15395.0,-160626.0,-165085.0,-101665.0,-140286.0,-100844.0,-136816.0,-87945.0,-28816.0,-2959.0,-9568.0,-67092.0,-89026.0,-78668.0,-198317.0,-156000.0,-436292.0,-332380.0,-194432.0,-82601.0,-15395.0,160626.0,165085.0,101665.0,140286.0,100844.0,136816.0,87945.0,28816.0,2959.0,9568.0,67092.0,89026.0,78668.0,198317.0,156000.0
19782,2025-06-30,CO,81908.0,536354.0,364600.0,2742209.0,-454446.0,-2694.0,-157801.0,-289363.0,-365842.0,-16589.0,-4135.0,-10805.0,58797.0,34832.0,21096.0,12392.0,67483.0,105447.0,135249.0,-89022.0,2978.0,-60389.0,-69320.0,-99465.0,-163248.0,2694.0,157801.0,289363.0,365842.0,16589.0,4135.0,10805.0,-58797.0,-34832.0,-21096.0,-12392.0,-67483.0,-105447.0,-135249.0,89022.0,-2978.0,60389.0,69320.0,99465.0,163248.0
19781,2025-06-27,CO,84602.0,540489.0,352208.0,2739231.0,-455887.0,-29136.0,-208811.0,-337943.0,-365205.0,-19327.0,-7560.0,-15758.0,19053.0,48538.0,15941.0,9865.0,62047.0,85638.0,118318.0,-80950.0,-15167.0,-98619.0,-194413.0,-71452.0,-143929.0,29136.0,208811.0,337943.0,365205.0,19327.0,7560.0,15758.0,-19053.0,-48538.0,-15941.0,-9865.0,-62047.0,-85638.0,-118318.0,80950.0,15167.0,98619.0,194413.0,71452.0,143929.0
19780,2025-06-26,CO,113738.0,548049.0,342343.0,2754398.0,-434311.0,-27204.0,-189764.0,-337948.0,-356228.0,-29354.0,10283.0,37452.0,11779.0,66567.0,41120.0,12525.0,63219.0,79799.0,113622.0,-67555.0,13508.0,-46046.0,-205686.0,-52411.0,-122949.0,27204.0,189764.0,337948.0,356228.0,29354.0,-10283.0,-37452.0,-11779.0,-66567.0,-41120.0,-12525.0,-63219.0,-79799.0,-113622.0,67555.0,-13508.0,46046.0,205686.0,52411.0,122949.0
19779,2025-06-25,CO,140942.0,537766.0,329818.0,2740890.0,-396824.0,-44878.0,-182618.0,-303172.0,-340243.0,-39724.0,-3047.0,45630.0,12829.0,76841.0,43667.0,14089.0,45465.0,85974.0,94730.0,-77085.0,-23253.0,-71708.0,-168061.0,-51657.0,-150781.0,44878.0,182618.0,303172.0,340243.0,39724.0,3047.0,-45630.0,-12829.0,-76841.0,-43667.0,-14089.0,-45465.0,-85974.0,-94730.0,77085.0,23253.0,71708.0,168061.0,51657.0,150781.0
19778,2025-06-24,CO,185820.0,540813.0,315729.0,2764143.0,-354993.0,-53889.0,-137948.0,-249779.0,-316985.0,-52051.0,-6346.0,63420.0,24799.0,64241.0,55136.0,18612.0,59129.0,84986.0,78377.0,-83339.0,-38455.0,10358.0,-109291.0,-66974.0,-171438.0,53889.0,137948.0,249779.0,316985.0,52051.0,6346.0,-63420.0,-24799.0,-64241.0,-55136.0,-18612.0,-59129.0,-84986.0,-78377.0,83339.0,38455.0,-10358.0,109291.0,66974.0,171438.0
19777,2025-06-23,CO,239709.0,547159.0,297117.0,2802598.0,-307450.0,-53704.0,-131562.0,-208041.0,141212.0,-27962.0,-9088.0,69602.0,45637.0,31901.0,75114.0,6956.0,37964.0,67766.0,-156505.0,-92362.0,-35252.0,-8931.0,-39076.0,-102859.0,-131210.0,53704.0,131562.0,208041.0,-141212.0,27962.0,9088.0,-69602.0,-45637.0,-31901.0,-75114.0,-6956.0,-37964.0,-67766.0,156505.0,92362.0,35252.0,8931.0,39076.0,102859.0,131210.0
19776,2025-06-20,CO,293413.0,556247.0,290161.0,2837850.0,-262834.0,-10089.0,-129132.0,-156394.0,189484.0,1960.0,45650.0,34811.0,64296.0,31699.0,92310.0,11037.0,23591.0,56271.0,-142997.0,-84539.0,37406.0,-95794.0,27167.0,-45310.0,-75793.0,10089.0,129132.0,156394.0,-189484.0,-1960.0,-45650.0,-34811.0,-64296.0,-31699.0,-92310.0,-11037.0,-23591.0,-56271.0,142997.0,84539.0,-37406.0,95794.0,-27167.0,45310.0,75793.0
19774,2025-06-18,CO,303502.0,510597.0,279124.0,2800444.0,-207095.0,-20058.0,-148184.0,-166464.0,160410.0,-25404.0,18461.0,-25673.0,29115.0,3668.0,76682.0,-5229.0,16580.0,50403.0,-130774.0,-88827.0,-12154.0,-159640.0,-6365.0,-76903.0,-98205.0,20058.0,148184.0,166464.0,-160410.0,25404.0,-18461.0,25673.0,-29115.0,-3668.0,-76682.0,5229.0,-16580.0,-50403.0,130774.0,88827.0,12154.0,159640.0,6365.0,76903.0,98205.0
19773,2025-06-17,CO,323560.0,492136.0,284353.0,2812598.0,-168576.0,-208.0,-120554.0,-157625.0,142894.0,-43997.0,14743.0,-32801.0,31211.0,-1963.0,63385.0,27753.0,40509.0,49265.0,-122550.0,-73876.0,58813.0,-96353.0,20051.0,-79073.0,-85224.0,208.0,120554.0,157625.0,-142894.0,43997.0,-14743.0,32801.0,-31211.0,1963.0,-63385.0,-27753.0,-40509.0,-49265.0,122550.0,73876.0,-58813.0,96353.0,-20051.0,79073.0,85224.0
19772,2025-06-16,CO,323768.0,477393.0,256600.0,2753785.0,-153625.0,-47503.0,-111831.0,-179037.0,85897.0,-70549.0,-164.0,-38621.0,821.0,-8284.0,47671.0,-2553.0,25857.0,19248.0,-142468.0,-83669.0,-57744.0,-119649.0,-77332.0,-181796.0,-141396.0,47503.0,111831.0,179037.0,-85897.0,70549.0,164.0,38621.0,-821.0,8284.0,-47671.0,2553.0,-25857.0,-19248.0,142468.0,83669.0,57744.0,119649.0,77332.0,181796.0,141396.0
19771,2025-06-13,CO,371271.0,477557.0,259153.0,2811529.0,-106286.0,-51274.0,-76479.0,272774.0,103600.0,-34971.0,-43879.0,-23965.0,-37701.0,5512.0,55383.0,-7417.0,29802.0,-194469.0,-130326.0,-85369.0,-122115.0,-30145.0,-93928.0,-122279.0,-80904.0,51274.0,76479.0,-272774.0,-103600.0,34971.0,43879.0,23965.0,37701.0,-5512.0,-55383.0,7417.0,-29802.0,194469.0,130326.0,85369.0,122115.0,30145.0,93928.0,122279.0,80904.0
19770,2025-06-12,CO,422545.0,521436.0,266570.0,2933644.0,-98891.0,-29141.0,-27262.0,318616.0,131092.0,9288.0,-14834.0,29485.0,-3112.0,57499.0,105189.0,4026.0,32680.0,-166588.0,-108130.0,-71628.0,-26440.0,122961.0,50484.0,20001.0,51762.0,29141.0,27262.0,-318616.0,-131092.0,-9288.0,14834.0,-29485.0,3112.0,-57499.0,-105189.0,-4026.0,-32680.0,166588.0,108130.0,71628.0,26440.0,-122961.0,-50484.0,-20001.0,-51762.0
19769,2025-06-11,CO,451686.0,536270.0,262544.0,2960084.0,-84584.0,7572.0,-18280.0,308594.0,122780.0,14413.0,11333.0,54788.0,29341.0,102355.0,113832.0,18700.0,33823.0,-147354.0,-105407.0,-80606.0,51133.0,153275.0,82737.0,61435.0,51299.0,-7572.0,18280.0,-308594.0,-122780.0,-14413.0,-11333.0,-54788.0,-29341.0,-102355.0,-113832.0,-18700.0,-33823.0,147354.0,105407.0,80606.0,-51133.0,-153275.0,-82737.0,-61435.0,-51299.0
19768,2025-06-10,CO,444114.0,524937.0,243844.0,2908951.0,-80823.0,8515.0,-37071.0,263448.0,76557.0,-18063.0,8923.0,64012.0,30838.0,96186.0,102585.0,13101.0,8756.0,-163059.0,-114385.0,-95577.0,35517.0,116404.0,17280.0,11129.0,-14873.0,-8515.0,37071.0,-263448.0,-76557.0,18063.0,-8923.0,-64012.0,-30838.0,-96186.0,-102585.0,-13101.0,-8756.0,163059.0,114385.0,95577.0,-35517.0,-116404.0,-17280.0,-11129.0,14873.0
19767,2025-06-09,CO,435599.0,516014.0,230743.0,2873434.0,-80415.0,-12151.0,-67206.0,197728.0,41282.0,-59207.0,14492.0,39442.0,30337.0,86292.0,93149.0,1392.0,-6609.0,-168325.0,-109526.0,-100811.0,31760.0,42317.0,-62147.0,-21747.0,-60113.0,12151.0,67206.0,-197728.0,-41282.0,59207.0,-14492.0,-39442.0,-30337.0,-86292.0,-93149.0,-1392.0,6609.0,168325.0,109526.0,100811.0,-31760.0,-42317.0,62147.0,21747.0,60113.0
19766,2025-06-06,CO,447750.0,501522.0,229351.0,2841674.0,-53772.0,-2057.0,349253.0,180079.0,41508.0,-76827.0,9571.0,-13736.0,29477.0,79348.0,71019.0,-4539.0,-224271.0,-160128.0,-115171.0,-103044.0,30991.0,-63783.0,-92134.0,-50759.0,-119566.0,2057.0,-349253.0,-180079.0,-41508.0,76827.0,-9571.0,13736.0,-29477.0,-79348.0,-71019.0,4539.0,224271.0,160128.0,115171.0,103044.0,-30991.0,63783.0,92134.0,50759.0,119566.0
19765,2025-06-05,CO,449807.0,491951.0,233890.0,2810683.0,-42144.0,-20159.0,345878.0,158354.0,36550.0,-97672.0,10469.0,-32597.0,28014.0,75704.0,78577.0,5169.0,-199268.0,-140810.0,-104308.0,-88844.0,3874.0,-72477.0,-102960.0,-71199.0,-144754.0,20159.0,-345878.0,-158354.0,-36550.0,97672.0,-10469.0,32597.0,-28014.0,-75704.0,-78577.0,-5169.0,199268.0,140810.0,104308.0,88844.0,-3874.0,72477.0,102960.0,71199.0,144754.0
19764,2025-06-04,CO,469966.0,481482.0,228721.0,2806809.0,-11516.0,-11219.0,326874.0,141060.0,32693.0,-102706.0,20557.0,-25447.0,47567.0,59044.0,85403.0,-6367.0,-181177.0,-139230.0,-114429.0,-86948.0,14262.0,-70538.0,-91840.0,-101976.0,-124849.0,11219.0,-326874.0,-141060.0,-32693.0,102706.0,-20557.0,25447.0,-47567.0,-59044.0,-85403.0,6367.0,181177.0,139230.0,114429.0,86948.0,-14262.0,70538.0,91840.0,101976.0,124849.0
19763,2025-06-03,CO,481185.0,460925.0,235088.0,2792547.0,20260.0,-21620.0,300519.0,113628.0,19008.0,-89303.0,-15647.0,-33174.0,32174.0,38573.0,75027.0,-2264.0,-171815.0,-123141.0,-104333.0,-71406.0,-38570.0,-99124.0,-105275.0,-131277.0,-108634.0,21620.0,-300519.0,-113628.0,-19008.0,89303.0,15647.0,33174.0,-32174.0,-38573.0,-75027.0,2264.0,171815.0,123141.0,104333.0,71406.0,38570.0,99124.0,105275.0,131277.0,108634.0
19762,2025-06-02,CO,502805.0,476572.0,237352.0,2831117.0,26233.0,404308.0,264934.0,108488.0,7999.0,-65888.0,-38686.0,-9105.0,46850.0,53707.0,105720.0,-216270.0,-161716.0,-102917.0,-94202.0,-61274.0,-74340.0,-104464.0,-64064.0,-102430.0,-27137.0,-404308.0,-264934.0,-108488.0,-7999.0,65888.0,38686.0,9105.0,-46850.0,-53707.0,-105720.0,216270.0,161716.0,102917.0,94202.0,61274.0,74340.0,104464.0,64064.0,102430.0,27137.0
19761,2025-05-30,CO,98497.0,515258.0,453622.0,2905457.0,-416761.0,-5432.0,-169174.0,-307745.0,-426080.0,-489064.0,-9290.0,43213.0,93084.0,84755.0,157802.0,20464.0,64143.0,109100.0,121227.0,154775.0,22297.0,-28351.0,13024.0,-55783.0,56049.0,5432.0,169174.0,307745.0,426080.0,489064.0,9290.0,-43213.0,-93084.0,-84755.0,-157802.0,-20464.0,-64143.0,-109100.0,-121227.0,-154775.0,-22297.0,28351.0,-13024.0,55783.0,-56049.0
19760,2025-05-29,CO,103929.0,524548.0,433158.0,2883160.0,-420619.0,-39163.0,-187524.0,-309328.0,-443550.0,12460.0,17619.0,60611.0,108301.0,111174.0,-73467.0,23260.0,58458.0,94960.0,110424.0,90691.0,5813.0,-30483.0,1278.0,-72277.0,-40469.0,39163.0,187524.0,309328.0,443550.0,-12460.0,-17619.0,-60611.0,-108301.0,-111174.0,73467.0,-23260.0,-58458.0,-94960.0,-110424.0,-90691.0,-5813.0,30483.0,-1278.0,72277.0,40469.0
19759,2025-05-28,CO,143092.0,506929.0,409898.0,2877347.0,-363837.0,-37574.0,-185814.0,-294181.0,-429580.0,46167.0,12830.0,73014.0,84491.0,110850.0,-83804.0,2995.0,41947.0,66748.0,94229.0,60338.0,-14324.0,-21302.0,-31438.0,-54311.0,-31778.0,37574.0,185814.0,294181.0,429580.0,-46167.0,-12830.0,-73014.0,-84491.0,-110850.0,83804.0,-2995.0,-41947.0,-66748.0,-94229.0,-60338.0,14324.0,21302.0,31438.0,54311.0,31778.0
19758,2025-05-27,CO,180666.0,494099.0,406903.0,2891671.0,-313433.0,-57205.0,-186891.0,-281511.0,-389822.0,36700.0,8422.0,65348.0,71747.0,108201.0,-90981.0,7835.0,48674.0,67482.0,100409.0,75329.0,-43910.0,-6151.0,-32153.0,-9510.0,-17275.0,57205.0,186891.0,281511.0,389822.0,-36700.0,-8422.0,-65348.0,-71747.0,-108201.0,90981.0,-7835.0,-48674.0,-67482.0,-100409.0,-75329.0,43910.0,6151.0,32153.0,9510.0,17275.0
19756,2025-05-23,CO,237871.0,485677.0,399068.0,2935581.0,-247806.0,-29800.0,-156446.0,-256935.0,-330822.0,55161.0,13632.0,55955.0,62812.0,114825.0,-70335.0,9589.0,58799.0,67514.0,100442.0,92611.0,1773.0,40400.0,2034.0,77327.0,68315.0,29800.0,156446.0,256935.0,330822.0,-55161.0,-13632.0,-55955.0,-62812.0,-114825.0,70335.0,-9589.0,-58799.0,-67514.0,-100442.0,-92611.0,-1773.0,-40400.0,-2034.0,-77327.0,-68315.0
19755,2025-05-22,CO,267671.0,472045.0,389479.0,2933808.0,-204374.0,-23782.0,-138571.0,-256906.0,-319890.0,21047.0,8108.0,49871.0,41542.0,114589.0,-57328.0,14779.0,44957.0,57084.0,90632.0,74604.0,20165.0,41375.0,-27432.0,84400.0,16946.0,23782.0,138571.0,256906.0,319890.0,-21047.0,-8108.0,-49871.0,-41542.0,-114589.0,57328.0,-14779.0,-44957.0,-57084.0,-90632.0,-74604.0,-20165.0,-41375.0,27432.0,-84400.0,-16946.0
19754,2025-05-21,CO,291453.0,463937.0,374700.0,2913643.0,-172484.0,-37453.0,-121804.0,-256026.0,199984.0,12586.0,30022.0,47690.0,50563.0,-134078.0,-63624.0,6749.0,36502.0,51966.0,32233.0,66069.0,14994.0,31761.0,-41794.0,-9986.0,-16310.0,37453.0,121804.0,256026.0,-199984.0,-12586.0,-30022.0,-47690.0,-50563.0,134078.0,63624.0,-6749.0,-36502.0,-51966.0,-32233.0,-66069.0,-14994.0,-31761.0,41794.0,9986.0,16310.0
19753,2025-05-20,CO,328906.0,433915.0,367951.0,2898649.0,-105009.0,-38651.0,-108367.0,-243766.0,231981.0,27537.0,5164.0,11477.0,37836.0,-156818.0,-61316.0,9722.0,24801.0,52282.0,18391.0,73803.0,827.0,-10136.0,-33009.0,-10476.0,16190.0,38651.0,108367.0,243766.0,-231981.0,-27537.0,-5164.0,-11477.0,-37836.0,156818.0,61316.0,-9722.0,-24801.0,-52282.0,-18391.0,-73803.0,-827.0,10136.0,33009.0,10476.0,-16190.0
19752,2025-05-19,CO,367557.0,428751.0,358229.0,2897822.0,-61194.0,-26760.0,-94620.0,-202931.0,223591.0,45276.0,-971.0,6399.0,42853.0,-156329.0,-48134.0,17960.0,18808.0,51735.0,26655.0,73333.0,2641.0,-26002.0,-3359.0,-11124.0,37621.0,26760.0,94620.0,202931.0,-223591.0,-45276.0,971.0,-6399.0,-42853.0,156329.0,48134.0,-17960.0,-18808.0,-51735.0,-26655.0,-73333.0,-2641.0,26002.0,3359.0,11124.0,-37621.0
19751,2025-05-16,CO,394317.0,429722.0,340269.0,2895181.0,-35405.0,-11925.0,-100489.0,-174376.0,211607.0,58617.0,7548.0,6857.0,58870.0,-126290.0,-39384.0,-4253.0,8715.0,41643.0,33812.0,60905.0,2748.0,-38366.0,36927.0,27915.0,49349.0,11925.0,100489.0,174376.0,-211607.0,-58617.0,-7548.0,-6857.0,-58870.0,126290.0,39384.0,4253.0,-8715.0,-41643.0,-33812.0,-60905.0,-2748.0,38366.0,-36927.0,-27915.0,-49349.0
19750,2025-05-15,CO,406242.0,422174.0,344522.0,2892433.0,-15932.0,-7015.0,-118335.0,-181319.0,159618.0,51550.0,5927.0,-8329.0,64718.0,-107199.0,-37688.0,6324.0,12127.0,45675.0,29647.0,81309.0,10551.0,-68807.0,43025.0,-24429.0,51308.0,7015.0,118335.0,181319.0,-159618.0,-51550.0,-5927.0,8329.0,-64718.0,107199.0,37688.0,-6324.0,-12127.0,-45675.0,-29647.0,-81309.0,-10551.0,68807.0,-43025.0,24429.0,-51308.0
19749,2025-05-14,CO,413257.0,416247.0,338198.0,2881882.0,-2990.0,-24016.0,-134222.0,321788.0,134390.0,46677.0,-6191.0,2873.0,-181768.0,-111314.0,-37504.0,-4952.0,15464.0,-4269.0,29567.0,89838.0,-26903.0,-73555.0,-41747.0,-48071.0,57014.0,24016.0,134222.0,-321788.0,-134390.0,-46677.0,6191.0,-2873.0,181768.0,111314.0,37504.0,4952.0,-15464.0,4269.0,-29567.0,-89838.0,26903.0,73555.0,41747.0,48071.0,-57014.0
19748,2025-05-13,CO,437273.0,422438.0,343150.0,2908785.0,14835.0,-24904.0,-135399.0,340348.0,135904.0,65368.0,86.0,26359.0,-168295.0,-72793.0,-22506.0,3729.0,27481.0,-6410.0,49002.0,95571.0,-15039.0,-22873.0,-340.0,26326.0,92008.0,24904.0,135399.0,-340348.0,-135904.0,-65368.0,-86.0,-26359.0,168295.0,72793.0,22506.0,-3729.0,-27481.0,6410.0,-49002.0,-95571.0,15039.0,22873.0,340.0,-26326.0,-92008.0
19747,2025-05-12,CO,462177.0,422352.0,339421.0,2923824.0,39825.0,-32629.0,-108311.0,318211.0,139896.0,64248.0,-513.0,36454.0,-162728.0,-54533.0,-17765.0,7867.0,32927.0,7847.0,54525.0,86870.0,-9723.0,22643.0,14878.0,63623.0,95222.0,32629.0,108311.0,-318211.0,-139896.0,-64248.0,513.0,-36454.0,162728.0,54533.0,17765.0,-7867.0,-32927.0,-7847.0,-54525.0,-86870.0,9723.0,-22643.0,-14878.0,-63623.0,-95222.0
19746,2025-05-09,CO,494806.0,422865.0,331554.0,2933547.0,71941.0,-29771.0,-73887.0,312096.0,159106.0,79611.0,-7638.0,52013.0,-133147.0,-46241.0,-13443.0,-841.0,32928.0,25097.0,52190.0,76150.0,-27693.0,75293.0,66281.0,87715.0,94475.0,29771.0,73887.0,-312096.0,-159106.0,-79611.0,7638.0,-52013.0,133147.0,46241.0,13443.0,841.0,-32928.0,-25097.0,-52190.0,-76150.0,27693.0,-75293.0,-66281.0,-87715.0,-94475.0
19745,2025-05-08,CO,524577.0,430503.0,332395.0,2961240.0,94074.0,-22902.0,-62984.0,277953.0,169885.0,87919.0,17129.0,73047.0,-98870.0,-29359.0,6489.0,9661.0,33548.0,17520.0,69182.0,79833.0,5803.0,111832.0,44378.0,120115.0,134706.0,22902.0,62984.0,-277953.0,-169885.0,-87919.0,-17129.0,-73047.0,98870.0,29359.0,-6489.0,-9661.0,-33548.0,-17520.0,-69182.0,-79833.0,-5803.0,-111832.0,-44378.0,-120115.0,-134706.0
19744,2025-05-07,CO,547479.0,413374.0,322734.0,2955437.0,134105.0,-25193.0,456010.0,268612.0,180899.0,87443.0,17295.0,-184641.0,-114187.0,-40377.0,-5886.0,7065.0,-19733.0,14103.0,74374.0,62386.0,23779.0,31808.0,25484.0,130569.0,108413.0,25193.0,-456010.0,-268612.0,-180899.0,-87443.0,-17295.0,184641.0,114187.0,40377.0,5886.0,-7065.0,19733.0,-14103.0,-74374.0,-62386.0,-23779.0,-31808.0,-25484.0,-130569.0,-108413.0
19743,2025-05-06,CO,572672.0,396079.0,315669.0,2931658.0,176593.0,2184.0,475747.0,271303.0,200767.0,74875.0,10181.0,-194654.0,-99152.0,-48865.0,-17558.0,9175.0,-33891.0,21521.0,68090.0,46891.0,30477.0,22533.0,49199.0,114881.0,90615.0,-2184.0,-475747.0,-271303.0,-200767.0,-74875.0,-10181.0,194654.0,99152.0,48865.0,17558.0,-9175.0,33891.0,-21521.0,-68090.0,-46891.0,-30477.0,-22533.0,-49199.0,-114881.0,-90615.0
19742,2025-05-05,CO,570488.0,385898.0,306494.0,2901181.0,184590.0,1795.0,426522.0,248207.0,172559.0,28686.0,15046.0,-199182.0,-90987.0,-54219.0,-13305.0,7868.0,-25080.0,21598.0,53943.0,51168.0,42927.0,-7765.0,40980.0,72579.0,87578.0,-1795.0,-426522.0,-248207.0,-172559.0,-28686.0,-15046.0,199182.0,90987.0,54219.0,13305.0,-7868.0,25080.0,-21598.0,-53943.0,-51168.0,-42927.0,7765.0,-40980.0,-72579.0,-87578.0
19741,2025-05-02,CO,568693.0,370852.0,298626.0,2858254.0,197841.0,-18868.0,385983.0,232993.0,153498.0,-27839.0,13396.0,-185160.0,-98254.0,-65456.0,-16809.0,-221.0,-7831.0,19262.0,43222.0,67889.0,8846.0,-9012.0,12422.0,19182.0,109740.0,18868.0,-385983.0,-232993.0,-153498.0,27839.0,-13396.0,185160.0,98254.0,65456.0,16809.0,221.0,7831.0,-19262.0,-43222.0,-67889.0,-8846.0,9012.0,-12422.0,-19182.0,-109740.0
19740,2025-05-01,CO,587561.0,357456.0,298847.0,2849408.0,230105.0,496092.0,340937.0,232869.0,150903.0,-53557.0,-240559.0,-171917.0,-102406.0,-66558.0,-14259.0,-43620.0,-16028.0,35634.0,46285.0,77557.0,-74221.0,-67454.0,8283.0,22874.0,125183.0,-496092.0,-340937.0,-232869.0,-150903.0,53557.0,240559.0,171917.0,102406.0,66558.0,14259.0,43620.0,16028.0,-35634.0,-46285.0,-77557.0,74221.0,67454.0,-8283.0,-22874.0,-125183.0
19739,2025-04-30,CO,91469.0,598015.0,342467.0,2923629.0,-506546.0,-5456.0,-187398.0,-275111.0,-368567.0,-554087.0,7282.0,70454.0,144264.0,178755.0,236558.0,-7093.0,33836.0,94107.0,82119.0,128533.0,14504.0,-6324.0,98761.0,76605.0,223028.0,5456.0,187398.0,275111.0,368567.0,554087.0,-7282.0,-70454.0,-144264.0,-178755.0,-236558.0,7093.0,-33836.0,-94107.0,-82119.0,-128533.0,-14504.0,6324.0,-98761.0,-76605.0,-223028.0
19738,2025-04-29,CO,96925.0,590733.0,349560.0,2909125.0,-493808.0,-47041.0,-204444.0,-274980.0,-400872.0,28601.0,5653.0,95502.0,145789.0,177096.0,-81884.0,17986.0,55412.0,101981.0,80782.0,-3108.0,179.0,26666.0,92348.0,68082.0,143494.0,47041.0,204444.0,274980.0,400872.0,-28601.0,-5653.0,-95502.0,-145789.0,-177096.0,81884.0,-17986.0,-55412.0,-101981.0,-80782.0,3108.0,-179.0,-26666.0,-92348.0,-68082.0,-143494.0
19737,2025-04-28,CO,143966.0,585080.0,331574.0,2908946.0,-441114.0,-38744.0,-178315.0,-253963.0,-397836.0,69410.0,29068.0,108195.0,144963.0,185877.0,-84378.0,25117.0,46678.0,79023.0,76248.0,-226.0,41680.0,48745.0,80344.0,95343.0,167063.0,38744.0,178315.0,253963.0,397836.0,-69410.0,-29068.0,-108195.0,-144963.0,-185877.0,84378.0,-25117.0,-46678.0,-79023.0,-76248.0,226.0,-41680.0,-48745.0,-80344.0,-95343.0,-167063.0
19736,2025-04-25,CO,182710.0,556012.0,306457.0,2867266.0,-373302.0,-63914.0,-152990.0,-232485.0,-413822.0,71513.0,26639.0,86906.0,119704.0,168351.0,-96257.0,-8418.0,27093.0,51053.0,75720.0,-2673.0,-49596.0,21434.0,28194.0,118752.0,162034.0,63914.0,152990.0,232485.0,413822.0,-71513.0,-26639.0,-86906.0,-119704.0,-168351.0,96257.0,8418.0,-27093.0,-51053.0,-75720.0,2673.0,49596.0,-21434.0,-28194.0,-118752.0,-162034.0
19735,2025-04-24,CO,246624.0,529373.0,314875.0,2916862.0,-282749.0,-32243.0,-108068.0,-190034.0,-394494.0,94973.0,1812.0,69511.0,105359.0,157658.0,-120988.0,6244.0,51662.0,62313.0,93585.0,17786.0,-13091.0,75737.0,90328.0,192637.0,207280.0,32243.0,108068.0,190034.0,394494.0,-94973.0,-1812.0,-69511.0,-105359.0,-157658.0,120988.0,-6244.0,-51662.0,-62313.0,-93585.0,-17786.0,13091.0,-75737.0,-90328.0,-192637.0,-207280.0
19734,2025-04-23,CO,278867.0,527561.0,308631.0,2929953.0,-248694.0,-22502.0,-87713.0,-181169.0,-366689.0,88833.0,32330.0,73810.0,108301.0,166104.0,-90149.0,14483.0,60271.0,48283.0,94697.0,26446.0,47494.0,105085.0,82929.0,229352.0,255531.0,22502.0,87713.0,181169.0,366689.0,-88833.0,-32330.0,-73810.0,-108301.0,-166104.0,90149.0,-14483.0,-60271.0,-48283.0,-94697.0,-26446.0,-47494.0,-105085.0,-82929.0,-229352.0,-255531.0
