Unnamed: 0,tradeDate,Name,F1_OI,F2_OI,F3_OI,AGG_OI,F1_OI_Minus_F2_OI,prior_1D_F1_OI_change,prior_5D_F1_OI_change,prior_10D_F1_OI_change,prior_15D_F1_OI_change,prior_20D_F1_OI_change,prior_1D_F2_OI_change,prior_5D_F2_OI_change,prior_10D_F2_OI_change,prior_15D_F2_OI_change,prior_20D_F2_OI_change,prior_1D_F3_OI_change,prior_5D_F3_OI_change,prior_10D_F3_OI_change,prior_15D_F3_OI_change,prior_20D_F3_OI_change,prior_1D_AGG_OI_change,prior_5D_AGG_OI_change,prior_10D_AGG_OI_change,prior_15D_AGG_OI_change,prior_20D_AGG_OI_change,forward_1D_F1_OI_change,forward_5D_F1_OI_change,forward_10D_F1_OI_change,forward_15D_F1_OI_change,forward_20D_F1_OI_change,forward_1D_F2_OI_change,forward_5D_F2_OI_change,forward_10D_F2_OI_change,forward_15D_F2_OI_change,forward_20D_F2_OI_change,forward_1D_F3_OI_change,forward_5D_F3_OI_change,forward_10D_F3_OI_change,forward_15D_F3_OI_change,forward_20D_F3_OI_change,forward_1D_AGG_OI_change,forward_5D_AGG_OI_change,forward_10D_AGG_OI_change,forward_15D_AGG_OI_change,forward_20D_AGG_OI_change
11771,2025-07-07,HO,96042.0,66093.0,30141.0,339809.0,29949.0,-2349.0,93344.0,65502.0,34040.0,51.0,1236.0,-31627.0,-12575.0,-16167.0,319.0,2199.0,-27198.0,-17031.0,-20183.0,-14169.0,4433.0,27065.0,46501.0,-2182.0,-5633.0,2349.0,-93344.0,-65502.0,-34040.0,-51.0,-1236.0,31627.0,12575.0,16167.0,-319.0,-2199.0,27198.0,17031.0,20183.0,14169.0,-4433.0,-27065.0,-46501.0,2182.0,5633.0
11769,2025-07-03,HO,98391.0,64857.0,27942.0,335376.0,33534.0,-5252.0,89757.0,59521.0,30133.0,2224.0,3502.0,-29841.0,-11434.0,-14967.0,2166.0,2110.0,-24303.0,-18695.0,-21404.0,-15226.0,3308.0,26907.0,34828.0,-7781.0,-5672.0,5252.0,-89757.0,-59521.0,-30133.0,-2224.0,-3502.0,29841.0,11434.0,14967.0,-2166.0,-2110.0,24303.0,18695.0,21404.0,15226.0,-3308.0,-26907.0,-34828.0,7781.0,5672.0
11768,2025-07-02,HO,103643.0,61355.0,25832.0,332068.0,42288.0,3777.0,89891.0,61738.0,29626.0,1985.0,2312.0,-26913.0,-16596.0,-14437.0,-821.0,630.0,-24315.0,-21405.0,-20867.0,-18610.0,8039.0,31816.0,25190.0,-7353.0,-12613.0,-3777.0,-89891.0,-61738.0,-29626.0,-1985.0,-2312.0,26913.0,16596.0,14437.0,821.0,-630.0,24315.0,21405.0,20867.0,18610.0,-8039.0,-31816.0,-25190.0,7353.0,12613.0
11767,2025-07-01,HO,99866.0,59043.0,25202.0,324029.0,40823.0,99116.0,81610.0,49010.0,18261.0,-944.0,-38300.0,-27546.0,-18227.0,-14015.0,917.0,-33960.0,-22138.0,-21123.0,-21634.0,-18085.0,6400.0,27991.0,8264.0,-18362.0,-12389.0,-99116.0,-81610.0,-49010.0,-18261.0,944.0,38300.0,27546.0,18227.0,14015.0,-917.0,33960.0,22138.0,21123.0,21634.0,18085.0,-6400.0,-27991.0,-8264.0,18362.0,12389.0
11766,2025-06-30,HO,750.0,97343.0,59162.0,317629.0,-96593.0,-1948.0,-21787.0,-54793.0,-89485.0,-254.0,-377.0,10927.0,14182.0,28468.0,-8884.0,1823.0,10863.0,12811.0,13556.0,1241.0,4885.0,18039.0,-9315.0,-27097.0,-24037.0,1948.0,21787.0,54793.0,89485.0,254.0,377.0,-10927.0,-14182.0,-28468.0,8884.0,-1823.0,-10863.0,-12811.0,-13556.0,-1241.0,-4885.0,-18039.0,9315.0,27097.0,24037.0
11765,2025-06-27,HO,2698.0,97720.0,57339.0,312744.0,-95022.0,-5936.0,-27842.0,-59304.0,-93293.0,-995.0,3022.0,19052.0,15460.0,31946.0,-6581.0,5094.0,10167.0,7015.0,13029.0,2933.0,4275.0,19436.0,-29247.0,-32698.0,-25148.0,5936.0,27842.0,59304.0,93293.0,995.0,-3022.0,-19052.0,-15460.0,-31946.0,6581.0,-5094.0,-10167.0,-7015.0,-13029.0,-2933.0,-4275.0,-19436.0,29247.0,32698.0,25148.0
11764,2025-06-26,HO,8634.0,94698.0,52245.0,308469.0,-86064.0,-5118.0,-30236.0,-59624.0,-87533.0,-2968.0,6430.0,18407.0,14874.0,32007.0,-8435.0,2098.0,5608.0,2899.0,9077.0,-4426.0,8217.0,7921.0,-34688.0,-32579.0,-35866.0,5118.0,30236.0,59624.0,87533.0,2968.0,-6430.0,-18407.0,-14874.0,-32007.0,8435.0,-2098.0,-5608.0,-2899.0,-9077.0,4426.0,-8217.0,-7921.0,34688.0,32579.0,35866.0
11763,2025-06-25,HO,13752.0,88268.0,50147.0,300252.0,-74516.0,-4504.0,-28153.0,-60265.0,-87906.0,-8122.0,1679.0,10317.0,12476.0,26092.0,-11497.0,2807.0,2910.0,3448.0,5705.0,-4314.0,4214.0,-6626.0,-39169.0,-44429.0,-50694.0,4504.0,28153.0,60265.0,87906.0,8122.0,-1679.0,-10317.0,-12476.0,-26092.0,11497.0,-2807.0,-2910.0,-3448.0,-5705.0,4314.0,-4214.0,6626.0,39169.0,44429.0,50694.0
11762,2025-06-24,HO,18256.0,86589.0,47340.0,296038.0,-68333.0,-4281.0,-32600.0,-63349.0,-82554.0,-12924.0,173.0,9319.0,13531.0,28463.0,-11894.0,-959.0,1015.0,504.0,4053.0,-7368.0,-3552.0,-19727.0,-46353.0,-40380.0,-59421.0,4281.0,32600.0,63349.0,82554.0,12924.0,-173.0,-9319.0,-13531.0,-28463.0,11894.0,959.0,-1015.0,-504.0,-4053.0,7368.0,3552.0,19727.0,46353.0,40380.0,59421.0
11761,2025-06-23,HO,22537.0,86416.0,48299.0,299590.0,-63879.0,-8003.0,-33006.0,-67698.0,21533.0,-18693.0,7748.0,3255.0,17541.0,-19811.0,-8973.0,1127.0,1948.0,2693.0,-9622.0,-4861.0,6282.0,-27354.0,-45136.0,-42076.0,-57308.0,8003.0,33006.0,67698.0,-21533.0,18693.0,-7748.0,-3255.0,-17541.0,19811.0,8973.0,-1127.0,-1948.0,-2693.0,9622.0,4861.0,-6282.0,27354.0,45136.0,42076.0,57308.0
11760,2025-06-20,HO,30540.0,78668.0,47172.0,293308.0,-48128.0,-8330.0,-31462.0,-65451.0,26847.0,-16601.0,2377.0,-3592.0,12894.0,-25633.0,-12972.0,535.0,-3152.0,2862.0,-7234.0,-4443.0,-7240.0,-48683.0,-52134.0,-44584.0,-60307.0,8330.0,31462.0,65451.0,-26847.0,16601.0,-2377.0,3592.0,-12894.0,25633.0,12972.0,-535.0,3152.0,-2862.0,7234.0,4443.0,7240.0,48683.0,52134.0,44584.0,60307.0
11758,2025-06-18,HO,38870.0,76291.0,46637.0,300548.0,-37421.0,-3035.0,-29388.0,-57297.0,27268.0,-15508.0,-1660.0,-3533.0,13600.0,-26842.0,-13368.0,-600.0,-2709.0,3469.0,-10034.0,-2881.0,-6330.0,-42609.0,-40500.0,-43787.0,-52908.0,3035.0,29388.0,57297.0,-27268.0,15508.0,1660.0,3533.0,-13600.0,26842.0,13368.0,600.0,2709.0,-3469.0,10034.0,2881.0,6330.0,42609.0,40500.0,43787.0,52908.0
11757,2025-06-17,HO,41905.0,77951.0,47237.0,306878.0,-36046.0,-8951.0,-32112.0,-59753.0,20031.0,-16151.0,681.0,2159.0,15775.0,-21814.0,-10831.0,912.0,538.0,2795.0,-7224.0,1023.0,-8887.0,-32543.0,-37803.0,-44068.0,-43074.0,8951.0,32112.0,59753.0,-20031.0,16151.0,-681.0,-2159.0,-15775.0,21814.0,10831.0,-912.0,-538.0,-2795.0,7224.0,-1023.0,8887.0,32543.0,37803.0,44068.0,43074.0
11756,2025-06-16,HO,50856.0,77270.0,46325.0,315765.0,-26414.0,-4687.0,-30749.0,-49954.0,19676.0,-11328.0,-5891.0,4212.0,19144.0,-21213.0,-14561.0,-26.0,-511.0,3038.0,-8383.0,1518.0,-11179.0,-26626.0,-20653.0,-39694.0,-36268.0,4687.0,30749.0,49954.0,-19676.0,11328.0,5891.0,-4212.0,-19144.0,21213.0,14561.0,26.0,511.0,-3038.0,8383.0,-1518.0,11179.0,26626.0,20653.0,39694.0,36268.0
11755,2025-06-13,HO,55543.0,83161.0,46351.0,326944.0,-27618.0,-6459.0,-34692.0,54539.0,14313.0,-10626.0,901.0,14286.0,-23066.0,-12228.0,-6270.0,-3973.0,745.0,-11570.0,-6809.0,2755.0,-15047.0,-17782.0,-14722.0,-29954.0,-20955.0,6459.0,34692.0,-54539.0,-14313.0,10626.0,-901.0,-14286.0,23066.0,12228.0,6270.0,3973.0,-745.0,11570.0,6809.0,-2755.0,15047.0,17782.0,14722.0,29954.0,20955.0
11754,2025-06-12,HO,62002.0,82260.0,50324.0,341991.0,-20258.0,-6256.0,-33989.0,58309.0,14861.0,-8783.0,2436.0,16486.0,-22041.0,-9380.0,-6304.0,978.0,6014.0,-4082.0,-1291.0,7478.0,-1166.0,-3451.0,4099.0,-11624.0,-4063.0,6256.0,33989.0,-58309.0,-14861.0,8783.0,-2436.0,-16486.0,22041.0,9380.0,6304.0,-978.0,-6014.0,4082.0,1291.0,-7478.0,1166.0,3451.0,-4099.0,11624.0,4063.0
11753,2025-06-11,HO,68258.0,79824.0,49346.0,343157.0,-11566.0,-5759.0,-27909.0,56656.0,13880.0,-8219.0,4032.0,17133.0,-23309.0,-9835.0,-6127.0,2647.0,6178.0,-7325.0,-172.0,6663.0,3736.0,2109.0,-1178.0,-10299.0,-4200.0,5759.0,27909.0,-56656.0,-13880.0,8219.0,-4032.0,-17133.0,23309.0,9835.0,6127.0,-2647.0,-6178.0,7325.0,172.0,-6663.0,-3736.0,-2109.0,1178.0,10299.0,4200.0
11752,2025-06-10,HO,74017.0,75792.0,46699.0,339421.0,-1775.0,-7588.0,-27641.0,52143.0,15961.0,-13760.0,2734.0,13616.0,-23973.0,-12990.0,-4570.0,-137.0,2257.0,-7762.0,485.0,2757.0,-2970.0,-5260.0,-11525.0,-10531.0,-11293.0,7588.0,27641.0,-52143.0,-15961.0,13760.0,-2734.0,-13616.0,23973.0,12990.0,4570.0,137.0,-2257.0,7762.0,-485.0,-2757.0,2970.0,5260.0,11525.0,10531.0,11293.0
11751,2025-06-09,HO,81605.0,73058.0,46836.0,342391.0,8547.0,-8630.0,-19205.0,50425.0,19421.0,-13212.0,4183.0,14932.0,-25425.0,-18773.0,-1821.0,1230.0,3549.0,-7872.0,2029.0,4708.0,-2335.0,5973.0,-13068.0,-9642.0,-5053.0,8630.0,19205.0,-50425.0,-19421.0,13212.0,-4183.0,-14932.0,25425.0,18773.0,1821.0,-1230.0,-3549.0,7872.0,-2029.0,-4708.0,2335.0,-5973.0,13068.0,9642.0,5053.0
11750,2025-06-06,HO,90235.0,68875.0,45606.0,344726.0,21360.0,-5756.0,89231.0,49005.0,24066.0,-14942.0,3101.0,-37352.0,-26514.0,-20556.0,-3668.0,1296.0,-12315.0,-7554.0,2010.0,3864.0,-716.0,3060.0,-12172.0,-3173.0,-9910.0,5756.0,-89231.0,-49005.0,-24066.0,14942.0,-3101.0,37352.0,26514.0,20556.0,3668.0,-1296.0,12315.0,7554.0,-2010.0,-3864.0,716.0,-3060.0,12172.0,3173.0,9910.0
11749,2025-06-05,HO,95991.0,65774.0,44310.0,345442.0,30217.0,-176.0,92298.0,48850.0,25206.0,-14920.0,3083.0,-38527.0,-25866.0,-22790.0,-5372.0,1142.0,-10096.0,-7305.0,1464.0,4558.0,4394.0,7550.0,-8173.0,-612.0,-8365.0,176.0,-92298.0,-48850.0,-25206.0,14920.0,-3083.0,38527.0,25866.0,22790.0,5372.0,-1142.0,10096.0,7305.0,-1464.0,-4558.0,-4394.0,-7550.0,8173.0,612.0,8365.0
11748,2025-06-04,HO,96167.0,62691.0,43168.0,341048.0,33476.0,-5491.0,84565.0,41789.0,19690.0,-25542.0,515.0,-40442.0,-26968.0,-23260.0,-3913.0,-1274.0,-13503.0,-6350.0,485.0,4106.0,-3633.0,-3287.0,-12408.0,-6309.0,-16293.0,5491.0,-84565.0,-41789.0,-19690.0,25542.0,-515.0,40442.0,26968.0,23260.0,3913.0,1274.0,13503.0,6350.0,-485.0,-4106.0,3633.0,3287.0,12408.0,6309.0,16293.0
11747,2025-06-03,HO,101658.0,62176.0,44442.0,344681.0,39482.0,848.0,79784.0,43602.0,13881.0,-20871.0,4050.0,-37589.0,-26606.0,-18186.0,-2196.0,1155.0,-10019.0,-1772.0,500.0,4453.0,8263.0,-6265.0,-5271.0,-6033.0,-11032.0,-848.0,-79784.0,-43602.0,-13881.0,20871.0,-4050.0,37589.0,26606.0,18186.0,2196.0,-1155.0,10019.0,1772.0,-500.0,-4453.0,-8263.0,6265.0,5271.0,6033.0,11032.0
11746,2025-06-02,HO,100810.0,58126.0,43287.0,336418.0,42684.0,99806.0,69630.0,38626.0,5993.0,-22373.0,-48101.0,-40357.0,-33705.0,-16753.0,-6034.0,-14634.0,-11421.0,-1520.0,1159.0,2739.0,-5248.0,-19041.0,-15615.0,-11026.0,-17367.0,-99806.0,-69630.0,-38626.0,-5993.0,22373.0,48101.0,40357.0,33705.0,16753.0,6034.0,14634.0,11421.0,1520.0,-1159.0,-2739.0,5248.0,19041.0,15615.0,11026.0,17367.0
11745,2025-05-30,HO,1004.0,106227.0,57921.0,341666.0,-105223.0,-2689.0,-40226.0,-65165.0,-104173.0,-123530.0,1926.0,10838.0,16796.0,33684.0,46151.0,3515.0,4761.0,14325.0,16179.0,17129.0,3774.0,-15232.0,-6233.0,-12970.0,-8319.0,2689.0,40226.0,65165.0,104173.0,123530.0,-1926.0,-10838.0,-16796.0,-33684.0,-46151.0,-3515.0,-4761.0,-14325.0,-16179.0,-17129.0,-3774.0,15232.0,6233.0,12970.0,8319.0
11744,2025-05-29,HO,3693.0,104301.0,54406.0,337892.0,-100608.0,-7909.0,-43448.0,-67092.0,-107218.0,3264.0,1168.0,12661.0,15737.0,33155.0,-19794.0,-2265.0,2791.0,11560.0,14654.0,-4688.0,-6443.0,-15723.0,-8162.0,-15915.0,-10198.0,7909.0,43448.0,67092.0,107218.0,-3264.0,-1168.0,-12661.0,-15737.0,-33155.0,19794.0,2265.0,-2791.0,-11560.0,-14654.0,4688.0,6443.0,15723.0,8162.0,15915.0,10198.0
11743,2025-05-28,HO,11602.0,103133.0,56671.0,344335.0,-91531.0,-10272.0,-42776.0,-64875.0,-110107.0,7779.0,3368.0,13474.0,17182.0,36529.0,-19750.0,2210.0,7153.0,13988.0,17609.0,-2625.0,-6611.0,-9121.0,-3022.0,-13006.0,-5295.0,10272.0,42776.0,64875.0,110107.0,-7779.0,-3368.0,-13474.0,-17182.0,-36529.0,19750.0,-2210.0,-7153.0,-13988.0,-17609.0,2625.0,6611.0,9121.0,3022.0,13006.0,5295.0
11742,2025-05-27,HO,21874.0,99765.0,54461.0,350946.0,-77891.0,-9306.0,-36182.0,-65903.0,-100655.0,8070.0,1282.0,10983.0,19403.0,35393.0,-19885.0,-247.0,8247.0,10519.0,14472.0,-4469.0,-4513.0,994.0,232.0,-4767.0,-2729.0,9306.0,36182.0,65903.0,100655.0,-8070.0,-1282.0,-10983.0,-19403.0,-35393.0,19885.0,247.0,-8247.0,-10519.0,-14472.0,4469.0,4513.0,-994.0,-232.0,4767.0,2729.0
11741,2025-05-23,HO,31180.0,98483.0,54708.0,355459.0,-67303.0,-10050.0,-31004.0,-63637.0,-92003.0,6010.0,3094.0,6652.0,23604.0,34323.0,-21445.0,1548.0,9901.0,12580.0,14160.0,-4088.0,-1439.0,3426.0,8015.0,1674.0,-8156.0,10050.0,31004.0,63637.0,92003.0,-6010.0,-3094.0,-6652.0,-23604.0,-34323.0,21445.0,-1548.0,-9901.0,-12580.0,-14160.0,4088.0,1439.0,-3426.0,-8015.0,-1674.0,8156.0
11740,2025-05-22,HO,41230.0,95389.0,53160.0,356898.0,-54159.0,-5911.0,-24939.0,-63947.0,-83304.0,7380.0,3749.0,5958.0,22846.0,35313.0,-17265.0,1545.0,9564.0,11418.0,12368.0,-2983.0,3283.0,8999.0,2262.0,6913.0,-2539.0,5911.0,24939.0,63947.0,83304.0,-7380.0,-3749.0,-5958.0,-22846.0,-35313.0,17265.0,-1545.0,-9564.0,-11418.0,-12368.0,2983.0,-3283.0,-8999.0,-2262.0,-6913.0,2539.0
11739,2025-05-21,HO,47141.0,91640.0,51615.0,353615.0,-44499.0,-7237.0,-23644.0,-63770.0,46712.0,9699.0,1981.0,3076.0,20494.0,-32455.0,-16474.0,2097.0,8769.0,11863.0,-7479.0,-1510.0,159.0,7561.0,-192.0,5525.0,314.0,7237.0,23644.0,63770.0,-46712.0,-9699.0,-1981.0,-3076.0,-20494.0,32455.0,16474.0,-2097.0,-8769.0,-11863.0,7479.0,1510.0,-159.0,-7561.0,192.0,-5525.0,-314.0
11738,2025-05-20,HO,54378.0,89659.0,49518.0,353456.0,-35281.0,-3678.0,-22099.0,-67331.0,50555.0,10699.0,877.0,3708.0,23055.0,-33224.0,-16703.0,3304.0,6835.0,10456.0,-9778.0,-1655.0,3504.0,6099.0,-3885.0,3826.0,-698.0,3678.0,22099.0,67331.0,-50555.0,-10699.0,-877.0,-3708.0,-23055.0,33224.0,16703.0,-3304.0,-6835.0,-10456.0,9778.0,1655.0,-3504.0,-6099.0,3885.0,-3826.0,698.0
11737,2025-05-19,HO,58056.0,88782.0,46214.0,349952.0,-30726.0,-4128.0,-29721.0,-64473.0,44252.0,12555.0,-3049.0,8420.0,24410.0,-30868.0,-14382.0,1407.0,2272.0,6225.0,-12716.0,-3539.0,-2081.0,-762.0,-5761.0,-3723.0,186.0,4128.0,29721.0,64473.0,-44252.0,-12555.0,3049.0,-8420.0,-24410.0,30868.0,14382.0,-1407.0,-2272.0,-6225.0,12716.0,3539.0,2081.0,762.0,5761.0,3723.0,-186.0
11736,2025-05-16,HO,62184.0,91831.0,44807.0,352033.0,-29647.0,-3985.0,-32633.0,-60999.0,37014.0,15521.0,2400.0,16952.0,27671.0,-28097.0,-9114.0,1211.0,2679.0,4259.0,-13989.0,-3291.0,4134.0,4589.0,-1752.0,-11582.0,5628.0,3985.0,32633.0,60999.0,-37014.0,-15521.0,-2400.0,-16952.0,-27671.0,28097.0,9114.0,-1211.0,-2679.0,-4259.0,13989.0,3291.0,-4134.0,-4589.0,1752.0,11582.0,-5628.0
11735,2025-05-15,HO,66169.0,89431.0,43596.0,347899.0,-23262.0,-4616.0,-39008.0,-58365.0,32319.0,15295.0,867.0,16888.0,29355.0,-23223.0,-10585.0,750.0,1854.0,2804.0,-12547.0,-3257.0,1845.0,-6737.0,-2086.0,-11538.0,2647.0,4616.0,39008.0,58365.0,-32319.0,-15295.0,-867.0,-16888.0,-29355.0,23223.0,10585.0,-750.0,-1854.0,-2804.0,12547.0,3257.0,-1845.0,6737.0,2086.0,11538.0,-2647.0
11734,2025-05-14,HO,70785.0,88564.0,42846.0,346054.0,-17779.0,-5692.0,-40126.0,70356.0,33343.0,18277.0,2613.0,17418.0,-35531.0,-19550.0,-6828.0,163.0,3094.0,-16248.0,-10279.0,-2707.0,-1303.0,-7753.0,-2036.0,-7247.0,8416.0,5692.0,40126.0,-70356.0,-33343.0,-18277.0,-2613.0,-17418.0,35531.0,19550.0,6828.0,-163.0,-3094.0,16248.0,10279.0,2707.0,1303.0,7753.0,2036.0,7247.0,-8416.0
11733,2025-05-13,HO,76477.0,85951.0,42683.0,347357.0,-9474.0,-11300.0,-45232.0,72654.0,32798.0,16029.0,5589.0,19347.0,-36932.0,-20411.0,-8297.0,-1259.0,3621.0,-16613.0,-8490.0,-984.0,-3357.0,-9984.0,-2273.0,-6797.0,6064.0,11300.0,45232.0,-72654.0,-32798.0,-16029.0,-5589.0,-19347.0,36932.0,20411.0,8297.0,1259.0,-3621.0,16613.0,8490.0,984.0,3357.0,9984.0,2273.0,6797.0,-6064.0
11732,2025-05-12,HO,87777.0,80362.0,43942.0,350714.0,7415.0,-7040.0,-34752.0,73973.0,42276.0,25311.0,5483.0,15990.0,-39288.0,-22802.0,-11621.0,1814.0,3953.0,-14988.0,-5811.0,1324.0,3270.0,-4999.0,-2961.0,948.0,11736.0,7040.0,34752.0,-73973.0,-42276.0,-25311.0,-5483.0,-15990.0,39288.0,22802.0,11621.0,-1814.0,-3953.0,14988.0,5811.0,-1324.0,-3270.0,4999.0,2961.0,-948.0,-11736.0
11731,2025-05-09,HO,94817.0,74879.0,42128.0,347444.0,19938.0,-10360.0,-28366.0,69647.0,48154.0,29059.0,2336.0,10719.0,-45049.0,-26066.0,-13097.0,386.0,1580.0,-16668.0,-5970.0,2160.0,-7192.0,-6341.0,-16171.0,1039.0,14665.0,10360.0,28366.0,-69647.0,-48154.0,-29059.0,-2336.0,-10719.0,45049.0,26066.0,13097.0,-386.0,-1580.0,16668.0,5970.0,-2160.0,7192.0,6341.0,16171.0,-1039.0,-14665.0
11730,2025-05-08,HO,105177.0,72543.0,41742.0,354636.0,32634.0,-5734.0,-19357.0,71327.0,54303.0,33838.0,1397.0,12467.0,-40111.0,-27473.0,-13261.0,1990.0,950.0,-14401.0,-5111.0,2721.0,829.0,4651.0,-4801.0,9384.0,22032.0,5734.0,19357.0,-71327.0,-54303.0,-33838.0,-1397.0,-12467.0,40111.0,27473.0,13261.0,-1990.0,-950.0,14401.0,5111.0,-2721.0,-829.0,-4651.0,4801.0,-9384.0,-22032.0
11729,2025-05-07,HO,110911.0,71146.0,39752.0,353807.0,39765.0,-10798.0,110482.0,73469.0,58403.0,30684.0,4542.0,-52949.0,-36968.0,-24246.0,-14212.0,690.0,-19342.0,-13373.0,-5801.0,2638.0,-3534.0,5717.0,506.0,16169.0,22628.0,10798.0,-110482.0,-73469.0,-58403.0,-30684.0,-4542.0,52949.0,36968.0,24246.0,14212.0,-690.0,19342.0,13373.0,5801.0,-2638.0,3534.0,-5717.0,-506.0,-16169.0,-22628.0
11728,2025-05-06,HO,121709.0,66604.0,39062.0,357341.0,55105.0,-820.0,117886.0,78030.0,61261.0,24984.0,2232.0,-56279.0,-39758.0,-27644.0,-13781.0,-927.0,-20234.0,-12111.0,-4605.0,391.0,1628.0,7711.0,3187.0,16048.0,16720.0,820.0,-117886.0,-78030.0,-61261.0,-24984.0,-2232.0,56279.0,39758.0,27644.0,13781.0,927.0,20234.0,12111.0,4605.0,-391.0,-1628.0,-7711.0,-3187.0,-16048.0,-16720.0
11727,2025-05-05,HO,122529.0,64372.0,39989.0,355713.0,58157.0,-654.0,108725.0,77028.0,60063.0,24006.0,212.0,-55278.0,-38792.0,-27611.0,-14855.0,-559.0,-18941.0,-9764.0,-2629.0,2221.0,1928.0,2038.0,5947.0,16735.0,15221.0,654.0,-108725.0,-77028.0,-60063.0,-24006.0,-212.0,55278.0,38792.0,27611.0,14855.0,559.0,18941.0,9764.0,2629.0,-2221.0,-1928.0,-2038.0,-5947.0,-16735.0,-15221.0
11726,2025-05-02,HO,123183.0,64160.0,40548.0,353785.0,59023.0,-1351.0,98013.0,76520.0,57425.0,20995.0,4084.0,-55768.0,-36785.0,-23816.0,-11353.0,-244.0,-18248.0,-7550.0,580.0,3499.0,3800.0,-9830.0,7380.0,21006.0,18893.0,1351.0,-98013.0,-76520.0,-57425.0,-20995.0,-4084.0,55768.0,36785.0,23816.0,11353.0,244.0,18248.0,7550.0,-580.0,-3499.0,-3800.0,9830.0,-7380.0,-21006.0,-18893.0
11725,2025-05-01,HO,124534.0,60076.0,40792.0,349985.0,64458.0,124105.0,90684.0,73660.0,53195.0,21019.0,-64019.0,-52578.0,-39940.0,-25728.0,-13047.0,-18302.0,-15351.0,-6061.0,1771.0,6093.0,1895.0,-9452.0,4733.0,17381.0,24325.0,-124105.0,-90684.0,-73660.0,-53195.0,-21019.0,64019.0,52578.0,39940.0,25728.0,13047.0,18302.0,15351.0,6061.0,-1771.0,-6093.0,-1895.0,9452.0,-4733.0,-17381.0,-24325.0
11724,2025-04-30,HO,429.0,124095.0,59094.0,348090.0,-123666.0,-3394.0,-37013.0,-52079.0,-79798.0,-104488.0,1212.0,15981.0,28703.0,38737.0,51160.0,-202.0,5969.0,13541.0,21980.0,22969.0,-1540.0,-5211.0,10452.0,16911.0,22859.0,3394.0,37013.0,52079.0,79798.0,104488.0,-1212.0,-15981.0,-28703.0,-38737.0,-51160.0,202.0,-5969.0,-13541.0,-21980.0,-22969.0,1540.0,5211.0,-10452.0,-16911.0,-22859.0
11723,2025-04-29,HO,3823.0,122883.0,59296.0,349630.0,-119060.0,-9981.0,-39856.0,-56625.0,-92902.0,3305.0,3233.0,16521.0,28635.0,42498.0,11954.0,366.0,8123.0,15629.0,20625.0,-14337.0,-4045.0,-4524.0,8337.0,9009.0,17746.0,9981.0,39856.0,56625.0,92902.0,-3305.0,-3233.0,-16521.0,-28635.0,-42498.0,-11954.0,-366.0,-8123.0,-15629.0,-20625.0,14337.0,4045.0,4524.0,-8337.0,-9009.0,-17746.0
11722,2025-04-28,HO,13804.0,119650.0,58930.0,353675.0,-105846.0,-11366.0,-31697.0,-48662.0,-84719.0,8894.0,-278.0,16486.0,27667.0,40423.0,11052.0,134.0,9177.0,16312.0,21162.0,-13667.0,-9940.0,3909.0,14697.0,13183.0,24128.0,11366.0,31697.0,48662.0,84719.0,-8894.0,278.0,-16486.0,-27667.0,-40423.0,-11052.0,-134.0,-9177.0,-16312.0,-21162.0,13667.0,9940.0,-3909.0,-14697.0,-13183.0,-24128.0
11721,2025-04-25,HO,25170.0,119928.0,58796.0,363615.0,-94758.0,-8680.0,-21493.0,-40588.0,-77018.0,13286.0,7274.0,18983.0,31952.0,44415.0,15991.0,2653.0,10698.0,18828.0,21747.0,-12949.0,4178.0,17210.0,30836.0,28723.0,34392.0,8680.0,21493.0,40588.0,77018.0,-13286.0,-7274.0,-18983.0,-31952.0,-44415.0,-15991.0,-2653.0,-10698.0,-18828.0,-21747.0,12949.0,-4178.0,-17210.0,-30836.0,-28723.0,-34392.0
11720,2025-04-24,HO,33850.0,112654.0,56143.0,359437.0,-78804.0,-3592.0,-17024.0,-37489.0,-69665.0,14416.0,4540.0,12638.0,26850.0,39531.0,16375.0,3018.0,9290.0,17122.0,21444.0,-12445.0,6136.0,14185.0,26833.0,33777.0,36602.0,3592.0,17024.0,37489.0,69665.0,-14416.0,-4540.0,-12638.0,-26850.0,-39531.0,-16375.0,-3018.0,-9290.0,-17122.0,-21444.0,12445.0,-6136.0,-14185.0,-26833.0,-33777.0,-36602.0
11719,2025-04-23,HO,37442.0,108114.0,53125.0,353301.0,-70672.0,-6237.0,-15066.0,-42785.0,-67475.0,10671.0,1752.0,12722.0,22756.0,35179.0,13792.0,1952.0,7572.0,16011.0,17000.0,-13166.0,-853.0,15663.0,22122.0,28070.0,27365.0,6237.0,15066.0,42785.0,67475.0,-10671.0,-1752.0,-12722.0,-22756.0,-35179.0,-13792.0,-1952.0,-7572.0,-16011.0,-17000.0,13166.0,853.0,-15663.0,-22122.0,-28070.0,-27365.0
11718,2025-04-22,HO,43679.0,106362.0,51173.0,354154.0,-62683.0,-1822.0,-16769.0,-53046.0,43161.0,13319.0,3198.0,12114.0,25977.0,-4567.0,11884.0,1420.0,7506.0,12502.0,-22460.0,-16558.0,4388.0,12861.0,13533.0,22270.0,23765.0,1822.0,16769.0,53046.0,-43161.0,-13319.0,-3198.0,-12114.0,-25977.0,4567.0,-11884.0,-1420.0,-7506.0,-12502.0,22460.0,16558.0,-4388.0,-12861.0,-13533.0,-22270.0,-23765.0
