tradeDate,Name,Commercial_NetPosition,CommercialLongPosition,CommercialShortPosition,ManagedMoney_NetPosition,ManagedMoney_LongPosition,ManagedMoney_ShortPosition,Commercial_NetPosition_change,prior_report_Commercial_NetPosition_change,forward_report_Commercial_NetPosition_change,CommercialLongPosition_change,prior_report_CommercialLongPosition_change,forward_report_CommercialLongPosition_change,CommercialShortPosition_change,prior_report_CommercialShortPosition_change,forward_report_CommercialShortPosition_change,ManagedMoney_NetPosition_change,prior_report_ManagedMoney_NetPosition_change,forward_report_ManagedMoney_NetPosition_change,ManagedMoney_LongPosition_change,prior_report_ManagedMoney_LongPosition_change,forward_report_ManagedMoney_LongPosition_change,ManagedMoney_ShortPosition_change,prior_report_ManagedMoney_ShortPosition_change,forward_report_ManagedMoney_ShortPosition_change
2018-05-01,HO,-118272.0,93306.0,211578.0,27136.0,123974.0,96838.0,-4793.0,-7594.0,670.0,-8218.0,3100.0,-8652.0,-3425.0,10694.0,-9322.0,2320.0,555.0,5496.0,-670.0,7078.0,265.0,-2990.0,6523.0,-5231.0
2018-05-08,HO,-117602.0,84654.0,202256.0,32632.0,124239.0,91607.0,670.0,-4793.0,-6293.0,-8652.0,-8218.0,12833.0,-9322.0,-3425.0,19126.0,5496.0,2320.0,9782.0,265.0,-670.0,6957.0,-5231.0,-2990.0,-2825.0
2018-05-15,HO,-123895.0,97487.0,221382.0,42414.0,131196.0,88782.0,-6293.0,670.0,-2384.0,12833.0,-8652.0,-5488.0,19126.0,-9322.0,-3104.0,9782.0,5496.0,818.0,6957.0,265.0,2836.0,-2825.0,-5231.0,2018.0
2018-05-22,HO,-126279.0,91999.0,218278.0,43232.0,134032.0,90800.0,-2384.0,-6293.0,-648.0,-5488.0,12833.0,-15509.0,-3104.0,19126.0,-14861.0,818.0,9782.0,605.0,2836.0,6957.0,-3473.0,2018.0,-2825.0,-4078.0
2018-05-29,HO,-126927.0,76490.0,203417.0,43837.0,130559.0,86722.0,-648.0,-2384.0,9092.0,-15509.0,-5488.0,-8733.0,-14861.0,-3104.0,-17825.0,605.0,818.0,-6561.0,-3473.0,2836.0,-12306.0,-4078.0,2018.0,-5745.0
2018-06-05,HO,-117835.0,67757.0,185592.0,37276.0,118253.0,80977.0,9092.0,-648.0,1035.0,-8733.0,-15509.0,17067.0,-17825.0,-14861.0,16032.0,-6561.0,605.0,-4213.0,-12306.0,-3473.0,-6622.0,-5745.0,-4078.0,-2409.0
2018-06-12,HO,-116800.0,84824.0,201624.0,33063.0,111631.0,78568.0,1035.0,9092.0,1342.0,17067.0,-8733.0,3399.0,16032.0,-17825.0,2057.0,-4213.0,-6561.0,17077.0,-6622.0,-12306.0,-3383.0,-2409.0,-5745.0,-20460.0
2018-06-19,HO,-115458.0,88223.0,203681.0,50140.0,108248.0,58108.0,1342.0,1035.0,1977.0,3399.0,17067.0,-8441.0,2057.0,16032.0,-10418.0,17077.0,-4213.0,-4013.0,-3383.0,-6622.0,-10489.0,-20460.0,-2409.0,-6476.0
2018-06-26,HO,-113481.0,79782.0,193263.0,46127.0,97759.0,51632.0,1977.0,1342.0,-3979.0,-8441.0,3399.0,18373.0,-10418.0,2057.0,22352.0,-4013.0,17077.0,2511.0,-10489.0,-3383.0,-1292.0,-6476.0,-20460.0,-3803.0
2018-07-03,HO,-117460.0,98155.0,215615.0,48638.0,96467.0,47829.0,-3979.0,1977.0,2158.0,18373.0,-8441.0,957.0,22352.0,-10418.0,-1201.0,2511.0,-4013.0,1847.0,-1292.0,-10489.0,982.0,-3803.0,-6476.0,-865.0
2018-07-10,HO,-115302.0,99112.0,214414.0,50485.0,97449.0,46964.0,2158.0,-3979.0,12467.0,957.0,18373.0,11023.0,-1201.0,22352.0,-1444.0,1847.0,2511.0,-11306.0,982.0,-1292.0,-11231.0,-865.0,-3803.0,75.0
2018-07-17,HO,-102835.0,110135.0,212970.0,39179.0,86218.0,47039.0,12467.0,2158.0,-4222.0,11023.0,957.0,-8464.0,-1444.0,-1201.0,-4242.0,-11306.0,1847.0,1964.0,-11231.0,982.0,2077.0,75.0,-865.0,113.0
2018-07-24,HO,-107057.0,101671.0,208728.0,41143.0,88295.0,47152.0,-4222.0,12467.0,-1508.0,-8464.0,11023.0,-6507.0,-4242.0,-1444.0,-4999.0,1964.0,-11306.0,288.0,2077.0,-11231.0,4085.0,113.0,75.0,3797.0
2018-07-31,HO,-108565.0,95164.0,203729.0,41431.0,92380.0,50949.0,-1508.0,-4222.0,901.0,-6507.0,-8464.0,-5698.0,-4999.0,-4242.0,-6599.0,288.0,1964.0,-3241.0,4085.0,2077.0,-3719.0,3797.0,113.0,-478.0
2018-08-07,HO,-107664.0,89466.0,197130.0,38190.0,88661.0,50471.0,901.0,-1508.0,-331.0,-5698.0,-6507.0,-6477.0,-6599.0,-4999.0,-6146.0,-3241.0,288.0,-1323.0,-3719.0,4085.0,961.0,-478.0,3797.0,2284.0
2018-08-14,HO,-107995.0,82989.0,190984.0,36867.0,89622.0,52755.0,-331.0,901.0,-542.0,-6477.0,-5698.0,7666.0,-6146.0,-6599.0,8208.0,-1323.0,-3241.0,-1748.0,961.0,-3719.0,-2672.0,2284.0,-478.0,-924.0
2018-08-21,HO,-108537.0,90655.0,199192.0,35119.0,86950.0,51831.0,-542.0,-331.0,-7639.0,7666.0,-6477.0,629.0,8208.0,-6146.0,8268.0,-1748.0,-1323.0,3829.0,-2672.0,961.0,7112.0,-924.0,2284.0,3283.0
2018-08-28,HO,-116176.0,91284.0,207460.0,38948.0,94062.0,55114.0,-7639.0,-542.0,-5512.0,629.0,7666.0,3447.0,8268.0,8208.0,8959.0,3829.0,-1748.0,6166.0,7112.0,-2672.0,6096.0,3283.0,-924.0,-70.0
2018-09-04,HO,-121688.0,94731.0,216419.0,45114.0,100158.0,55044.0,-5512.0,-7639.0,6643.0,3447.0,629.0,20736.0,8959.0,8268.0,14093.0,6166.0,3829.0,-4096.0,6096.0,7112.0,-6232.0,-70.0,3283.0,-2136.0
2018-09-11,HO,-115045.0,115467.0,230512.0,41018.0,93926.0,52908.0,6643.0,-5512.0,3813.0,20736.0,3447.0,-7615.0,14093.0,8959.0,-11428.0,-4096.0,6166.0,2547.0,-6232.0,6096.0,-4988.0,-2136.0,-70.0,-7535.0
2018-09-18,HO,-111232.0,107852.0,219084.0,43565.0,88938.0,45373.0,3813.0,6643.0,-4295.0,-7615.0,20736.0,-3083.0,-11428.0,14093.0,1212.0,2547.0,-4096.0,61.0,-4988.0,-6232.0,1569.0,-7535.0,-2136.0,1508.0
2018-09-25,HO,-115527.0,104769.0,220296.0,43626.0,90507.0,46881.0,-4295.0,3813.0,-5886.0,-3083.0,-7615.0,-9214.0,1212.0,-11428.0,-3328.0,61.0,2547.0,4284.0,1569.0,-4988.0,4013.0,1508.0,-7535.0,-271.0
2018-10-02,HO,-121413.0,95555.0,216968.0,47910.0,94520.0,46610.0,-5886.0,-4295.0,-4086.0,-9214.0,-3083.0,4199.0,-3328.0,1212.0,8285.0,4284.0,61.0,420.0,4013.0,1569.0,-1636.0,-271.0,1508.0,-2056.0
2018-10-09,HO,-125499.0,99754.0,225253.0,48330.0,92884.0,44554.0,-4086.0,-5886.0,11167.0,4199.0,-9214.0,10108.0,8285.0,-3328.0,-1059.0,420.0,4284.0,-4378.0,-1636.0,4013.0,-5624.0,-2056.0,-271.0,-1246.0
2018-10-16,HO,-114332.0,109862.0,224194.0,43952.0,87260.0,43308.0,11167.0,-4086.0,6779.0,10108.0,4199.0,3995.0,-1059.0,8285.0,-2784.0,-4378.0,420.0,-6017.0,-5624.0,-1636.0,-2975.0,-1246.0,-2056.0,3042.0
2018-10-23,HO,-107553.0,113857.0,221410.0,37935.0,84285.0,46350.0,6779.0,11167.0,4448.0,3995.0,10108.0,8213.0,-2784.0,-1059.0,3765.0,-6017.0,-4378.0,-4841.0,-2975.0,-5624.0,-4116.0,3042.0,-1246.0,725.0
2018-10-30,HO,-103105.0,122070.0,225175.0,33094.0,80169.0,47075.0,4448.0,6779.0,350.0,8213.0,3995.0,-15067.0,3765.0,-2784.0,-15417.0,-4841.0,-6017.0,-4693.0,-4116.0,-2975.0,-5731.0,725.0,3042.0,-1038.0
2018-11-06,HO,-102755.0,107003.0,209758.0,28401.0,74438.0,46037.0,350.0,4448.0,5731.0,-15067.0,8213.0,1817.0,-15417.0,3765.0,-3914.0,-4693.0,-4841.0,-10549.0,-5731.0,-4116.0,-7383.0,-1038.0,725.0,3166.0
2018-11-13,HO,-97024.0,108820.0,205844.0,17852.0,67055.0,49203.0,5731.0,350.0,8408.0,1817.0,-15067.0,-6037.0,-3914.0,-15417.0,-14445.0,-10549.0,-4693.0,-9008.0,-7383.0,-5731.0,-6392.0,3166.0,-1038.0,2616.0
2018-11-20,HO,-88616.0,102783.0,191399.0,8844.0,60663.0,51819.0,8408.0,5731.0,8994.0,-6037.0,1817.0,14572.0,-14445.0,-3914.0,5578.0,-9008.0,-10549.0,-9549.0,-6392.0,-7383.0,-7636.0,2616.0,3166.0,1913.0
2018-11-27,HO,-79622.0,117355.0,196977.0,-705.0,53027.0,53732.0,8994.0,8408.0,4208.0,14572.0,-6037.0,-1806.0,5578.0,-14445.0,-6014.0,-9549.0,-9008.0,-2737.0,-7636.0,-6392.0,-1799.0,1913.0,2616.0,938.0
2018-12-04,HO,-75414.0,115549.0,190963.0,-3442.0,51228.0,54670.0,4208.0,8994.0,-576.0,-1806.0,14572.0,-3943.0,-6014.0,5578.0,-3367.0,-2737.0,-9549.0,1200.0,-1799.0,-7636.0,-2208.0,938.0,1913.0,-3408.0
2018-12-11,HO,-75990.0,111606.0,187596.0,-2242.0,49020.0,51262.0,-576.0,4208.0,4718.0,-3943.0,-1806.0,1743.0,-3367.0,-6014.0,-2975.0,1200.0,-2737.0,-3853.0,-2208.0,-1799.0,-926.0,-3408.0,938.0,2927.0
2018-12-18,HO,-71272.0,113349.0,184621.0,-6095.0,48094.0,54189.0,4718.0,-576.0,-4967.0,1743.0,-3943.0,-8267.0,-2975.0,-3367.0,-3300.0,-3853.0,1200.0,1038.0,-926.0,-2208.0,1393.0,2927.0,-3408.0,355.0
2018-12-25,HO,-76239.0,105082.0,181321.0,-5057.0,49487.0,54544.0,-4967.0,4718.0,-3813.0,-8267.0,1743.0,4029.0,-3300.0,-2975.0,7842.0,1038.0,-3853.0,847.0,1393.0,-926.0,959.0,355.0,2927.0,112.0
2019-01-01,HO,-80052.0,109111.0,189163.0,-4210.0,50446.0,54656.0,-3813.0,-4967.0,-73.0,4029.0,-8267.0,-2516.0,7842.0,-3300.0,-2443.0,847.0,1038.0,-2178.0,959.0,1393.0,-4983.0,112.0,355.0,-2805.0
2019-01-08,HO,-80125.0,106595.0,186720.0,-6388.0,45463.0,51851.0,-73.0,-3813.0,570.0,-2516.0,4029.0,-1983.0,-2443.0,7842.0,-2553.0,-2178.0,847.0,2836.0,-4983.0,959.0,-3894.0,-2805.0,112.0,-6730.0
2019-01-15,HO,-79555.0,104612.0,184167.0,-3552.0,41569.0,45121.0,570.0,-73.0,1986.0,-1983.0,-2516.0,13943.0,-2553.0,-2443.0,11957.0,2836.0,-2178.0,-2264.0,-3894.0,-4983.0,-468.0,-6730.0,-2805.0,1796.0
2019-01-22,HO,-77569.0,118555.0,196124.0,-5816.0,41101.0,46917.0,1986.0,570.0,3433.0,13943.0,-1983.0,-88.0,11957.0,-2553.0,-3521.0,-2264.0,2836.0,-2753.0,-468.0,-3894.0,2844.0,1796.0,-6730.0,5597.0
2019-01-29,HO,-74136.0,118467.0,192603.0,-8569.0,43945.0,52514.0,3433.0,1986.0,4129.0,-88.0,13943.0,5455.0,-3521.0,11957.0,1326.0,-2753.0,-2264.0,-5307.0,2844.0,-468.0,-3736.0,5597.0,1796.0,1571.0
2019-02-05,HO,-70007.0,123922.0,193929.0,-13876.0,40209.0,54085.0,4129.0,3433.0,1033.0,5455.0,-88.0,31789.0,1326.0,-3521.0,30756.0,-5307.0,-2753.0,-2349.0,-3736.0,2844.0,1062.0,1571.0,5597.0,3411.0
2019-02-12,HO,-68974.0,155711.0,224685.0,-16225.0,41271.0,57496.0,1033.0,4129.0,-7128.0,31789.0,5455.0,1790.0,30756.0,1326.0,8918.0,-2349.0,-5307.0,6072.0,1062.0,-3736.0,2323.0,3411.0,1571.0,-3749.0
2019-02-19,HO,-76102.0,157501.0,233603.0,-10153.0,43594.0,53747.0,-7128.0,1033.0,-2832.0,1790.0,31789.0,-3949.0,8918.0,30756.0,-1117.0,6072.0,-2349.0,361.0,2323.0,1062.0,1164.0,-3749.0,3411.0,803.0
2019-02-26,HO,-78934.0,153552.0,232486.0,-9792.0,44758.0,54550.0,-2832.0,-7128.0,2418.0,-3949.0,1790.0,5434.0,-1117.0,8918.0,3016.0,361.0,6072.0,-3768.0,1164.0,2323.0,3318.0,803.0,-3749.0,7086.0
2019-03-05,HO,-76516.0,158986.0,235502.0,-13560.0,48076.0,61636.0,2418.0,-2832.0,3339.0,5434.0,-3949.0,-29851.0,3016.0,-1117.0,-33190.0,-3768.0,361.0,-594.0,3318.0,1164.0,-746.0,7086.0,803.0,-152.0
2019-03-12,HO,-73177.0,129135.0,202312.0,-14154.0,47330.0,61484.0,3339.0,2418.0,1262.0,-29851.0,5434.0,-14186.0,-33190.0,3016.0,-15448.0,-594.0,-3768.0,403.0,-746.0,3318.0,-4109.0,-152.0,7086.0,-4512.0
2019-03-19,HO,-71915.0,114949.0,186864.0,-13751.0,43221.0,56972.0,1262.0,3339.0,1919.0,-14186.0,-29851.0,-9403.0,-15448.0,-33190.0,-11322.0,403.0,-594.0,542.0,-4109.0,-746.0,1465.0,-4512.0,-152.0,923.0
2019-03-26,HO,-69996.0,105546.0,175542.0,-13209.0,44686.0,57895.0,1919.0,1262.0,2841.0,-9403.0,-14186.0,16963.0,-11322.0,-15448.0,14122.0,542.0,403.0,-2249.0,1465.0,-4109.0,-1508.0,923.0,-4512.0,741.0
2019-04-02,HO,-67155.0,122509.0,189664.0,-15458.0,43178.0,58636.0,2841.0,1919.0,-5478.0,16963.0,-9403.0,-6825.0,14122.0,-11322.0,-1347.0,-2249.0,542.0,2876.0,-1508.0,1465.0,2937.0,741.0,923.0,61.0
2019-04-09,HO,-72633.0,115684.0,188317.0,-12582.0,46115.0,58697.0,-5478.0,2841.0,3929.0,-6825.0,16963.0,8971.0,-1347.0,14122.0,5042.0,2876.0,-2249.0,-1446.0,2937.0,-1508.0,1164.0,61.0,741.0,2610.0
2019-04-16,HO,-68704.0,124655.0,193359.0,-14028.0,47279.0,61307.0,3929.0,-5478.0,-1042.0,8971.0,-6825.0,12115.0,5042.0,-1347.0,13157.0,-1446.0,2876.0,1836.0,1164.0,2937.0,1528.0,2610.0,61.0,-308.0
2019-04-23,HO,-69746.0,136770.0,206516.0,-12192.0,48807.0,60999.0,-1042.0,3929.0,5853.0,12115.0,8971.0,-1387.0,13157.0,5042.0,-7240.0,1836.0,-1446.0,-3784.0,1528.0,1164.0,-3770.0,-308.0,2610.0,14.0
2019-04-30,HO,-63893.0,135383.0,199276.0,-15976.0,45037.0,61013.0,5853.0,-1042.0,4676.0,-1387.0,12115.0,-4989.0,-7240.0,13157.0,-9665.0,-3784.0,1836.0,-369.0,-3770.0,1528.0,-157.0,14.0,-308.0,212.0
2019-05-07,HO,-59217.0,130394.0,189611.0,-16345.0,44880.0,61225.0,4676.0,5853.0,-1227.0,-4989.0,-1387.0,14233.0,-9665.0,-7240.0,15460.0,-369.0,-3784.0,-1535.0,-157.0,-3770.0,-2357.0,212.0,14.0,-822.0
2019-05-14,HO,-60444.0,144627.0,205071.0,-17880.0,42523.0,60403.0,-1227.0,4676.0,-4438.0,14233.0,-4989.0,-3356.0,15460.0,-9665.0,1082.0,-1535.0,-369.0,2947.0,-2357.0,-157.0,2450.0,-822.0,212.0,-497.0
2019-05-21,HO,-64882.0,141271.0,206153.0,-14933.0,44973.0,59906.0,-4438.0,-1227.0,6477.0,-3356.0,14233.0,1727.0,1082.0,15460.0,-4750.0,2947.0,-1535.0,-6895.0,2450.0,-2357.0,-7144.0,-497.0,-822.0,-249.0
2019-05-28,HO,-58405.0,142998.0,201403.0,-21828.0,37829.0,59657.0,6477.0,-4438.0,718.0,1727.0,-3356.0,12392.0,-4750.0,1082.0,11674.0,-6895.0,2947.0,75.0,-7144.0,2450.0,-3566.0,-249.0,-497.0,-3641.0
2019-06-04,HO,-57687.0,155390.0,213077.0,-21753.0,34263.0,56016.0,718.0,6477.0,5277.0,12392.0,1727.0,-6278.0,11674.0,-4750.0,-11555.0,75.0,-6895.0,-3690.0,-3566.0,-7144.0,-1658.0,-3641.0,-249.0,2032.0
2019-06-11,HO,-52410.0,149112.0,201522.0,-25443.0,32605.0,58048.0,5277.0,718.0,-1582.0,-6278.0,12392.0,-8053.0,-11555.0,11674.0,-6471.0,-3690.0,75.0,5990.0,-1658.0,-3566.0,-1015.0,2032.0,-3641.0,-7005.0
2019-06-18,HO,-53992.0,141059.0,195051.0,-19453.0,31590.0,51043.0,-1582.0,5277.0,-9663.0,-8053.0,-6278.0,-4502.0,-6471.0,-11555.0,5161.0,5990.0,-3690.0,7260.0,-1015.0,-1658.0,1778.0,-7005.0,2032.0,-5482.0
2019-06-25,HO,-63655.0,136557.0,200212.0,-12193.0,33368.0,45561.0,-9663.0,-1582.0,-3291.0,-4502.0,-8053.0,-1518.0,5161.0,-6471.0,1773.0,7260.0,5990.0,3787.0,1778.0,-1015.0,2175.0,-5482.0,-7005.0,-1612.0
2019-07-02,HO,-66946.0,135039.0,201985.0,-8406.0,35543.0,43949.0,-3291.0,-9663.0,-1292.0,-1518.0,-4502.0,4187.0,1773.0,5161.0,5479.0,3787.0,7260.0,888.0,2175.0,1778.0,2432.0,-1612.0,-5482.0,1544.0
2019-07-09,HO,-68238.0,139226.0,207464.0,-7518.0,37975.0,45493.0,-1292.0,-3291.0,371.0,4187.0,-1518.0,5448.0,5479.0,1773.0,5077.0,888.0,3787.0,2325.0,2432.0,2175.0,3312.0,1544.0,-1612.0,987.0
2019-07-16,HO,-67867.0,144674.0,212541.0,-5193.0,41287.0,46480.0,371.0,-1292.0,2898.0,5448.0,4187.0,19930.0,5077.0,5479.0,17032.0,2325.0,888.0,3793.0,3312.0,2432.0,3804.0,987.0,1544.0,11.0
2019-07-23,HO,-64969.0,164604.0,229573.0,-1400.0,45091.0,46491.0,2898.0,371.0,-6661.0,19930.0,5448.0,3007.0,17032.0,5077.0,9668.0,3793.0,2325.0,6370.0,3804.0,3312.0,7143.0,11.0,987.0,773.0
2019-07-30,HO,-71630.0,167611.0,239241.0,4970.0,52234.0,47264.0,-6661.0,2898.0,1520.0,3007.0,19930.0,-4195.0,9668.0,17032.0,-5715.0,6370.0,3793.0,-3023.0,7143.0,3804.0,1603.0,773.0,11.0,4626.0
2019-08-06,HO,-70110.0,163416.0,233526.0,1947.0,53837.0,51890.0,1520.0,-6661.0,438.0,-4195.0,3007.0,3501.0,-5715.0,9668.0,3063.0,-3023.0,6370.0,-3304.0,1603.0,7143.0,-2122.0,4626.0,773.0,1182.0
2019-08-13,HO,-69672.0,166917.0,236589.0,-1357.0,51715.0,53072.0,438.0,1520.0,-878.0,3501.0,-4195.0,-11414.0,3063.0,-5715.0,-10536.0,-3304.0,-3023.0,1162.0,-2122.0,1603.0,-320.0,1182.0,4626.0,-1482.0
2019-08-20,HO,-70550.0,155503.0,226053.0,-195.0,51395.0,51590.0,-878.0,438.0,-2138.0,-11414.0,3501.0,-17795.0,-10536.0,3063.0,-15657.0,1162.0,-3304.0,442.0,-320.0,-2122.0,-215.0,-1482.0,1182.0,-657.0
2019-08-27,HO,-72688.0,137708.0,210396.0,247.0,51180.0,50933.0,-2138.0,-878.0,10182.0,-17795.0,-11414.0,375.0,-15657.0,-10536.0,-9807.0,442.0,1162.0,-5355.0,-215.0,-320.0,-3000.0,-657.0,-1482.0,2355.0
2019-09-03,HO,-62506.0,138083.0,200589.0,-5108.0,48180.0,53288.0,10182.0,-2138.0,-11589.0,375.0,-17795.0,-3988.0,-9807.0,-15657.0,7601.0,-5355.0,442.0,4294.0,-3000.0,-215.0,679.0,2355.0,-657.0,-3615.0
2019-09-10,HO,-74095.0,134095.0,208190.0,-814.0,48859.0,49673.0,-11589.0,10182.0,6032.0,-3988.0,375.0,7376.0,7601.0,-9807.0,1344.0,4294.0,-5355.0,1691.0,679.0,-3000.0,-1819.0,-3615.0,2355.0,-3510.0
2019-09-17,HO,-68063.0,141471.0,209534.0,877.0,47040.0,46163.0,6032.0,-11589.0,2618.0,7376.0,-3988.0,5621.0,1344.0,7601.0,3003.0,1691.0,4294.0,-3721.0,-1819.0,679.0,118.0,-3510.0,-3615.0,3839.0
2019-09-24,HO,-65445.0,147092.0,212537.0,-2844.0,47158.0,50002.0,2618.0,6032.0,2965.0,5621.0,7376.0,1194.0,3003.0,1344.0,-1771.0,-3721.0,1691.0,-2070.0,118.0,-1819.0,-2627.0,3839.0,-3510.0,-557.0
2019-10-01,HO,-62480.0,148286.0,210766.0,-4914.0,44531.0,49445.0,2965.0,2618.0,2979.0,1194.0,5621.0,18705.0,-1771.0,3003.0,15726.0,-2070.0,-3721.0,-8614.0,-2627.0,118.0,-1740.0,-557.0,3839.0,6874.0
2019-10-08,HO,-59501.0,166991.0,226492.0,-13528.0,42791.0,56319.0,2979.0,2965.0,-3659.0,18705.0,1194.0,1365.0,15726.0,-1771.0,5024.0,-8614.0,-2070.0,6700.0,-1740.0,-2627.0,6673.0,6874.0,-557.0,-27.0
2019-10-15,HO,-63160.0,168356.0,231516.0,-6828.0,49464.0,56292.0,-3659.0,2979.0,-5877.0,1365.0,18705.0,16481.0,5024.0,15726.0,22358.0,6700.0,-8614.0,4854.0,6673.0,-1740.0,4574.0,-27.0,6874.0,-280.0
2019-10-22,HO,-69037.0,184837.0,253874.0,-1974.0,54038.0,56012.0,-5877.0,-3659.0,-10403.0,16481.0,1365.0,-10337.0,22358.0,5024.0,66.0,4854.0,6700.0,4015.0,4574.0,6673.0,4160.0,-280.0,-27.0,145.0
2019-10-29,HO,-79440.0,174500.0,253940.0,2041.0,58198.0,56157.0,-10403.0,-5877.0,3547.0,-10337.0,16481.0,5605.0,66.0,22358.0,2058.0,4015.0,4854.0,-368.0,4160.0,4574.0,-4782.0,145.0,-280.0,-4414.0
2019-11-05,HO,-75893.0,180105.0,255998.0,1673.0,53416.0,51743.0,3547.0,-10403.0,3547.0,5605.0,-10337.0,-17975.0,2058.0,66.0,-21522.0,-368.0,4015.0,248.0,-4782.0,4160.0,1145.0,-4414.0,145.0,897.0
2019-11-12,HO,-72346.0,162130.0,234476.0,1921.0,54561.0,52640.0,3547.0,3547.0,1812.0,-17975.0,5605.0,-9836.0,-21522.0,2058.0,-11648.0,248.0,-368.0,-2237.0,1145.0,-4782.0,-1207.0,897.0,-4414.0,1030.0
2019-11-19,HO,-70534.0,152294.0,222828.0,-316.0,53354.0,53670.0,1812.0,3547.0,-4475.0,-9836.0,-17975.0,8134.0,-11648.0,-21522.0,12609.0,-2237.0,248.0,5231.0,-1207.0,1145.0,5399.0,1030.0,897.0,168.0
2019-11-26,HO,-75009.0,160428.0,235437.0,4915.0,58753.0,53838.0,-4475.0,1812.0,3553.0,8134.0,-9836.0,-9070.0,12609.0,-11648.0,-12623.0,5231.0,-2237.0,-5622.0,5399.0,-1207.0,-6253.0,168.0,1030.0,-631.0
2019-12-03,HO,-71456.0,151358.0,222814.0,-707.0,52500.0,53207.0,3553.0,-4475.0,-3388.0,-9070.0,8134.0,-6521.0,-12623.0,12609.0,-3133.0,-5622.0,5231.0,3011.0,-6253.0,5399.0,6780.0,-631.0,168.0,3769.0
2019-12-10,HO,-74844.0,144837.0,219681.0,2304.0,59280.0,56976.0,-3388.0,3553.0,-2580.0,-6521.0,-9070.0,-1202.0,-3133.0,-12623.0,1378.0,3011.0,-5622.0,-453.0,6780.0,-6253.0,740.0,3769.0,-631.0,1193.0
2019-12-17,HO,-77424.0,143635.0,221059.0,1851.0,60020.0,58169.0,-2580.0,-3388.0,-3214.0,-1202.0,-6521.0,-544.0,1378.0,-3133.0,2670.0,-453.0,3011.0,3161.0,740.0,6780.0,3880.0,1193.0,3769.0,719.0
2019-12-24,HO,-80638.0,143091.0,223729.0,5012.0,63900.0,58888.0,-3214.0,-2580.0,270.0,-544.0,-1202.0,1814.0,2670.0,1378.0,1544.0,3161.0,-453.0,2592.0,3880.0,740.0,1302.0,719.0,1193.0,-1290.0
2019-12-31,HO,-80368.0,144905.0,225273.0,7604.0,65202.0,57598.0,270.0,-3214.0,3240.0,1814.0,-544.0,-8796.0,1544.0,2670.0,-12036.0,2592.0,3161.0,-4833.0,1302.0,3880.0,-853.0,-1290.0,719.0,3980.0
2020-01-07,HO,-77128.0,136109.0,213237.0,2771.0,64349.0,61578.0,3240.0,270.0,15505.0,-8796.0,1814.0,1232.0,-12036.0,1544.0,-14273.0,-4833.0,2592.0,-14396.0,-853.0,1302.0,-10052.0,3980.0,-1290.0,4344.0
2020-01-14,HO,-61623.0,137341.0,198964.0,-11625.0,54297.0,65922.0,15505.0,3240.0,-5141.0,1232.0,-8796.0,-36813.0,-14273.0,-12036.0,-31672.0,-14396.0,-4833.0,5082.0,-10052.0,-853.0,1228.0,4344.0,3980.0,-3854.0
2020-01-21,HO,-66764.0,100528.0,167292.0,-6543.0,55525.0,62068.0,-5141.0,15505.0,16509.0,-36813.0,1232.0,9216.0,-31672.0,-14273.0,-7293.0,5082.0,-14396.0,-13374.0,1228.0,-10052.0,-8150.0,-3854.0,4344.0,5224.0
2020-01-28,HO,-50255.0,109744.0,159999.0,-19917.0,47375.0,67292.0,16509.0,-5141.0,9560.0,9216.0,-36813.0,3825.0,-7293.0,-31672.0,-5735.0,-13374.0,5082.0,-7757.0,-8150.0,1228.0,-1203.0,5224.0,-3854.0,6554.0
2020-02-04,HO,-40695.0,113569.0,154264.0,-27674.0,46172.0,73846.0,9560.0,16509.0,-632.0,3825.0,9216.0,3270.0,-5735.0,-7293.0,3902.0,-7757.0,-13374.0,4570.0,-1203.0,-8150.0,5098.0,6554.0,5224.0,528.0
2020-02-11,HO,-41327.0,116839.0,158166.0,-23104.0,51270.0,74374.0,-632.0,9560.0,-3408.0,3270.0,3825.0,4162.0,3902.0,-5735.0,7570.0,4570.0,-7757.0,3117.0,5098.0,-1203.0,543.0,528.0,6554.0,-2574.0
2020-02-18,HO,-44735.0,121001.0,165736.0,-19987.0,51813.0,71800.0,-3408.0,-632.0,9178.0,4162.0,3270.0,12553.0,7570.0,3902.0,3375.0,3117.0,4570.0,-7565.0,543.0,5098.0,-6774.0,-2574.0,528.0,791.0
2020-02-25,HO,-35557.0,133554.0,169111.0,-27552.0,45039.0,72591.0,9178.0,-3408.0,-6995.0,12553.0,4162.0,-5583.0,3375.0,7570.0,1412.0,-7565.0,3117.0,1326.0,-6774.0,543.0,-5087.0,791.0,-2574.0,-6413.0
2020-03-03,HO,-42552.0,127971.0,170523.0,-26226.0,39952.0,66178.0,-6995.0,9178.0,-6371.0,-5583.0,12553.0,-10098.0,1412.0,3375.0,-3727.0,1326.0,-7565.0,2174.0,-5087.0,-6774.0,-3656.0,-6413.0,791.0,-5830.0
2020-03-10,HO,-48923.0,117873.0,166796.0,-24052.0,36296.0,60348.0,-6371.0,-6995.0,-10480.0,-10098.0,-5583.0,-7722.0,-3727.0,1412.0,2758.0,2174.0,1326.0,9839.0,-3656.0,-5087.0,-2200.0,-5830.0,-6413.0,-12039.0
