Unnamed: 0,tradeDate,Name,F1_Volume,F2_Volume,F3_Volume,F1MinusF2_Volume,prior_cumulative_1D_F1_Volume,prior_1D_F1_Volume_change,prior_cumulative_5D_F1_Volume,prior_5D_F1_Volume_change,prior_cumulative_10D_F1_Volume,prior_10D_F1_Volume_change,prior_cumulative_15D_F1_Volume,prior_15D_F1_Volume_change,prior_cumulative_20D_F1_Volume,prior_20D_F1_Volume_change,prior_cumulative_1D_F2_Volume,prior_1D_F2_Volume_change,prior_cumulative_5D_F2_Volume,prior_5D_F2_Volume_change,prior_cumulative_10D_F2_Volume,prior_10D_F2_Volume_change,prior_cumulative_15D_F2_Volume,prior_15D_F2_Volume_change,prior_cumulative_20D_F2_Volume,prior_20D_F2_Volume_change,prior_cumulative_1D_F3_Volume,prior_1D_F3_Volume_change,prior_cumulative_5D_F3_Volume,prior_5D_F3_Volume_change,prior_cumulative_10D_F3_Volume,prior_10D_F3_Volume_change,prior_cumulative_15D_F3_Volume,prior_15D_F3_Volume_change,prior_cumulative_20D_F3_Volume,prior_20D_F3_Volume_change,forward_cumulative_1D_F1_Volume,forward_cumulative_5D_F1_Volume,forward_cumulative_10D_F1_Volume,forward_cumulative_15D_F1_Volume,forward_cumulative_20D_F1_Volume,forward_cumulative_1D_F2_Volume,forward_cumulative_5D_F2_Volume,forward_cumulative_10D_F2_Volume,forward_cumulative_15D_F2_Volume,forward_cumulative_20D_F2_Volume,forward_cumulative_1D_F3_Volume,forward_cumulative_5D_F3_Volume,forward_cumulative_10D_F3_Volume,forward_cumulative_15D_F3_Volume,forward_cumulative_20D_F3_Volume
7830,2025-07-07,XB,65359.0,52849.0,22563.0,20630.0,65359.0,21298.0,223837.0,45314.0,363025.0,24396.0,658547.0,11659.0,973823.0,3910.0,52849.0,20655.0,230431.0,-10268.0,657126.0,-58458.0,1212639.0,-6671.0,1509792.0,7547.0,22563.0,9974.0,105562.0,-21100.0,385185.0,-52979.0,731642.0,-6888.0,881777.0,172.0,65359.0,,,,,52849.0,,,,,22563.0,,,,
7829,2025-07-03,XB,44061.0,32194.0,12589.0,12613.0,44061.0,-14256.0,178523.0,19256.0,338629.0,-7914.0,646888.0,-24898.0,969913.0,-36373.0,32194.0,-18505.0,240699.0,-49528.0,715584.0,-74662.0,1219310.0,-44608.0,1502245.0,-43516.0,12589.0,-3968.0,126662.0,-45460.0,438164.0,-55913.0,738530.0,-26551.0,881605.0,-30313.0,44061.0,,,,,32194.0,,,,,12589.0,,,,
7828,2025-07-02,XB,58317.0,50699.0,16557.0,24921.0,58317.0,6743.0,159267.0,33165.0,346543.0,3138.0,671786.0,-2210.0,1006286.0,-2788.0,50699.0,9224.0,290227.0,-30583.0,790246.0,-43433.0,1263918.0,-11364.0,1545761.0,5306.0,16557.0,-1495.0,172122.0,-35591.0,494077.0,-42061.0,765081.0,-11653.0,911918.0,-4191.0,58317.0,,,,,50699.0,,,,,16557.0,,,,
7827,2025-07-01,XB,51574.0,41475.0,18052.0,18280.0,51574.0,47048.0,126102.0,25243.0,343405.0,-9158.0,673996.0,-12115.0,1009074.0,-30431.0,41475.0,-11739.0,320810.0,-57746.0,833679.0,-60879.0,1275282.0,-14289.0,1540455.0,-13440.0,18052.0,-17749.0,207713.0,-45470.0,536138.0,-31566.0,776734.0,-10226.0,916109.0,-5026.0,51574.0,,,,,41475.0,,,,,18052.0,,,,
7826,2025-06-30,XB,4526.0,53214.0,35801.0,3244.0,4526.0,-15519.0,100859.0,-38329.0,352563.0,-82147.0,686111.0,-63875.0,1039505.0,-438.0,53214.0,-9903.0,378556.0,-48139.0,894558.0,-87650.0,1289571.0,10210.0,1553895.0,-21540.0,35801.0,-7862.0,253183.0,-26440.0,567704.0,-58376.0,786960.0,10745.0,921135.0,-3567.0,4526.0,223837.0,,,,53214.0,230431.0,,,,35801.0,105562.0,,,
7825,2025-06-27,XB,20045.0,63117.0,43663.0,8875.0,20045.0,-4760.0,139188.0,-20918.0,434710.0,-33655.0,749986.0,-41404.0,1039943.0,10.0,63117.0,-18605.0,426695.0,-48190.0,982208.0,3597.0,1279361.0,17815.0,1575435.0,-13421.0,43663.0,-14386.0,279623.0,-31879.0,626080.0,14212.0,776215.0,21272.0,924702.0,-3779.0,20045.0,178523.0,,,,63117.0,240699.0,,,,43663.0,126662.0,,,
7824,2025-06-26,XB,24805.0,81722.0,58049.0,12334.0,24805.0,-347.0,160106.0,-27170.0,468365.0,-44154.0,791390.0,-55629.0,1039933.0,-7463.0,81722.0,440.0,474885.0,-25134.0,978611.0,4920.0,1261546.0,6012.0,1588856.0,3843.0,58049.0,5901.0,311502.0,-10453.0,611868.0,18909.0,754943.0,15147.0,928481.0,9272.0,24805.0,159267.0,,,,81722.0,290227.0,,,,58049.0,172122.0,,,
7823,2025-06-25,XB,25152.0,81282.0,52148.0,12775.0,25152.0,-1179.0,187276.0,-30027.0,512519.0,-35375.0,847019.0,-35953.0,1047396.0,-13423.0,81282.0,-17939.0,500019.0,-12850.0,973691.0,19219.0,1255534.0,35889.0,1585013.0,-15676.0,52148.0,-11374.0,321955.0,-6470.0,592959.0,23938.0,739796.0,31400.0,919209.0,3659.0,25152.0,126102.0,,,,81282.0,320810.0,,,,52148.0,207713.0,,,
7822,2025-06-24,XB,26331.0,99221.0,63522.0,11962.0,26331.0,-16524.0,217303.0,-34401.0,547894.0,-37358.0,882972.0,-55674.0,1060819.0,-15626.0,99221.0,-2132.0,512869.0,-3133.0,954472.0,43457.0,1219645.0,44306.0,1600689.0,5155.0,63522.0,1281.0,328425.0,13904.0,569021.0,35244.0,708396.0,40444.0,915550.0,17698.0,26331.0,100859.0,,,,99221.0,378556.0,,,,63522.0,253183.0,,,
7821,2025-06-23,XB,42855.0,101353.0,62241.0,18107.0,42855.0,1892.0,251704.0,-43818.0,585252.0,-25546.0,938646.0,37891.0,1076445.0,11257.0,101353.0,-9954.0,516002.0,-39511.0,911015.0,58349.0,1175339.0,26599.0,1595534.0,31078.0,62241.0,-13301.0,314521.0,-31936.0,533777.0,37185.0,667952.0,22873.0,897852.0,33426.0,42855.0,139188.0,363025.0,,,101353.0,426695.0,657126.0,,,62241.0,279623.0,385185.0,,
7820,2025-06-20,XB,40963.0,111307.0,75542.0,16183.0,40963.0,-11012.0,295522.0,-12737.0,610798.0,-20486.0,900755.0,20928.0,1065188.0,4107.0,111307.0,4451.0,555513.0,51787.0,852666.0,66005.0,1148740.0,34769.0,1564456.0,33201.0,75542.0,7040.0,346457.0,46091.0,496592.0,53151.0,645079.0,28100.0,864426.0,42248.0,40963.0,160106.0,338629.0,,,111307.0,474885.0,715584.0,,,75542.0,311502.0,438164.0,,
7819,2025-06-18,XB,51975.0,106856.0,68502.0,25834.0,51975.0,-3204.0,308259.0,-16984.0,631284.0,-28459.0,879827.0,19707.0,1061081.0,17938.0,106856.0,12724.0,503726.0,30054.0,786661.0,31146.0,1113971.0,28977.0,1531255.0,48997.0,68502.0,9884.0,300366.0,29362.0,443441.0,25600.0,616979.0,19725.0,822178.0,39193.0,51975.0,187276.0,346543.0,,,106856.0,500019.0,790246.0,,,68502.0,321955.0,494077.0,,
7818,2025-06-17,XB,55179.0,94132.0,58618.0,26426.0,55179.0,-5553.0,325243.0,-5348.0,659743.0,-5926.0,860120.0,16604.0,1043143.0,9961.0,94132.0,-8222.0,473672.0,32069.0,755515.0,48739.0,1084994.0,-2826.0,1482258.0,31625.0,58618.0,9000.0,271004.0,30408.0,417841.0,37870.0,597254.0,10129.0,782985.0,36554.0,55179.0,217303.0,343405.0,,,94132.0,512869.0,833679.0,,,58618.0,328425.0,536138.0,,
7817,2025-06-16,XB,60732.0,102354.0,49618.0,25551.0,60732.0,-25941.0,330591.0,-2957.0,665669.0,-21273.0,843516.0,18775.0,1033182.0,16513.0,102354.0,-38510.0,441603.0,46590.0,706776.0,47439.0,1087820.0,8288.0,1450633.0,42129.0,49618.0,-44559.0,240596.0,21340.0,379971.0,26540.0,587125.0,3794.0,746431.0,24812.0,60732.0,251704.0,352563.0,,,102354.0,516002.0,894558.0,,,49618.0,314521.0,567704.0,,
7816,2025-06-13,XB,86673.0,140864.0,94177.0,36905.0,86673.0,32973.0,333548.0,18272.0,686942.0,81709.0,824741.0,55075.0,1016669.0,35261.0,140864.0,81344.0,395013.0,97860.0,659337.0,66110.0,1079532.0,70589.0,1408504.0,75458.0,94177.0,64726.0,219256.0,69121.0,353431.0,54809.0,583331.0,65362.0,721619.0,57713.0,86673.0,295522.0,434710.0,658547.0,,140864.0,555513.0,982208.0,1212639.0,,94177.0,346457.0,626080.0,731642.0,
7815,2025-06-12,XB,53700.0,59520.0,29451.0,21517.0,53700.0,-15259.0,315276.0,-7749.0,605233.0,33665.0,769666.0,16844.0,981408.0,-12158.0,59520.0,-17282.0,297153.0,14218.0,593227.0,-17018.0,1008943.0,-18586.0,1333046.0,-25225.0,29451.0,-9689.0,150135.0,7060.0,298622.0,-17991.0,517969.0,-3843.0,663906.0,-8007.0,53700.0,308259.0,468365.0,646888.0,,59520.0,503726.0,978611.0,1219310.0,,29451.0,300366.0,611868.0,738530.0,
7814,2025-06-11,XB,68959.0,76802.0,39140.0,27287.0,68959.0,8432.0,323025.0,-11475.0,571568.0,36691.0,752822.0,34922.0,993566.0,4616.0,76802.0,14739.0,282935.0,1092.0,610245.0,-1077.0,1027529.0,18943.0,1358271.0,1276.0,39140.0,10930.0,143075.0,-3762.0,316613.0,-9637.0,521812.0,9831.0,671913.0,2629.0,68959.0,325243.0,512519.0,671786.0,,76802.0,473672.0,973691.0,1263918.0,,39140.0,271004.0,592959.0,765081.0,
7813,2025-06-10,XB,60527.0,62063.0,28210.0,25946.0,60527.0,-3162.0,334500.0,-578.0,534877.0,21952.0,717900.0,15309.0,988950.0,-4413.0,62063.0,6299.0,281843.0,16670.0,611322.0,-34895.0,1008586.0,-444.0,1356995.0,-4472.0,28210.0,-68.0,146837.0,7462.0,326250.0,-20279.0,511981.0,6146.0,669284.0,1461.0,60527.0,330591.0,547894.0,673996.0,,62063.0,441603.0,954472.0,1275282.0,,28210.0,240596.0,569021.0,776734.0,
7812,2025-06-09,XB,63689.0,55764.0,28278.0,26818.0,63689.0,-4712.0,335078.0,-18316.0,512925.0,21732.0,702591.0,19470.0,993363.0,-9213.0,55764.0,12760.0,265173.0,849.0,646217.0,-38302.0,1009030.0,-4461.0,1361467.0,-14231.0,28278.0,3222.0,139375.0,5200.0,346529.0,-17546.0,505835.0,3472.0,667823.0,-28.0,63689.0,333548.0,585252.0,686111.0,,55764.0,395013.0,911015.0,1289571.0,,28278.0,219256.0,533777.0,786960.0,
7811,2025-06-06,XB,68401.0,43004.0,25056.0,20086.0,68401.0,6952.0,353394.0,63437.0,491193.0,36803.0,683121.0,16989.0,1002576.0,-5054.0,43004.0,-2298.0,264324.0,-31750.0,684519.0,-27271.0,1013491.0,-22402.0,1375698.0,-28498.0,25056.0,2665.0,134175.0,-14312.0,364075.0,-3759.0,502363.0,-11408.0,667851.0,-3155.0,68401.0,315276.0,610798.0,749986.0,973823.0,43004.0,297153.0,852666.0,1279361.0,1509792.0,25056.0,150135.0,496592.0,776215.0,881777.0
7810,2025-06-05,XB,61449.0,45302.0,22391.0,19860.0,61449.0,-18985.0,289957.0,41414.0,454390.0,24593.0,666132.0,-4409.0,1007630.0,-9433.0,45302.0,-30408.0,296074.0,-31236.0,711790.0,-32804.0,1035893.0,-39443.0,1404196.0,-16855.0,22391.0,-20511.0,148487.0,-25051.0,367834.0,-10903.0,513771.0,-15067.0,671006.0,-8478.0,61449.0,323025.0,631284.0,791390.0,969913.0,45302.0,282935.0,786661.0,1261546.0,1502245.0,22391.0,143075.0,443441.0,754943.0,881605.0
7809,2025-06-04,XB,80434.0,75710.0,42902.0,30669.0,80434.0,19329.0,248543.0,48166.0,429797.0,46397.0,670541.0,16091.0,1017063.0,19145.0,75710.0,30317.0,327310.0,-2169.0,744594.0,17851.0,1075336.0,184.0,1421051.0,21367.0,42902.0,22154.0,173538.0,-5875.0,378737.0,13593.0,528838.0,6391.0,679484.0,12676.0,80434.0,334500.0,659743.0,847019.0,1006286.0,75710.0,281843.0,755515.0,1255534.0,1545761.0,42902.0,146837.0,417841.0,739796.0,911918.0
7808,2025-06-03,XB,61105.0,45393.0,20748.0,22047.0,61105.0,-20900.0,200377.0,22530.0,383400.0,15887.0,654450.0,-3835.0,997918.0,-6319.0,45393.0,-9522.0,329479.0,-51565.0,726743.0,-17114.0,1075152.0,-21142.0,1399684.0,-11544.0,20748.0,-2330.0,179413.0,-27741.0,365144.0,-1316.0,522447.0,-6001.0,666808.0,-5712.0,61105.0,335078.0,665669.0,882972.0,1009074.0,45393.0,265173.0,706776.0,1219645.0,1540455.0,20748.0,139375.0,379971.0,708396.0,916109.0
7807,2025-06-02,XB,82005.0,54915.0,23078.0,27458.0,82005.0,77041.0,177847.0,40048.0,367513.0,37786.0,658285.0,9103.0,1004237.0,15734.0,54915.0,-19839.0,381044.0,-39151.0,743857.0,-5310.0,1096294.0,-15080.0,1411228.0,2127.0,23078.0,-16290.0,207154.0,-22746.0,366460.0,-1728.0,528448.0,-5228.0,672520.0,-3751.0,82005.0,353394.0,686942.0,938646.0,1039505.0,54915.0,264324.0,659337.0,1175339.0,1553895.0,23078.0,134175.0,353431.0,667952.0,921135.0
7806,2025-05-30,XB,4964.0,74754.0,39368.0,4392.0,4964.0,-15071.0,137799.0,-26634.0,329727.0,-46448.0,649182.0,-68491.0,988503.0,-66009.0,74754.0,-1784.0,420195.0,4479.0,749167.0,9348.0,1111374.0,3252.0,1409101.0,21271.0,39368.0,-8074.0,229900.0,10553.0,368188.0,2904.0,533676.0,11157.0,676271.0,15645.0,4964.0,289957.0,605233.0,900755.0,1039943.0,74754.0,296074.0,593227.0,1148740.0,1575435.0,39368.0,148487.0,298622.0,645079.0,924702.0
7805,2025-05-29,XB,20035.0,76538.0,47442.0,8141.0,20035.0,-12233.0,164433.0,-16821.0,376175.0,-45823.0,717673.0,-50847.0,1054512.0,14542.0,76538.0,-1341.0,415716.0,-1568.0,739819.0,-8207.0,1108122.0,14381.0,1387830.0,-17075.0,47442.0,-1335.0,219347.0,14148.0,365284.0,9984.0,522519.0,16573.0,660626.0,-22121.0,20035.0,248543.0,571568.0,879827.0,1039933.0,76538.0,327310.0,610245.0,1113971.0,1588856.0,47442.0,173538.0,316613.0,616979.0,928481.0
7804,2025-05-28,XB,32268.0,77879.0,48777.0,12837.0,32268.0,-6307.0,181254.0,-1769.0,421998.0,-32075.0,768520.0,-29021.0,1039970.0,7117.0,77879.0,-19079.0,417284.0,20020.0,748026.0,2353.0,1093741.0,23536.0,1404905.0,1003.0,48777.0,288.0,205199.0,19468.0,355300.0,12266.0,505946.0,18551.0,682747.0,7828.0,32268.0,200377.0,534877.0,860120.0,1047396.0,77879.0,329479.0,611322.0,1084994.0,1585013.0,48777.0,179413.0,326250.0,597254.0,919209.0
7803,2025-05-27,XB,38575.0,96958.0,48489.0,19004.0,38575.0,-3382.0,183023.0,-6643.0,454073.0,-26365.0,797541.0,-28849.0,1032853.0,11741.0,96958.0,2892.0,397264.0,34451.0,745673.0,30423.0,1070205.0,40021.0,1403902.0,31041.0,48489.0,2665.0,185731.0,26425.0,343034.0,21740.0,487395.0,22029.0,674919.0,15327.0,38575.0,177847.0,512925.0,843516.0,1060819.0,96958.0,381044.0,646217.0,1087820.0,1600689.0,48489.0,207154.0,346529.0,587125.0,915550.0
7802,2025-05-23,XB,41957.0,94066.0,45824.0,17151.0,41957.0,10359.0,189666.0,-2262.0,480438.0,-30945.0,826390.0,-24314.0,1021112.0,17463.0,94066.0,23791.0,362813.0,33841.0,715250.0,24071.0,1030184.0,41278.0,1372861.0,33330.0,45824.0,17009.0,159306.0,21018.0,321294.0,17518.0,465366.0,18995.0,659592.0,14874.0,41957.0,137799.0,491193.0,824741.0,1076445.0,94066.0,420195.0,684519.0,1079532.0,1595534.0,45824.0,229900.0,364075.0,583331.0,897852.0
7801,2025-05-22,XB,31598.0,70275.0,28815.0,13227.0,31598.0,-5258.0,191928.0,-19814.0,511383.0,-41857.0,850704.0,-39375.0,1003649.0,8657.0,70275.0,-7831.0,328972.0,4869.0,691179.0,-1227.0,988906.0,16792.0,1339531.0,13908.0,28815.0,-4479.0,138288.0,-7649.0,303776.0,604.0,446371.0,5092.0,644718.0,1275.0,31598.0,164433.0,454390.0,769666.0,1065188.0,70275.0,415716.0,711790.0,1008943.0,1564456.0,28815.0,219347.0,367834.0,517969.0,864426.0
7800,2025-05-21,XB,36856.0,78106.0,33294.0,15124.0,36856.0,2819.0,211742.0,-29002.0,553240.0,-34026.0,890079.0,31363.0,994992.0,8413.0,78106.0,20247.0,324103.0,-6639.0,692406.0,15949.0,972114.0,-15507.0,1325623.0,5852.0,33294.0,3985.0,145937.0,-4164.0,303172.0,2425.0,441279.0,-36269.0,643443.0,-5227.0,36856.0,181254.0,429797.0,752822.0,1061081.0,78106.0,417284.0,744594.0,1027529.0,1531255.0,33294.0,205199.0,378737.0,521812.0,822178.0
7799,2025-05-20,XB,34037.0,57859.0,29309.0,13771.0,34037.0,-11181.0,240744.0,-30306.0,587266.0,-27252.0,858716.0,8886.0,986579.0,-2545.0,57859.0,-4648.0,330742.0,-17667.0,676457.0,3516.0,987621.0,-19017.0,1319771.0,-5440.0,29309.0,7245.0,150101.0,-7202.0,300747.0,-917.0,477548.0,-11640.0,648670.0,-4169.0,34037.0,183023.0,383400.0,717900.0,1043143.0,57859.0,397264.0,726743.0,1008586.0,1482258.0,29309.0,185731.0,365144.0,511981.0,782985.0
7798,2025-05-19,XB,45218.0,62507.0,22064.0,22458.0,45218.0,999.0,271050.0,-19722.0,614518.0,-22206.0,849830.0,18384.0,989124.0,12485.0,62507.0,2282.0,348409.0,-4028.0,672941.0,5570.0,1006638.0,-3410.0,1325211.0,13002.0,22064.0,-2742.0,157303.0,-4685.0,301664.0,-4396.0,489188.0,-11098.0,652839.0,1566.0,45218.0,189666.0,367513.0,702591.0,1033182.0,62507.0,362813.0,743857.0,1009030.0,1450633.0,22064.0,159306.0,366460.0,505835.0,746431.0
7797,2025-05-16,XB,44219.0,60225.0,24806.0,21497.0,44219.0,-7193.0,290772.0,-28683.0,636724.0,-22052.0,831446.0,19725.0,976639.0,2443.0,60225.0,-5181.0,352437.0,-9770.0,667371.0,7437.0,1010048.0,-511.0,1312209.0,6005.0,24806.0,-11658.0,161988.0,-3500.0,306060.0,-2023.0,500286.0,-6144.0,651273.0,225.0,44219.0,191928.0,329727.0,683121.0,1016669.0,60225.0,328972.0,749167.0,1013491.0,1408504.0,24806.0,138288.0,368188.0,502363.0,721619.0
7796,2025-05-15,XB,51412.0,65406.0,36464.0,21390.0,51412.0,-14446.0,319455.0,-22043.0,658776.0,-19561.0,811721.0,28471.0,974196.0,11821.0,65406.0,-19339.0,362207.0,-6096.0,659934.0,11923.0,1010559.0,9039.0,1306204.0,6289.0,36464.0,-994.0,165488.0,8253.0,308083.0,12741.0,506430.0,8924.0,651048.0,6340.0,51412.0,211742.0,376175.0,666132.0,981408.0,65406.0,324103.0,739819.0,1035893.0,1333046.0,36464.0,145937.0,365284.0,513771.0,663906.0
7795,2025-05-14,XB,65858.0,84745.0,37458.0,31173.0,65858.0,1515.0,341498.0,-5024.0,678337.0,60365.0,783250.0,37415.0,962375.0,30074.0,84745.0,9219.0,368303.0,22588.0,648011.0,-8868.0,1001520.0,12491.0,1299915.0,31207.0,37458.0,947.0,157235.0,6589.0,295342.0,-32105.0,497506.0,-1063.0,644708.0,13483.0,65858.0,240744.0,421998.0,670541.0,993566.0,84745.0,330742.0,748026.0,1075336.0,1358271.0,37458.0,150101.0,355300.0,528838.0,671913.0
7794,2025-05-13,XB,64343.0,75526.0,36511.0,30330.0,64343.0,-597.0,346522.0,3054.0,617972.0,39192.0,745835.0,27761.0,932301.0,15004.0,75526.0,8991.0,345715.0,21183.0,656879.0,-1350.0,989029.0,12227.0,1268708.0,15318.0,36511.0,9762.0,150646.0,6285.0,327447.0,-4438.0,498569.0,3033.0,631225.0,13866.0,64343.0,271050.0,454073.0,654450.0,988950.0,75526.0,348409.0,745673.0,1075152.0,1356995.0,36511.0,157303.0,343034.0,522447.0,669284.0
7793,2025-05-12,XB,64940.0,66535.0,26749.0,27439.0,64940.0,-7962.0,343468.0,-2484.0,578780.0,38106.0,718074.0,32207.0,917297.0,3785.0,66535.0,-3460.0,324532.0,9598.0,658229.0,618.0,976802.0,17030.0,1253390.0,-10363.0,26749.0,-1557.0,144361.0,289.0,331885.0,-6413.0,495536.0,6251.0,617359.0,-9913.0,64940.0,290772.0,480438.0,658285.0,993363.0,66535.0,352437.0,715250.0,1096294.0,1361467.0,26749.0,161988.0,321294.0,528448.0,667823.0
7792,2025-05-09,XB,72902.0,69995.0,28306.0,31314.0,72902.0,-553.0,345952.0,6631.0,540674.0,48408.0,685867.0,31126.0,913512.0,16209.0,69995.0,-1507.0,314934.0,17207.0,657611.0,9259.0,959772.0,15775.0,1263753.0,-9801.0,28306.0,95.0,144072.0,1477.0,338298.0,-2644.0,489285.0,3725.0,627272.0,-15148.0,72902.0,319455.0,511383.0,649182.0,1002576.0,69995.0,362207.0,691179.0,1111374.0,1375698.0,28306.0,165488.0,303776.0,533676.0,667851.0
7791,2025-05-08,XB,73455.0,71502.0,28211.0,32195.0,73455.0,2573.0,339321.0,2482.0,492266.0,50514.0,654741.0,33864.0,897303.0,-10142.0,71502.0,9345.0,297727.0,18019.0,648352.0,15135.0,943997.0,12385.0,1273554.0,-51203.0,28211.0,-2658.0,142595.0,4488.0,340942.0,671.0,485560.0,-1913.0,642420.0,-44383.0,73455.0,341498.0,553240.0,717673.0,1007630.0,71502.0,368303.0,692406.0,1108122.0,1404196.0,28211.0,157235.0,303172.0,522519.0,671006.0
7790,2025-05-07,XB,70882.0,62157.0,30869.0,30667.0,70882.0,9593.0,336839.0,65389.0,441752.0,42439.0,620877.0,35098.0,907445.0,6874.0,62157.0,7814.0,279708.0,-31456.0,633217.0,-10097.0,931612.0,8619.0,1324757.0,-8920.0,30869.0,643.0,138107.0,-38694.0,340271.0,-7652.0,487473.0,6894.0,686803.0,-2234.0,70882.0,346522.0,587266.0,768520.0,1017063.0,62157.0,345715.0,676457.0,1093741.0,1421051.0,30869.0,150646.0,300747.0,505946.0,679484.0
7789,2025-05-06,XB,61289.0,54343.0,30226.0,20440.0,61289.0,-6135.0,271450.0,36138.0,399313.0,24707.0,585779.0,11950.0,900571.0,-21885.0,54343.0,-2594.0,311164.0,-22533.0,643314.0,-8956.0,922993.0,-5865.0,1333677.0,-27753.0,30226.0,3766.0,176801.0,-10723.0,347923.0,-3252.0,480579.0,7581.0,689037.0,-7995.0,61289.0,343468.0,614518.0,797541.0,997918.0,54343.0,324532.0,672941.0,1070205.0,1399684.0,30226.0,144361.0,301664.0,487395.0,666808.0
7788,2025-05-05,XB,67424.0,56937.0,26460.0,28603.0,67424.0,1153.0,235312.0,40590.0,374606.0,34691.0,573829.0,6269.0,922456.0,-11026.0,56937.0,4149.0,333697.0,-8980.0,652270.0,7432.0,928858.0,-19961.0,1361430.0,-27104.0,26460.0,-369.0,187524.0,-6702.0,351175.0,5962.0,472998.0,-10202.0,697032.0,-23135.0,67424.0,345952.0,636724.0,826390.0,1004237.0,56937.0,314934.0,667371.0,1030184.0,1411228.0,26460.0,144072.0,306060.0,465366.0,672520.0
7787,2025-05-02,XB,66271.0,52788.0,26829.0,23011.0,66271.0,-4702.0,194722.0,41777.0,339915.0,24495.0,567560.0,9578.0,933482.0,-37584.0,52788.0,-695.0,342677.0,-7948.0,644838.0,-1432.0,948819.0,-27008.0,1388534.0,-67035.0,26829.0,3106.0,194226.0,-4121.0,345213.0,2248.0,483200.0,-16625.0,720167.0,-25692.0,66271.0,339321.0,658776.0,850704.0,988503.0,52788.0,297727.0,659934.0,988906.0,1409101.0,26829.0,142595.0,308083.0,446371.0,676271.0
7786,2025-05-01,XB,70973.0,53483.0,23723.0,26885.0,70973.0,65480.0,152945.0,48032.0,315420.0,31382.0,557982.0,-12624.0,971066.0,-11155.0,53483.0,-40130.0,350625.0,-2884.0,646270.0,-5634.0,975827.0,-69222.0,1455569.0,-29458.0,23723.0,-45840.0,198347.0,-3817.0,342965.0,-6401.0,499825.0,-48871.0,745859.0,-11897.0,70973.0,336839.0,678337.0,890079.0,1054512.0,53483.0,279708.0,648011.0,972114.0,1387830.0,23723.0,138107.0,295342.0,441279.0,660626.0
7785,2025-04-30,XB,5493.0,93613.0,69563.0,4552.0,5493.0,-19658.0,104913.0,-22950.0,284038.0,-30291.0,570606.0,-58515.0,982221.0,-65389.0,93613.0,16737.0,353509.0,21359.0,651904.0,40075.0,1045049.0,22536.0,1485027.0,34564.0,69563.0,28614.0,202164.0,31042.0,349366.0,45588.0,548696.0,36460.0,757756.0,40641.0,5493.0,271450.0,617972.0,858716.0,1039970.0,93613.0,311164.0,656879.0,987621.0,1404905.0,69563.0,176801.0,327447.0,477548.0,682747.0
7784,2025-04-29,XB,25151.0,76876.0,40949.0,11795.0,25151.0,-1683.0,127863.0,-11431.0,314329.0,-24188.0,629121.0,-58023.0,1047610.0,20641.0,76876.0,10959.0,332150.0,13577.0,611829.0,16668.0,1022513.0,-5220.0,1450463.0,10951.0,40949.0,7787.0,171122.0,7471.0,303778.0,18304.0,512236.0,2728.0,717115.0,-9035.0,25151.0,235312.0,578780.0,849830.0,1032853.0,76876.0,333697.0,658229.0,1006638.0,1403902.0,40949.0,187524.0,331885.0,489188.0,674919.0
7783,2025-04-28,XB,26834.0,65917.0,33162.0,12319.0,26834.0,2340.0,139294.0,-5899.0,338517.0,-34321.0,687144.0,-51616.0,1026969.0,3400.0,65917.0,5181.0,318573.0,16412.0,595161.0,-10981.0,1027733.0,-18124.0,1439512.0,-196.0,33162.0,2212.0,163651.0,12664.0,285474.0,-3500.0,509508.0,-16433.0,726150.0,-11123.0,26834.0,194722.0,540674.0,831446.0,1021112.0,65917.0,342677.0,657611.0,1010048.0,1372861.0,33162.0,194226.0,338298.0,500286.0,659592.0
7782,2025-04-25,XB,24494.0,60736.0,30950.0,10666.0,24494.0,1553.0,145193.0,-17282.0,372838.0,-32199.0,738760.0,-79361.0,1023569.0,2973.0,60736.0,4369.0,302161.0,6516.0,606142.0,-19060.0,1045857.0,-59087.0,1439708.0,1922.0,30950.0,3410.0,150987.0,6369.0,288974.0,-12504.0,525941.0,-21571.0,737273.0,-1020.0,24494.0,152945.0,492266.0,811721.0,1003649.0,60736.0,350625.0,648352.0,1010559.0,1339531.0,30950.0,198347.0,340942.0,506430.0,644718.0
7781,2025-04-24,XB,22941.0,56367.0,27540.0,9934.0,22941.0,-5502.0,162475.0,-16650.0,405037.0,-60656.0,818121.0,-59187.0,1020596.0,-2193.0,56367.0,-15887.0,295645.0,-2750.0,625202.0,-66338.0,1104944.0,-26574.0,1437786.0,-14497.0,27540.0,-10981.0,144618.0,-2584.0,301478.0,-45054.0,547512.0,-8080.0,738293.0,-14038.0,22941.0,104913.0,441752.0,783250.0,994992.0,56367.0,353509.0,633217.0,1001520.0,1325623.0,27540.0,202164.0,340271.0,497506.0,643443.0
7780,2025-04-23,XB,28443.0,72254.0,38521.0,12784.0,28443.0,-8139.0,179125.0,-7341.0,465693.0,-35565.0,877308.0,-42439.0,1022789.0,-108.0,72254.0,8955.0,298395.0,18716.0,691540.0,1177.0,1131518.0,13205.0,1452283.0,13027.0,38521.0,5043.0,147202.0,14546.0,346532.0,5418.0,555592.0,9599.0,752331.0,3454.0,28443.0,127863.0,399313.0,745835.0,986579.0,72254.0,332150.0,643314.0,989029.0,1319771.0,38521.0,171122.0,347923.0,498569.0,648670.0
